Topic,Words,Frequency,Timestamp
59,"esse, piqu, nesse, larguer, franklin",33,2023-01-17
60,"shakira, universe, colombia, #ameliaalcntara, andrena",14,2023-01-17
61,"arol, aa, anuel, piqu, tusa",2,2023-01-17
62,"treasury, tax, shakira, debt, pay",34,2023-01-17
63,"shakira, year, age, younger, young",18,2023-01-17
64,"#amazon2022, ichiba, rakuten, #2023, gray",7,2023-01-17
65,"horns, shakira, song, money, music",28,2023-01-17
66,"shakira, miley, year, song, start",37,2023-01-17
67,"aquarius, shakira, aquarian, aries, piqu",26,2023-01-17
68,"gelato, bag, tote, everyday, reservation",17,2023-01-17
70,"shakira, hurt, pain, wuaka, song",23,2023-01-17
71,"brain, gym, shakira, bit, work",16,2023-01-17
73,"bzrp, @bizarrap, music, session, single",32,2023-01-17
74,"jam, piqu, jar, shakira, cheated",22,2023-01-17
75,"pickle, bagulho, fredao, pelamordideus, alcapurrias",21,2023-01-17
76,"davies, tennis, cup, piqu, kosmos",10,2023-01-17
77,"witch, balcony, law, shakira, mother",48,2023-01-17
78,"chew, swallow, shakira, mortify, song",22,2023-01-17
79,"@bizarrap, single, music, session, @shakira",33,2023-01-17
80,"gelato, bag, sale, piqu, gelapique",27,2023-01-17
81,"dreamt, shakira, dream, piqu, tangerine",14,2023-01-17
82,"derbez, rosaldo, parody, alessandra, eugenio",84,2023-01-17
83,"liar, beyonc, beautiful, shakira, bogot",3,2023-01-17
84,"shakira, hair, blonde, brunette, curls",19,2023-01-17
85,"nano, snidel, lily, biography, montserrat",46,2023-01-17
86,"team, shakira, deception, renjun, ceballos",24,2023-01-17
87,"expensive, sucker, player, post, photo",20,2023-01-17
88,"elf, @el_pepperoni_, hunks, elves, jam",2,2023-01-17
89,"snoopy, gelato, peanuts, piqu, irresistible",5,2023-01-17
0,"piqu, clara, gerard, league, photo",1145,2023-01-18
1,"piqu, shakira, song, clara, gerard",1176,2023-01-18
2,"miley, shakira, cyrus, song, flowers",553,2023-01-18
3,"shakira, queen, song, quee, hot",258,2023-01-18
4,"pike, play, today, kkkk, catch",153,2023-01-18
5,"shakira, spotify, session, music, chart",155,2023-01-18
6,"spike, energy, sleep, today, rush",151,2023-01-18
7,"gelato, piqu, bag, lucky, amazon",126,2023-01-18
8,"@shakira, #shakira, shakira, @bizarrap, love",122,2023-01-18
9,"shakira, bizarrap, bzrp, session, song",136,2023-01-18
10,"shakira, jam, jelly, strawberry, jar",232,2023-01-18
11,"stings, stung, bee, mosquito, bite",90,2023-01-18
13,"shakira, mom, song, singing, listen",146,2023-01-18
14,"piqu, twingo, casio, league, renault",90,2023-01-18
15,"shakira, song, feminist, criticize, women",136,2023-01-18
16,", click, love, pic, mother",91,2023-01-18
17,"women, shakira, money, @shakira, billing",72,2023-01-18
18,"shakira, session, sessio, play, listen",69,2023-01-18
19,"shakira, song, good, listen, love",105,2023-01-18
20,"twingo, shakira, ferrari, car, traded",91,2023-01-18
21,"shakira, #nowplaying, @youtube, wyclef, featuring",57,2023-01-18
22,"peak, spike, rush, today, year",55,2023-01-18
23,"shakira, concert, tour, album, song",72,2023-01-18
24,"song, shakira, bad, listen, sick",81,2023-01-18
25,"shakira, guys, man, song, scrotum",52,2023-01-18
26,"rolex, casio, shakira, watch, #rolex",61,2023-01-18
27,"shakira, song, head, mind, stuck",92,2023-01-18
28,"#unam, #morena, triquis, @beatrizgmuller, #copala",53,2023-01-18
29,"shakira, song, exes, dedicated, breakup",66,2023-01-18
30,"cheated, shakira, men, magine, fucking",144,2023-01-18
31,"karol, shakira, song, #karolg, collaboration",8,2023-01-18
32,"shakira, listen, song, singing, stening",55,2023-01-18
33,"bbb, watch, #bbb23, brother, big",50,2023-01-18
34,"tiktok, shakira, song, dance, choreography",83,2023-01-18
35,"shakira, billing, failed, invoice, crying",63,2023-01-18
36,"clara, shakira, cha, song, chia",68,2023-01-18
37,"casio, shakira, #casio, song, exponential",33,2023-01-18
38,"booed, impeccable, chill, mdrrr, piqu",2,2023-01-18
40,"wolf, shakira, guys, uh, newbies",49,2023-01-18
41,"itch, itchy, scratch, bleach, water",46,2023-01-18
42,"dick, day, ruler, breeze, morning",27,2023-01-18
43,"children, shakira, song, father, criticize",38,2023-01-18
44,"addicted, shakira, song, obsessed, music",69,2023-01-18
45,"plagiarism, briella, shakira, accused, venezuelan",58,2023-01-18
46,"law, mother, shakira, neighbor, resident",21,2023-01-18
47,"paquita, barrio, del, shakira, message",80,2023-01-18
48,"shakira, bzrp, session, music, #53",55,2023-01-18
49,"betrayed, shakira, guys, bro, cheated",45,2023-01-18
50,"bunny, #wednesdaywisdom, #humpday, feid, boomin",29,2023-01-18
52,"piqu, shakira, instagram, follow, unfollow",138,2023-01-18
53,"shakira, needed, worst, song, champion",31,2023-01-18
54,"zema, mosca, guim, taeyong, nct",96,2023-01-18
55,"neighbor, shakira, song, play, listen",29,2023-01-18
56,"shakira, eric, sara, uribe, sensual",13,2023-01-18
57,"romance, fred, piqu, wanted, leal",19,2023-01-18
58,"january, shakira, day, dedicated, song",17,2023-01-18
59,"esse, piqu, nesse, kayblack, empedo",24,2023-01-18
60,"shakira, round, universe, colombia, maritales",6,2023-01-18
61,"#karolg, karol, piqu, #gerardpique, shakira",1,2023-01-18
62,"tax, shakira, treasury, debt, evade",36,2023-01-18
63,"shakira, year, age, older, younger",21,2023-01-18
64,"#amazon2022, ichiba, rakuten, #2023, gray",12,2023-01-18
65,"horns, shakira, monetize, money, song",39,2023-01-18
66,"shakira, babo, paponas, karely, ruiz",40,2023-01-18
67,"aquarius, shakira, aquarian, sagittarius, piqu",24,2023-01-18
68,"gelato, bag, tote, everyday, reservation",15,2023-01-18
70,"shakira, hurt, pain, grief, song",28,2023-01-18
71,"brain, gym, shakira, work, lot",19,2023-01-18
72,"milan, birthday, shakira, son, piqu",4,2023-01-18
73,"bzrp, session, music, @bizarrap, shakira",76,2023-01-18
74,"jam, piqu, jar, shakira, cheated",63,2023-01-18
75,"pickle, wano, stroganoff, discrdia, globoplay",15,2023-01-18
76,"davies, cup, tennis, piqu, federation",5,2023-01-18
77,"witch, balcony, law, shakira, mother",35,2023-01-18
78,"chew, swallow, shakira, mortify, song",20,2023-01-18
79,"@bizarrap, single, session, music, @shakira",26,2023-01-18
80,"gelato, bag, sale, piqu, gelapique",23,2023-01-18
81,"dreamt, shakira, dream, woke, piqu",10,2023-01-18
82,"parody, derbez, rosaldo, eugenio, alessandra",57,2023-01-18
83,"liar, beyonc, beautiful, shakira, lemonade",5,2023-01-18
84,"hair, shakira, blonde, dye, lero",25,2023-01-18
85,"nano, snidel, lily, gelapique, rakuten",12,2023-01-18
86,"team, shakira, sibsoy, @jaumedelaiguana, chiake",21,2023-01-18
87,"expensive, sucker, player, post, photo",12,2023-01-18
88,"elf, leprechaun, @el_pepperoni_, hunks, jam",2,2023-01-18
89,"snoopy, gelato, #twitterdown, #elite6, #usagalles",7,2023-01-18
0,"piqu, clara, gerard, cha, photo",1129,2023-01-19
1,"piqu, shakira, song, famous, gerard",1559,2023-01-19
2,"miley, shakira, cyrus, song, flowers",445,2023-01-19
3,"shakira, queen, song, @shakira, goddess",235,2023-01-19
4,"pike, today, play, kkkkk, #bbb23",206,2023-01-19
5,"shakira, spotify, song, views, #1",160,2023-01-19
6,"energy, today, spike, rush, day",172,2023-01-19
7,"gelato, piqu, bag, lucky, pajamas",124,2023-01-19
8,"@shakira, shakira, #shakira, love, @bizarrap",118,2023-01-19
9,"shakira, bizarrap, bzrp, session, song",110,2023-01-19
10,"jam, shakira, jelly, jar, strawberry",189,2023-01-19
11,"stings, stung, bee, mosquito, shave",100,2023-01-19
13,"shakira, mom, song, listen, dad",136,2023-01-19
14,"piqu, twingo, casio, sponsor, denying",105,2023-01-19
15,"shakira, feminist, song, feminism, women",88,2023-01-19
16,", click, love, pick, answer",78,2023-01-19
17,"women, shakira, money, @shakira, billing",87,2023-01-19
18,"shakira, session, stadium, song, play",133,2023-01-19
19,"shakira, song, good, listen, love",108,2023-01-19
20,"twingo, shakira, ferrari, traded, car",74,2023-01-19
21,"shakira, #nowplaying, hd, featuring, @youtube",63,2023-01-19
22,"peak, spike, rush, today, year",69,2023-01-19
23,"shakira, concert, tour, album, song",66,2023-01-19
24,"song, shakira, bad, sick, listen",83,2023-01-19
25,"shakira, man, guys, song, married",44,2023-01-19
26,"rolex, casio, shakira, watch, #casio",45,2023-01-19
27,"shakira, song, head, mind, day",129,2023-01-19
28,"isapres, fonasa, #fiestadelosabrazos, mackenna, shakira",40,2023-01-19
29,"shakira, song, exes, dedicated, breakup",60,2023-01-19
30,"cheated, shakira, magine, safe, unfaithful",92,2023-01-19
31,"karol, shakira, collaboration, song, mamarazzis",16,2023-01-19
32,"shakira, listen, song, singing, stening",56,2023-01-19
33,"bbb, #bbb23, nerve, movie, watch",61,2023-01-19
34,"tiktok, shakira, choreography, song, dance",172,2023-01-19
35,"shakira, billing, failed, invoice, crying",58,2023-01-19
36,"clara, shakira, cha, chia, song",50,2023-01-19
37,"casio, shakira, brand, song, #casio",32,2023-01-19
38,"booed, script, johnny, jay, audience",1,2023-01-19
40,"wolf, shakira, guys, newbies, uh",44,2023-01-19
41,"itchy, itch, cream, scratch, teeth",36,2023-01-19
42,"dick, dic, day, caroooo, davies",30,2023-01-19
43,"children, shakira, worry, father, song",29,2023-01-19
44,"addicted, shakira, song, obsessed, music",55,2023-01-19
45,"plagiarism, briella, shakira, accused, song",57,2023-01-19
46,"law, mother, shakira, neighbor, resident",21,2023-01-19
47,"paquita, barrio, del, shakira, message",26,2023-01-19
48,"shakira, session, bzrp, music, #53",51,2023-01-19
49,"betrayed, shakira, cheated, discovered, courage",39,2023-01-19
50,"bunny, #thursdate, feid, #thursdaythoughts, boomin",36,2023-01-19
52,"piqu, shakira, instagram, follow, market",155,2023-01-19
53,"shakira, fault, criticize, song, understood",34,2023-01-19
54,"fred, zema, cezar, #nct127inbrazil, ohana",45,2023-01-19
55,"neighbor, shakira, song, play, listen",25,2023-01-19
56,"shakira, husband, @emoff, uana, @ig",19,2023-01-19
57,"fred, romance, piqu, #bbb23, leal",14,2023-01-19
58,"january, day, shakira, dedicated, jajja",29,2023-01-19
59,"esse, piqu, nesse, sai, este",34,2023-01-19
60,"shakira, colombia, licey, universe, sabinita",6,2023-01-19
61,"birthday, simultaneously, february, piqu, shakira",1,2023-01-19
62,"treasury, shakira, debt, tax, pay",23,2023-01-19
63,"shakira, year, age, younger, older",44,2023-01-19
64,"#amazon2022, ichiba, rakuten, #2023, gray",13,2023-01-19
65,"horns, shakira, monetize, disney, song",22,2023-01-19
66,"shakira, miley, year, hynes, percy",31,2023-01-19
67,"aquarius, zodiac, shakira, sign, chart",31,2023-01-19
68,"gelato, bag, tote, everyday, reservation",17,2023-01-19
70,"shakira, hurt, pain, aah, love",20,2023-01-19
71,"gym, brain, shakira, work, lot",16,2023-01-19
72,"milan, son, broadcast, gerard, piqu",1,2023-01-19
73,"bzrp, session, music, @bizarrap, play",60,2023-01-19
74,"jam, jar, piqu, cheated, shakira",87,2023-01-19
75,"pickle, mosquinha, motinha, paint, cuuuuu",23,2023-01-19
76,"davies, tennis, piqu, cup, itf",7,2023-01-19
77,"witch, law, balcony, shakira, house",25,2023-01-19
78,"chew, swallow, shakira, mortify, listen",31,2023-01-19
79,"@bizarrap, single, music, session, barp",43,2023-01-19
80,"@1045latino_hits, @amor931fm, gelato, barp, @bizarrap",2,2023-01-19
81,"dreamt, shakira, dream, piqu, night",18,2023-01-19
82,"parody, rosaldo, alessandra, derbez, eugenio",28,2023-01-19
83,"liar, beyonc, beautiful, shakira, readyyyy",8,2023-01-19
84,"hair, shakira, curls, blonde, black",30,2023-01-19
85,"nano, snidel, lily, gelapique, rakuten",13,2023-01-19
86,"team, shakira, @cronicadirecto, #shakira, @lauraleonof",18,2023-01-19
87,"expensive, player, sucker, post, photo",22,2023-01-19
89,"gelato, snoopy, peanuts, piqu, cute",8,2023-01-19
0,"piqu, clara, league, nou, gerard",1994,2023-01-20
1,"piqu, shakira, song, clara, gerard",1350,2023-01-20
2,"miley, shakira, cyrus, song, flowers",435,2023-01-20
3,"shakira, queen, song, hot, love",208,2023-01-20
4,"pike, today, dra, purity, play",207,2023-01-20
5,"shakira, spotify, song, music, bzrp",233,2023-01-20
6,"energy, spike, today, day, gym",164,2023-01-20
7,"gelato, piqu, bag, gelapique, rakuten",178,2023-01-20
8,"@shakira, #shakira, shakira, @bizarrap, love",118,2023-01-20
9,"shakira, bizarrap, bzrp, session, song",118,2023-01-20
10,"jam, shakira, jelly, jar, strawberry",96,2023-01-20
11,"stings, stung, bee, accident, wasp",139,2023-01-20
13,"shakira, mom, song, listen, dad",115,2023-01-20
14,"twingo, piqu, casio, league, sponsor",58,2023-01-20
15,"shakira, song, feminist, criticize, sexist",78,2023-01-20
16,", click, love, mother, pick",83,2023-01-20
17,"women, shakira, money, billing, song",72,2023-01-20
18,"shakira, session, play, sessio, listen",71,2023-01-20
19,"shakira, song, good, love, catchy",97,2023-01-20
20,"twingo, ferrari, shakira, traded, rolex",63,2023-01-20
21,"shakira, featuring, @youtube, #nowplaying, feat",81,2023-01-20
22,"peak, spike, today, rush, start",73,2023-01-20
23,"shakira, concert, rbd, tour, song",87,2023-01-20
24,"song, shakira, bad, listen, sick",100,2023-01-20
25,"shakira, song, guys, man, married",59,2023-01-20
26,"rolex, casio, shakira, watch, #rolex",36,2023-01-20
27,"shakira, song, head, mind, day",86,2023-01-20
28,"isapres, communist, fonasa, #fiestadelosabrazos, mackenna",45,2023-01-20
29,"shakira, song, exes, dedicated, singing",48,2023-01-20
30,"cheated, shakira, magine, beyonc, men",73,2023-01-20
31,"karol, shakira, collaboration, arol, song",51,2023-01-20
32,"shakira, listen, song, singing, stening",65,2023-01-20
33,"bbb, series, nerve, book, watch",52,2023-01-20
34,"tiktok, shakira, song, dance, choreography",121,2023-01-20
35,"shakira, failed, billing, invoice, crying",46,2023-01-20
36,"clara, shakira, cha, chia, song",53,2023-01-20
37,"casio, shakira, #casio, brand, #shakira",26,2023-01-20
40,"wolf, shakira, guys, uh, newbies",53,2023-01-20
41,"itchy, itch, scratch, throat, eyes",45,2023-01-20
42,"dick, day, dic, year, night",41,2023-01-20
43,"children, shakira, song, edurne, maricarmen",23,2023-01-20
44,"addicted, shakira, song, obsessed, music",57,2023-01-20
45,"plagiarism, briella, shakira, song, venezuelan",49,2023-01-20
46,"law, shakira, mother, neighbor, extremely",25,2023-01-20
47,"paquita, barrio, del, shakira, message",17,2023-01-20
48,"shakira, bzrp, session, music, #53",40,2023-01-20
49,"betrayed, shakira, discovered, guys, mere",45,2023-01-20
50,"boomin, #friday, #fridayfeeling, metro, bunny",40,2023-01-20
52,"piqu, shakira, instagram, follow, reconciliation",80,2023-01-20
53,"shakira, beg, needed, champion, worst",35,2023-01-20
54,"sonora, caninha, carrd, thread, fancam",3,2023-01-20
55,"neighbor, shakira, song, play, listen",21,2023-01-20
56,"shakira, husband, boyfriend, gisele, actor",21,2023-01-20
57,"romance, fred, piqu, experience, cabelinho",25,2023-01-20
58,"january, day, shakira, dedicated, song",36,2023-01-20
59,"esse, piqu, nesse, aq, nobel",22,2023-01-20
60,"shakira, colombia, lu, universe, camila",7,2023-01-20
61,"karol, birthday, shakira, piqu, song",5,2023-01-20
62,"tax, treasury, debt, shakira, pay",25,2023-01-20
63,"shakira, year, age, younger, older",26,2023-01-20
64,"#amazon2022, ichiba, rakuten, #2023, gray",11,2023-01-20
65,"horns, shakira, monetize, miley, song",16,2023-01-20
66,"shakira, miley, year, cyrus, start",21,2023-01-20
67,"aquarius, shakira, aquarian, piqu, astrology",21,2023-01-20
68,"gelato, bag, tote, everyday, reservation",17,2023-01-20
70,"shakira, hurt, pain, song, jakajskaha",22,2023-01-20
71,"gym, brain, shakira, lot, work",22,2023-01-20
72,"son, birthday, milan, piqu, regina",4,2023-01-20
73,"bzrp, session, music, @bizarrap, shakira",33,2023-01-20
74,"jam, jar, piqu, shakira, cheated",45,2023-01-20
75,"pickle, today, brunoso, cascaaaa, @jhennywinnye",23,2023-01-20
76,"kosmos, davies, tennis, piqu, cup",3,2023-01-20
77,"witch, law, shakira, balcony, mother",9,2023-01-20
78,"chew, swallow, shakira, mortify, mastic",43,2023-01-20
79,"pensive, infrance, studded, nba, shakira",90,2023-01-20
80,"gelato, bag, gelapique, reservation, piqu",15,2023-01-20
81,"dreamt, shakira, dream, piqu, night",20,2023-01-20
82,"parody, derbez, rosaldo, eugenio, alessandra",16,2023-01-20
83,"liar, beyonc, beautiful, shakira, performance",9,2023-01-20
84,"hair, shakira, blonde, black, curls",19,2023-01-20
85,"nano, snidel, lily, gelapique, rakuten",15,2023-01-20
86,"team, shakira, #htxbarcelona, mayle, dunno",18,2023-01-20
87,"expensive, sucker, player, post, photo",21,2023-01-20
89,"snoopy, gelato, peanuts, piqu, irresistible",4,2023-01-20
0,"piqu, clara, gerard, cha, unfaithful",1742,2023-01-21
1,"piqu, shakira, song, clara, gerard",1046,2023-01-21
2,"miley, shakira, cyrus, song, flowers",398,2023-01-21
3,"shakira, queen, song, love, quee",279,2023-01-21
4,"pike, today, #bbb23, play, sheila",267,2023-01-21
5,"shakira, spotify, song, session, music",254,2023-01-21
6,"energy, today, spike, rush, day",252,2023-01-21
7,"gelato, piqu, bag, gelapique, lucky",200,2023-01-21
8,"@shakira, #shakira, shakira, love, @bizarrap",142,2023-01-21
9,"shakira, bizarrap, bzrp, session, song",110,2023-01-21
10,"shakira, jam, jelly, jar, strawberry",64,2023-01-21
11,"stings, stung, bee, bite, mosquito",131,2023-01-21
13,"shakira, mom, song, listen, singing",152,2023-01-21
14,"piqu, twingo, casio, agreement, ferrari",54,2023-01-21
15,"shakira, feminist, song, criticize, women",67,2023-01-21
16,", click, fla, #frasedelda, prophet",88,2023-01-21
17,"women, shakira, money, @shakira, billing",64,2023-01-21
18,"shakira, session, play, sessio, song",87,2023-01-21
19,"shakira, song, good, love, listen",68,2023-01-21
20,"twingo, shakira, ferrari, traded, car",74,2023-01-21
21,"shakira, @youtube, #nowplaying, hd, official",91,2023-01-21
22,"peak, spike, rush, today, week",88,2023-01-21
23,"shakira, concert, tour, song, rbd",98,2023-01-21
24,"song, shakira, bad, listen, sick",90,2023-01-21
25,"shakira, guys, song, literally, man",49,2023-01-21
26,"rolex, casio, shakira, watch, traded",48,2023-01-21
27,"shakira, song, head, mind, stuck",74,2023-01-21
28,"isapres, fonasa, #fiestadelosabrazos, mackenna, #ladivinacomida",51,2023-01-21
29,"shakira, song, exes, dedicated, feel",30,2023-01-21
30,"cheated, shakira, beyonc, unfaithful, men",53,2023-01-21
31,"karol, shakira, collaboration, arol, song",55,2023-01-21
32,"shakira, listen, song, singing, stening",90,2023-01-21
33,"movie, bbb, brother, watch, series",66,2023-01-21
34,"tiktok, shakira, song, choreography, dance",93,2023-01-21
35,"shakira, billing, failed, invoice, crying",48,2023-01-21
36,"clara, shakira, cha, song, chia",44,2023-01-21
37,"casio, shakira, #casio, bizarrapcollab, song",28,2023-01-21
38,"booed, piqu, liverpool, #hermanas, tin",4,2023-01-21
40,"wolf, shakira, guys, newbies, uh",42,2023-01-21
41,"itch, itchy, scratch, tongue, lips",37,2023-01-21
42,"dick, dic, day, party, sleep",61,2023-01-21
43,"children, shakira, song, dani, alves",35,2023-01-21
44,"addicted, shakira, song, obsessed, music",56,2023-01-21
45,"plagiarism, shakira, accused, briella, song",34,2023-01-21
46,"law, mother, shakira, neighbor, semana",22,2023-01-21
47,"paquita, barrio, del, shakira, message",19,2023-01-21
48,"shakira, session, bzrp, music, #53",47,2023-01-21
49,"betrayed, shakira, miley, courage, beyonc",30,2023-01-21
50,"#weekendvibes, #shoutoutsaturday, bunny, feid, bizarrap",59,2023-01-21
52,"piqu, shakira, instagram, follow, social",37,2023-01-21
53,"shakira, beg, fault, criticize, love",41,2023-01-21
54,"bbb, hilo, @fnatic, shakira, fancam",12,2023-01-21
55,"neighbor, shakira, song, play, listen",45,2023-01-21
56,"shakira, vagos, #canal13, #sanjuan, #e",11,2023-01-21
57,"fred, romance, piqu, djonga, wanted",26,2023-01-21
58,"january, shakira, day, dedicated, love",28,2023-01-21
59,"esse, piqu, nesse, mesmo, shark",26,2023-01-21
60,"shakira, universe, colombia, arepa, #missuniverse2022",7,2023-01-21
61,"piqu, shakira, karol, lieutenant, song",3,2023-01-21
62,"treasury, shakira, debt, tax, pay",15,2023-01-21
63,"shakira, year, age, younger, jamaica",30,2023-01-21
64,"#amazon2022, ichiba, rakuten, #2023, gray",14,2023-01-21
65,"horns, shakira, song, monetize, money",21,2023-01-21
66,"shakira, year, miley, song, january",20,2023-01-21
67,"aquarius, shakira, aquarian, virgo, zodiac",25,2023-01-21
68,"gelato, bag, tote, everyday, lucky",28,2023-01-21
70,"shakira, hurt, pain, song, wounds",17,2023-01-21
71,"brain, gym, shakira, work, lot",41,2023-01-21
72,"birthday, milan, son, piqu, shakira",4,2023-01-21
73,"bzrp, session, music, @bizarrap, shakira",44,2023-01-21
74,"jam, jar, piqu, shakira, cheated",20,2023-01-21
75,"pickle, woke, brunoso, today, pietro",38,2023-01-21
76,"davies, tennis, moretton, cup, piqu",14,2023-01-21
77,"witch, balcony, shakira, #fotos, flight",6,2023-01-21
78,"chew, swallow, shakira, mortify, song",28,2023-01-21
79,"@bizarrap, single, music, session, @shakira",51,2023-01-21
80,"gelato, gelapique, reservation, bag, piqu",24,2023-01-21
81,"dreamt, shakira, dream, clp, piqu",20,2023-01-21
82,"parody, derbez, eugenio, rosaldo, alessandra",14,2023-01-21
83,"liar, beyonc, beautiful, shakira, performance",131,2023-01-21
84,"hair, shakira, blonde, black, blonder",18,2023-01-21
85,"nano, snidel, lily, gelapique, brown",18,2023-01-21
86,"team, shakira, loka, @mbapeak, farol",18,2023-01-21
87,"expensive, player, sucker, post, photo",25,2023-01-21
88,"elf, elves, @el_pepperoni_, hunks, jasjjaja",1,2023-01-21
89,"gelato, snoopy, peanuts, piqu, stuffed",6,2023-01-21
0,"piqu, clara, cha, unfaithful, gerard",1980,2023-01-22
1,"piqu, shakira, song, clara, cha",782,2023-01-22
2,"miley, shakira, cyrus, song, flowers",258,2023-01-22
3,"shakira, queen, song, love, pretty",256,2023-01-22
4,"pike, play, today, flag, hide",213,2023-01-22
5,"shakira, spotify, monthly, artist, latin",285,2023-01-22
6,"energy, rush, today, day, spike",229,2023-01-22
7,"gelato, piqu, bag, gelapique, lucky",177,2023-01-22
8,"@shakira, #shakira, shakira, @shakiramedia, love",119,2023-01-22
9,"shakira, bizarrap, bzrp, session, song",90,2023-01-22
10,"shakira, jelly, jam, discovered, strawberry",47,2023-01-22
11,"stings, stung, bee, mosquito, damn",142,2023-01-22
13,"shakira, mom, song, singing, dad",130,2023-01-22
14,"twingo, piqu, casio, league, shakira",43,2023-01-22
15,"shakira, feminist, song, women, criticize",51,2023-01-22
16,", love, mother, queen, deserve",110,2023-01-22
17,"women, shakira, money, @shakira, song",65,2023-01-22
18,"shakira, session, play, sessio, song",73,2023-01-22
19,"shakira, song, good, love, catchy",76,2023-01-22
20,"twingo, ferrari, shakira, traded, renault",30,2023-01-22
21,"shakira, #nowplaying, @youtube, featuring, feat",81,2023-01-22
22,"peak, spike, rush, today, peas",73,2023-01-22
23,"shakira, concert, song, rbd, tickets",81,2023-01-22
24,"song, shakira, listen, bad, sick",55,2023-01-22
25,"shakira, guys, song, cheated, betrayed",55,2023-01-22
26,"rolex, casio, shakira, watch, watchmaking",37,2023-01-22
27,"shakira, song, head, mind, listen",52,2023-01-22
28,"#crdmedia, #ocoa, #seriedelcaribe, #dafne, #tiburones",44,2023-01-22
29,"shakira, song, dedicated, exes, singing",42,2023-01-22
30,"cheated, shakira, guys, safe, magine",45,2023-01-22
31,"karol, shakira, collaboration, arol, #karolg",54,2023-01-22
32,"shakira, listen, song, singing, stening",72,2023-01-22
33,"bbb, mood, watch, movie, nerve",34,2023-01-22
34,"shakira, tiktok, dance, song, choreography",55,2023-01-22
35,"shakira, failed, billing, crying, invoice",42,2023-01-22
36,"clara, shakira, cha, chia, song",61,2023-01-22
37,"casio, shakira, #casio, #shakira, song",20,2023-01-22
38,"booed, piqu, tide, #hispanosrtve22ene, nba",4,2023-01-22
39,"grammy, stylist, outfit, museum, attend",2,2023-01-22
40,"wolf, shakira, uh, guys, newbies",47,2023-01-22
41,"itch, itchy, scratch, people, tattoo",44,2023-01-22
42,"dick, dic, kkk, day, today",68,2023-01-22
43,"children, shakira, father, song, alves",21,2023-01-22
44,"addicted, shakira, song, music, obsessed",33,2023-01-22
45,"plagiarism, shakira, song, briella, accused",22,2023-01-22
46,"law, shakira, mother, neighbor, extremely",12,2023-01-22
47,"paquita, barrio, del, shakira, support",10,2023-01-22
48,"shakira, session, bzrp, music, #53",27,2023-01-22
49,"betrayed, shakira, guys, cheated, courage",46,2023-01-22
50,"bunny, #lazysunday, #sundayfunday, feid, turizo",45,2023-01-22
52,"piqu, shakira, instagram, follow, iizy",12,2023-01-22
53,"shakira, beg, needed, worst, version",27,2023-01-22
54,"shakira, fred, bbb, #gaming, vincent",12,2023-01-22
55,"neighbor, shakira, song, play, listen",52,2023-01-22
56,"shakira, relationship, literally, fun, leave",4,2023-01-22
57,"romance, fred, piqu, dib, veigh",25,2023-01-22
58,"january, day, shakira, song, dedicated",17,2023-01-22
59,"esse, piqu, nesse, @dcuswift, este",29,2023-01-22
61,"karol, piqu, shakira, birthday, backlash",6,2023-01-22
62,"debt, treasury, shakira, tax, pay",17,2023-01-22
63,"shakira, year, age, older, #domingolegal30anos",12,2023-01-22
64,"#amazon2022, ichiba, rakuten, #2023, gray",13,2023-01-22
65,"horns, shakira, monetize, hor, song",25,2023-01-22
66,"shakira, #vgnf, miley, maroon, justin",13,2023-01-22
67,"aquarius, shakira, aquarian, aries, virgo",11,2023-01-22
68,"gelato, bag, tote, everyday, reservation",23,2023-01-22
70,"shakira, hurt, kian, maaaamitaposho, juehooker",5,2023-01-22
71,"gym, brain, shakira, work, lot",33,2023-01-22
72,"birthday, milan, son, piqu, shakira",20,2023-01-22
73,"bzrp, session, music, shakira, @mostrequestlive",42,2023-01-22
74,"jar, jam, weknow, piqu, shakira",41,2023-01-22
75,"pickle, barbecue, woke, today, quickie",29,2023-01-22
76,"davies, cup, tennis, mcenroe, piqu",5,2023-01-22
77,"witch, balcony, law, shakira, mother",7,2023-01-22
78,"chew, swallow, shakira, mortify, song",17,2023-01-22
79,"@bizarrap, @957thevibe, session, music, single",4,2023-01-22
80,"gelato, gelapique, bag, reservation, piqu",21,2023-01-22
81,"dreamt, shakira, dream, piqu, puppies",21,2023-01-22
82,"parody, rosaldo, derbez, alessandra, shakira",15,2023-01-22
83,"liar, beyonc, beautiful, shakira, performance",59,2023-01-22
84,"hair, shakira, blonde, #haircolor, curls",12,2023-01-22
85,"nano, snidel, lily, gelapique, rakuten",17,2023-01-22
86,"team, shakira, hunter, obv, adulterous",11,2023-01-22
87,"expensive, player, sucker, post, photo",17,2023-01-22
89,"snoopy, gelato, peanuts, piqu, stuffed",5,2023-01-22
0,"piqu, clara, cha, gerard, unfaithful",1983,2023-01-23
1,"piqu, shakira, song, clara, gerard",1052,2023-01-23
2,"miley, shakira, cyrus, song, flowers",297,2023-01-23
3,"shakira, queen, song, love, hot",279,2023-01-23
4,"pike, today, play, good, hide",279,2023-01-23
5,"spotify, shakira, monthly, artist, bunny",338,2023-01-23
6,"spike, energy, rush, today, day",306,2023-01-23
7,"gelato, piqu, bag, lucky, gelapique",270,2023-01-23
8,"@shakira, #shakira, shakira, love, @bizarrap",121,2023-01-23
9,"shakira, bizarrap, bzrp, session, song",105,2023-01-23
