labels,text_id,content,content_translation
8,1435827,3 inches 😂 #CSKvsPBKS #ENHYPEN #lufc #NepoDing #الهلال_اوراوا #نهائي_دوري_أبطال_آسيا #ชาอึนอู #เลิกเถอะมิว #まつもtoなかい https://t.co/pLKEoRoo9Y,3 inches 😂 #CSKvsPBKS #ENHYPEN #lufc #NepoDing #الهلال_اوراوا #نهائي_دوري_أبطال_آسيا #ชาอึนอู #เลิกเถอะมิว #まつもtoなかい https://t.co/pLKEoRoo9Y
8,1439353,"Happy Birthday to me
#AzerbaijanGP #GlazersOut #CHAEUNWOO #NepoDing #NepoDing https://t.co/e7GhVoWdkK","Happy Birthday to me
#AzerbaijanGP #GlazersOut #CHAEUNWOO #NepoDing #NepoDing https://t.co/e7GhVoWdkK"
8,1435586,"Got that cake for days!  Go subscribe for more. 

https://t.co/mCWTVJaKgC

❤️💦👅😮‍💨🎂🍰
#OFgirls #Official髭男dism #CSKvsPBKS #NepoDing #hotmom #onlyfans_girl #GoSubscribe #LookingForMore https://t.co/aqcDeTu01j","Got that cake for days!  Go subscribe for more. 

https://t.co/mCWTVJaKgC

❤️💦👅😮‍💨🎂🍰
#OFgirls #Official髭男dism #CSKvsPBKS #NepoDing #hotmom #onlyfans_girl #GoSubscribe #LookingForMore https://t.co/aqcDeTu01j"
8,1438878,"My ex 😳🔥

.

.
#AzerbaijanGP #CSKvsPBKS #الهلال_اوراوا #ชาอึนอู #GlazersOut #SUGA_AgustD_TOUR #SUGA_AgustD_TOUR #NepoDing #AgustD_SUGA_Tour https://t.co/nD0ewnJyfU","My ex 😳🔥

.

.
#AzerbaijanGP #CSKvsPBKS #الهلال_اوراوا #ชาอึนอู #GlazersOut #SUGA_AgustD_TOUR #SUGA_AgustD_TOUR #NepoDing #AgustD_SUGA_Tour https://t.co/nD0ewnJyfU"
8,1436083,"*पीएम मोदी ने कर्नाटक चुनाव की रैली को संबोधित करते हुए मोदी ने कहा कांग्रेस और जेडीएस पार्टी परिवारिक पार्टी है*
#NepoDing 
#modi 
#KarnatakaElections2023 
#ENHYPEN 
#BJP https://t.co/dwRYliIF1D","*While addressing the rally in Karnataka elections, PM Modi said Congress and JDS party are family party*
#NepoDing 
#modi 
#KarnatakaElections2023 
#ENHYPEN 
#BJP https://t.co/dwRYliIF1D"
8,1438283,"https://t.co/RCinN7IACr
Watch Hajj Packages Complete Video 💖 
#الهلال_اوراوا
#نوازشریف_سچا_تھا #نهائي_دوري_أبطال_آسيا #PakistanZindabad #BilalAbbasKhan #SalmanKhan𓃵 #NawazSharif #AzerbaijanGP #GlazersOut #MotoGP #NepoDing #KonnecThaiXChaEunWoo #الهلال_اوراوا https://t.co/hgboLkh3vk","https://t.co/RCinN7IACr
Watch Hajj Packages Complete Video 💖 
#الهلال_اوراوا
#نوازشریف_سچا_تھا #نهائي_دوري_أبطال_آسيا #PakistanZindabad #BilalAbbasKhan #SalmanKhan𓃵 #NawazSharif #AzerbaijanGP #GlazersOut #MotoGP #NepoDing #KonnecThaiXChaEunWoo #الهلال_اوراوا https://t.co/hgboLkh3vk"
8,1436837,King king king #CHAEUNWOO #GlazersOut #MASHIHO #NepoDing #skyneedsF16 #الهلال_اوراوا #まつもtoなかい #anilnaryani #bollywoodcinema #Crypto https://t.co/c0YyN0Nh0S,King king king #CHAEUNWOO #GlazersOut #MASHIHO #NepoDing #skyneedsF16 #الهلال_اوراوا #まつもtoなかい #anilnaryani #bollywoodcinema #Crypto https://t.co/c0YyN0Nh0S
8,1437506,"4th fifty for #Jaiswal in #IPL2O23 
#CSKvsPBKS #MIvsRR 
#Yashswi 
#RohitSharma𓃵 #RohitSharmabirthday 
#DhoniReviewSystem 
#MSDhoni𓃵 
#MSI2023 #CSKvsPBKS #MotoGP #NepoDing https://t.co/WaGceZXq5Z","4th fifty for #Jaiswal in #IPL2O23 
#CSKvsPBKS #MIvsRR 
#Yashswi 
#RohitSharma𓃵 #RohitSharmabirthday 
#DhoniReviewSystem 
#MSDhoni𓃵 
#MSI2023 #CSKvsPBKS #MotoGP #NepoDing https://t.co/WaGceZXq5Z"
8,1437127,"That's hard to tell...
#เลิกเถอะมิว #เชียงใหม่ #GlazersOut #ชาอึนอู #KonnecConxBillkin #NepoDing #CHAEUNWOO #MASHIHO #Scudetto #nomin https://t.co/e3q6LwqZSg","That's hard to tell...
#เลิกเถอะมิว #เชียงใหม่ #GlazersOut #ชาอึนอู #KonnecConxBillkin #NepoDing #CHAEUNWOO #MASHIHO #Scudetto #nomin https://t.co/e3q6LwqZSg"
9,1395991,"""Where is my mind""

https://t.co/QcHA5Lwh2Z #pixies #NepoDing https://t.co/IdqoJBg8oi","""Where is my mind""

https://t.co/QcHA5Lwh2Z #pixies #NepoDing https://t.co/IdqoJBg8oi"
9,1429989,Interesting to see Punch talk about #NepoDing https://t.co/2O8l7PgfsA,Interesting to see Punch talk about #NepoDing https://t.co/2O8l7PgfsA
9,1429844,"Becoming my WP status for the next year!
#NepoDing https://t.co/fl5In6hKWp","Becoming my WP status for the next year!
#NepoDing https://t.co/fl5In6hKWp"
9,1356052,What are your views? #NepoDing https://t.co/iEPlLIfEL7,What are your views? #NepoDing https://t.co/iEPlLIfEL7
9,1370956,"Bueno, ¿cómo están los máquinas?, lo primero de todo...
#NepoDing ♟ https://t.co/0AkrxwFuTK","Well, how are the machines? , first of all...
#NepoDing ♟ https://t.co/0AkrxwFuTK"
9,1392107,Random #NepoDing https://t.co/5SqOvYqJB1,Random #NepoDing https://t.co/5SqOvYqJB1
9,1330153,así podríamos estar vienedo #NepoDing pero le tienes miedo al éxito https://t.co/MJal43UvJY,So we could be watching #NepoDing but you're afraid of success https://t.co/MJal43UvJY
9,1364792,"So you're one of them 😂

#NepoDing https://t.co/6oiumBeu5P","So you're one of them 😂

#NepoDing https://t.co/6oiumBeu5P"
9,1425544,Cancelling Saturday. #NepoDing https://t.co/ln1DwImlWj,Cancelling Saturday. #NepoDing https://t.co/ln1DwImlWj
9,1364627,Woops #jinxed #NepoDing https://t.co/Wy8rDfwEnQ,Woops #jinxed #NepoDing https://t.co/Wy8rDfwEnQ
10,1385517,"@ChessVava Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM","@ChessVava Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM"
10,1373750,"@FIDE_chess Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM","@FIDE_chess Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM"
10,1331928,"@ruchess_eng Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM","@ruchess_eng Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM"
10,1485343,"@FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM","@FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM"
10,1503011,"@chess24com @GrandChessTour Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM","@chess24com @GrandChessTour Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM"
10,1485340,"@FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM","@FIDE_chess Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM"
10,1436590,"@HaraldurBender @agadmator @MagnusCarlsen Must @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC to be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC?

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM","@HaraldurBender @agadmator @MagnusCarlsen Must @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC to be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC?

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM"
10,1478308,"@tepesigeman @FIDE_chess @SwedishChessFed Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM","@tepesigeman @FIDE_chess @SwedishChessFed Women WFRCC when? @FIDE_chess must renounce 2022 #fischerrandom WC as merely inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

#GodBlessAmerica

https://t.co/HHjoYI65XM"
10,1334952,"@FIDE_chess Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM","@FIDE_chess Women's WFRCC when? @FIDE_chess must renounce the 2022 #fischerrandom WC as merely the inaugural RAPID #chess960 WC!

Be fair to @GMWesleySo123, the CLASSICAL @fischer_random WC!

https://t.co/VOdjpVIK1x

#chessdrama #saynoto2900 #chess9LX #9LX

https://t.co/HHjoYI65XM"
10,1522244,"@Greg12531646 @theworldchess Do you know Gasai that in the 2022 WFRCC qualifiers @chesscom Armageddon had auction while @lichess Armageddon didn't?

@fischer_random @FIDE_chess

#GodBlessAmerica

#chessdrama #saynoto2900 #fischerrandom #chess960 #chess9LX #9LX

https://t.co/HHjoYI5y8e","@Greg12531646 @theworldchess Do you know Gasai that in the 2022 WFRCC qualifiers @chesscom Armageddon had auction while @lichess Armageddon didn't?

@fischer_random @FIDE_chess

#GodBlessAmerica

#chessdrama #saynoto2900 #fischerrandom #chess960 #chess9LX #9LX

https://t.co/HHjoYI5y8e"
11,1533487,"@GrandChessTour Should @GMWesleySo123 have been wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC unlike @GMHikaru @MagnusCarlsen).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar @EmilSutovsky","@GrandChessTour Should @GMWesleySo123 have been wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC unlike @GMHikaru @MagnusCarlsen).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar @EmilSutovsky"
11,1442399,"@MXTYnr1 Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@MXTYnr1 Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1442357,"@md_ayhn @anishgiri Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@md_ayhn @anishgiri Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1416698,"@fatherofdrug @FIDE_chess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen )?

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@fatherofdrug @FIDE_chess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen )?

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1419612,"@peterdoggers @FIDE_chess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@peterdoggers @FIDE_chess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1414415,@AHujhf @FIDE_chess @riga_niki @MagnusCarlsen Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner? @FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ). @PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar,@AHujhf @FIDE_chess @riga_niki @MagnusCarlsen Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner? @FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ). @PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar
11,1414018,"@nebukuro4 @chess24com Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@nebukuro4 @chess24com Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1467926,"@Harley_Garner @xQc @MagnusCarlsen Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@Harley_Garner @xQc @MagnusCarlsen Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1419429,"@vishy64theking Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@vishy64theking Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen ).

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
11,1416709,"@limburg_vlaai @lichess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen )?

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar","@limburg_vlaai @lichess Should @GMWesleySo123 have been a wildcard in 2020 or 2022 candidates as 2019 WFRCC winner?

@FabianoCaruana was a wildcard in 2019 WFRCC as 2018 WCC runner-up (NOT by FRC virtue unlike @GMHikaru @MagnusCarlsen )?

@PHChess @FIDE_chess @advorkovich @vishy64theking @AndriyBar"
12,1444798,"@HoneyBeez0x @FIDE_chess What's your opinion of Ding Liren's stupid list of role model players?

1- Topalov BASELESSLY accused Kramnik
2- @Kasparov63 CHEATED @GMJuditPolgar
3- @MagnusCarlsen BASELESSLY accused @HansMokeNiemann &amp; CHEATED @AlirezaFirouzja @GmNaroditsky @lachesisq

https://t.co/QmYcYlaFhK","@HoneyBeez0x @FIDE_chess What's your opinion of Ding Liren's stupid list of role model players?

1- Topalov BASELESSLY accused Kramnik
2- @Kasparov63 CHEATED @GMJuditPolgar
3- @MagnusCarlsen BASELESSLY accused @HansMokeNiemann &amp; CHEATED @AlirezaFirouzja @GmNaroditsky @lachesisq

https://t.co/QmYcYlaFhK"
12,1370012,"@Estabatardando @FIDE_chess Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123 

https://t.co/OsweLPYWa2","@Estabatardando @FIDE_chess Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123 

https://t.co/OsweLPYWa2"
12,1369975,"@chessfeelspod @FIDE_chess Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123

https://t.co/OsweLPYWa2","@chessfeelspod @FIDE_chess Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123

https://t.co/OsweLPYWa2"
12,1444763,"@AkbarDurrani0 @FIDE_chess Which is a better list of role model players?

Ding Liren's

1- Veselin Topalov
2- @Kasparov63
3- @MagnusCarlsen

list num2

1- Vladimir Kramnik
2- Bobby Fischer
3- @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlaFhK","@AkbarDurrani0 @FIDE_chess Which is a better list of role model players?

Ding Liren's

1- Veselin Topalov
2- @Kasparov63
3- @MagnusCarlsen

list num2

1- Vladimir Kramnik
2- Bobby Fischer
3- @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlaFhK"
12,1369949,"@secrxt32 @FIDE_chess hey again! Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123

https://t.co/OsweLPYWa2","@secrxt32 @FIDE_chess hey again! Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123

https://t.co/OsweLPYWa2"
12,1444764,"@Dr_Jack_Ringo @FIDE_chess Which is a better list of role model players?

Ding Liren's

1- Veselin Topalov
2- @Kasparov63
3- @MagnusCarlsen

list num2

1- Vladimir Kramnik
2- Bobby Fischer
3- @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlaFhK","@Dr_Jack_Ringo @FIDE_chess Which is a better list of role model players?

Ding Liren's

1- Veselin Topalov
2- @Kasparov63
3- @MagnusCarlsen

list num2

1- Vladimir Kramnik
2- Bobby Fischer
3- @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlaFhK"
12,1409899,"@Viking_111111 @FIDE_chess Who has a better list of role model players?

Ding Liren:

1 - Veselin Topalov
2 - @Kasparov63
3 - @MagnusCarlsen

Me:

1 - Vladimir Kramnik
2 - Bobby Fischer
3 - @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlbd7i","@Viking_111111 @FIDE_chess Who has a better list of role model players?

Ding Liren:

1 - Veselin Topalov
2 - @Kasparov63
3 - @MagnusCarlsen

Me:

1 - Vladimir Kramnik
2 - Bobby Fischer
3 - @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlbd7i"
12,1468555,"A few of my encounters with the great Misha Tal, a chess legend, starting from the age of 12. He was always kind, supportive, and generous with advice. @FIDE_chess @ECUonline @WOMChess https://t.co/xIcT8wusNk https://t.co/hiyFGRwRPi","A few of my encounters with the great Misha Tal, a chess legend, starting from the age of 12. He was always kind, supportive, and generous with advice. @FIDE_chess @ECUonline @WOMChess https://t.co/xIcT8wusNk https://t.co/hiyFGRwRPi"
12,1369937,"@BinalayefaG @FIDE_chess Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123

https://t.co/OsweLPYWa2","@BinalayefaG @FIDE_chess Which list of role model players do you like better?

List A - baseless accusers / cheaters / WCCs
Veselin Topalov, @Kasparov63, @MagnusCarlsen

List B - base-ful accusers / honest people / WFRCCs
Vladimir Kramnik, Bobby Fischer, @GMWesleySo123

https://t.co/OsweLPYWa2"
12,1419579,"@peterdoggers @FIDE_chess Who has a better list of role model players?

Ding Liren:

1 - Veselin Topalov
2 - @Kasparov63
3 - @MagnusCarlsen

Me:

1 - Vladimir Kramnik
2 - Bobby Fischer
3 - @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlbd7i","@peterdoggers @FIDE_chess Who has a better list of role model players?

Ding Liren:

1 - Veselin Topalov
2 - @Kasparov63
3 - @MagnusCarlsen

Me:

1 - Vladimir Kramnik
2 - Bobby Fischer
3 - @GMWesleySo123

?

#chess9LX #chess960 #9LX #saynoto2900 #fischerrandom #chessdrama

https://t.co/QmYcYlbd7i"
