Topic,Words,Frequency,Timestamp
86,"piqu, sleep, woke, tomorrow, riviera",28,2023-01-16
87,"gelato, bag, gelapique, lucky, snidel",6,2023-01-16
88,"piqu, idiot, imbecile, stupid, dumb",83,2023-01-16
89,"women, money, shakira, #shakira, factory",31,2023-01-16
90,"brain, gym, work, shakira, bit",19,2023-01-16
91,"witch, balcony, law, shakira, house",49,2023-01-16
92,"shakira, piqu, famous, soccer, eso",16,2023-01-16
93,"derbez, rosaldo, alessandra, parody, eugenio",59,2023-01-16
94,"gelato, elf, @el_pepperoni_, moco, hunks",5,2023-01-16
95,"gelato, bag, everyday, reservation, tote",18,2023-01-16
96,"casio, piqu, #casio, confrontation, hurt",44,2023-01-16
97,"piqu, song, listen, car, write",27,2023-01-16
98,"nano, snidel, lily, brown, universe",9,2023-01-16
99,"shakira, legend, @mariapaularomo, @carolarugel2, @lilafigue",21,2023-01-16
100,"chew, swallow, shakira, mortify, mortifique",20,2023-01-16
101,"davies, tennis, cup, kosmos, federation",11,2023-01-16
102,"queen, shakira, quee, rainha, song",21,2023-01-16
103,"shakira, piqu, circumstances, boyfriend, knew",10,2023-01-16
104,"liar, beyonc, beautiful, shakira, bey",9,2023-01-16
105,"hurt, shakira, pain, song, sjsjskskksks",22,2023-01-16
106,"dog, shakira, puppies, song, tiktok",9,2023-01-16
107,"birthday, shakira, day, celebrate, piqu",13,2023-01-16
108,"bunny, bad, shakira, spotify, blah",12,2023-01-16
109,"dreamt, shakira, nightmare, dream, night",8,2023-01-16
110,"puyol, ramos, sergio, pepe, maldini",4,2023-01-16
111,"chart, #1, debut, music, bzrp",7,2023-01-16
112,"love, shakira, angry, moncayo, hahahahahahahahajja",17,2023-01-16
113,"gym, training, nerve, mood, running",11,2023-01-16
114,"shakira, bofe, bundchen, gisele, confused",7,2023-01-16
115,"team, shakira, forever, @shakira, #teamshakira",39,2023-01-16
116,"hair, shakira, curls, blonde, black",21,2023-01-16
117,"love, shakira, fucking, #watercolor, #bollywood",12,2023-01-16
118,"piqu, sigma, malhao, jolon, gedes",21,2023-01-16
119,"shakira, fifa, madrid, barcelona, soccer",20,2023-01-16
120,"gossip, shakira, topic, talk, good",36,2023-01-16
121,"polo, #shopmycloset, @poshmarkapp, #poshmark, piqu",14,2023-01-16
122,"gelato, bag, tote, reservation, lucky",18,2023-01-16
123,"bzrp, session, music, shakira, #53",13,2023-01-16
124,"twingo, shakira, piqu, arrived, gerard",111,2023-01-16
125,"january, shakira, universe, bunny, shepherdess",21,2023-01-16
126,"casio, rolex, piqu, watch, wearing",23,2023-01-16
127,"piqu, woman, humiliating, children, lover",24,2023-01-16
129,"juventus, chiellini, tiktok, background, shakira",1,2023-01-16
130,"spike, #sonsayfa, tendent, ttk, balloon",11,2023-01-16
131,"gelato, reservation, gelapique, bag, lucky",14,2023-01-16
132,"ugly, piqu, handsome, beard, unpopular",29,2023-01-16
133,"shakira, love, fans, jajsjswjjjsejjdwj, alkakakakskakskakakakakakakka",20,2023-01-16
134,"shakira, grow, wanted, money, butt",22,2023-01-16
135,"piqu, hate, haters, gerard, hdmpppp",32,2023-01-16
136,"sorority, shakira, @educaride, relation, clara",19,2023-01-16
137,"spotify, stream, bzrp, session, music",10,2023-01-16
138,"twingo, ferrari, piqu, car, traded",31,2023-01-16
139,"pike, shakira, fault, criticize, understood",33,2023-01-16
140,"shakira, hot, beautiful, pretty, hahhahahah",11,2023-01-16
141,"halftime, shakira, jlo, rihanna, bowl",8,2023-01-16
142,"romance, piqu, bella, veigh, cabelinho",17,2023-01-16
143,"theme, shakira, piqu, boring, sick",30,2023-01-16
144,"shakira, #1, fairer, delivered, global",4,2023-01-16
145,"shakira, famous, career, utah, sperm",8,2023-01-16
146,"women, shakira, toll, @shakira, pecchula",13,2023-01-16
147,"expensive, sucker, player, post, photo",10,2023-01-16
148,"uncovered, mockery, catalan, gerard, details",1,2023-01-16
150,"monetize, shakira, money, @olaurita_, @lalibertadco",11,2023-01-16
151,"shaki, piqu, shak, immature, wacky",29,2023-01-16
153,"sanz, alejandro, shakira, nacho, chemistry",24,2023-01-16
154,"shakira, piqu, #morningfix, tafolla, subtraction",21,2023-01-16
155,"piqu, bara, memphis, era, #gavi",4,2023-01-16
156,"shakira, prettier, comparison, fdss, gja",4,2023-01-16
157,"anthology, shakira, wrote, song, ure",17,2023-01-16
159,"diss, track, shakira, drop, trac",16,2023-01-16
160,"children, piqu, mother, hchem, locker",8,2023-01-16
161,"mood, unmotivated, today, andy, regained",12,2023-01-16
162,"shakira, mother, mom, mommy, figure",22,2023-01-16
163,"eggs, moria, piquet, shakira, sucks",1,2023-01-16
164,"shakira, #nowplaying, owplaying, play, listen",8,2023-01-16
165,"queen, love, queenaaaa, pikachu, deserve",26,2023-01-16
166,"hide, seek, play, pick, catch",7,2023-01-16
167,"gelato, bag, tote, everyday, reservation",6,2023-01-16
170,"casio, sponsorship, denying, sponsor, piqu",38,2023-01-16
171,"shakira, bizarrap, earn, song, serenade",8,2023-01-16
172,"shakira, tweet, twitter, polo, mute",13,2023-01-16
173,"party, ufrgs, caipira, nerve, year",9,2023-01-16
174,"snoopy, gelato, hoodie, pink, cute",9,2023-01-16
175,"carnival, mood, courtroom, @nada, triunfo",8,2023-01-16
176,"#amazon2022, ichiba, #2023, rakuten, gray",5,2023-01-16
177,"memes, shakira, song, @cabildodgo, pharandula",20,2023-01-16
178,"piqu, alive, dead, buried, fending",5,2023-01-16
179,"shakira, song, listen, heard, person",22,2023-01-16
180,"infidelity, piqu, defend, pure, spot",5,2023-01-16
181,"shakira, aggression, composer, excerpt, phrase",8,2023-01-16
182,"mierdenswort, @eizamusica, #bizarrapmusicsession53, serenade, pressure",2,2023-01-16
183,"person, good, shakira, sound, @serchtour",6,2023-01-16
184,"shakira, image, gerard, uploaded, piqu",4,2023-01-16
185,"casio, sponsor, piqu, shakira, #caraotashow",39,2023-01-16
186,"yeri, shakira, feel, mona, juanda",15,2023-01-16
187,"love, shakira, diosa, jajsjsjsjsjsjsj, jajsja",9,2023-01-16
188,"gelato, piece, set, bag, lucky",7,2023-01-16
189,"music, piqu, itch, blue, monday",15,2023-01-16
190,"@tomaseba, flinch, @lassomusica, harassed, children",1,2023-01-16
191,"tote, bag, renewed, gelato, concert",1,2023-01-16
192,"shakira, giant, big, size, fear",12,2023-01-16
193,"cdiz, elche, shakira, piqu, song",6,2023-01-16
194,"nano, snidel, universe, lily, rakuten",2,2023-01-16
197,"hips, lie, shakira, moe, muchas",6,2023-01-16
199,"waka, freshlyground, dizzee, africa, #nowplaying",4,2023-01-16
200,"pray, shakira, outcome, prayer, worshipers",3,2023-01-16
201,"team, piqu, uncle, presi, erika",14,2023-01-16
202,"renault, tsubamame, @elpachecale, pleasure, casio",5,2023-01-16
203,"piqu, shakira, return, retur, imagine",17,2023-01-16
204,"friends, friendship, heal, ong, save",70,2023-01-16
205,"worth, shakira, fxckn, valgo, queeeeeeen",6,2023-01-16
206,"team, piqu, shakira, erez, suwisigive",16,2023-01-16
207,"gelato, bag, reservation, lucky, everyday",4,2023-01-16
209,"shakira, palesemente, volo, tono, menamenamore",8,2023-01-16
210,"cuckold, shakira, ciela, intimate, beyonc",10,2023-01-16
211,"picnic, #hsm2, golf, desert, delicious",5,2023-01-16
212,"gelato, gow, bag, piqu, gelapique",1,2023-01-16
213,"father, piqu, dad, jajskakajaja, ahhh",8,2023-01-16
214,"serenade, balcony, fans, shakira, house",28,2023-01-16
215,"spotify, shakira, wrapped, gypsy, play",4,2023-01-16
216,"gelato, bag, lucky, popular, inside",2,2023-01-16
217,"nano, snidel, lily, @sofipelotudaa, brown",1,2023-01-16
219,"fault, piqu, culprit, blame, sal",2,2023-01-16
222,"ate, shakira, eat, pasapalos, coprophagy",10,2023-01-16
223,"actuellement, #radiomixfloor, sur, gelato, floor",2,2023-01-16
224,"afraid, hell, today, dick, kkkkk",16,2023-01-16
225,"spade, kings, hagar, jihadist, drill",7,2023-01-16
226,"peas, guetta, black, david, worry",5,2023-01-16
228,"fierce, marti, skin, shakira, heartbreak",1,2023-01-16
229,"piqu, year, shakira, younger, age",8,2023-01-16
230,"eiza, gonzlez, liam, support, shakira",29,2023-01-16
231,"#missuniverse2022, nojoda, panini, karla, piqu",2,2023-01-16
233,"henry, cavill, superman, shakira, #henrycavill",6,2023-01-16
234,"gelato, gelapique, bag, buy, piqu",5,2023-01-16
235,"splash, shakira, manaaaa, @sanbenito, devastated",5,2023-01-16
237,"word, shakira, song, hear, thinking",11,2023-01-16
238,"selena, weeknd, weekend, shakira, piqu",12,2023-01-16
240,"battery, adjust, defense, lasts, seamaster",1,2023-01-16
241,"paquita, collaboration, shakira, barrio, neighborhood",30,2023-01-16
243,"gelato, pullover, beige, powder, navy",6,2023-01-16
244,"love, shakira, gnt, blonde, beautiful",4,2023-01-16
245,"championship, shakira, piqu, worldwide, title",13,2023-01-16
246,"chicken, child, clara, chia, expect",1,2023-01-16
247,"@maariadess, chisca, @rafaelnadal, jealousy, gypsy",1,2023-01-16
249,"gelato, gelapique, bag, lucky, reservation",7,2023-01-16
250,"deleted, gossip, photo, oooooooothers, shakira",11,2023-01-16
252,"gelato, stock, amazon, bag, exclusive",3,2023-01-16
253,"infidelity, shakira, song, pure, puro",15,2023-01-16
254,"fluffy, gelato, bag, tote, renewed",4,2023-01-16
255,"#tiktok, rafart, check, video, maria",2,2023-01-16
256,"cringe, shakira, song, antruki, lobassss",6,2023-01-16
257,"eggs, piqu, sucks, kin, fillers",13,2023-01-16
258,"salt, piqu, gaffo, cure, ahhh",12,2023-01-16
260,"views, #cleopatra, wikipedia, trend, @casio0ficia",3,2023-01-16
261,"karma, shakira, arma, rua, #gorreada",10,2023-01-16
263,"humble, shakira, moment, sayings, humility",8,2023-01-16
264,"residente, shooter, shakira, middle, expect",1,2023-01-16
265,"beat, understand, piqu, @3gerardpique, zabala",11,2023-01-16
266,"pico, chaki, maje, pity, offended",5,2023-01-16
267,"grudge, shakira, baby, resentful, wilma",7,2023-01-16
268,"gelato, bag, @football__tweet, dgry, pfkb",2,2023-01-16
269,"ducklings, thrush, #granhernano, #arisa, #barbaradurso",2,2023-01-16
0,"miley, shakira, cyrus, song, flowers",587,2023-01-17
1,"photo, piqu, zlatan, clara, cha",34,2023-01-17
2,"pike, palas, #bbb23, today, guide",164,2023-01-17
3,"@shakira, #shakira, shakira, @bizarrap, #shakirabzrp",160,2023-01-17
4,"shakira, piqu, cheated, betrayed, defend",137,2023-01-17
5,"shakira, mom, song, dad, listen",166,2023-01-17
6,"jelly, jam, shakira, strawberry, eat",194,2023-01-17
8,"shakira, song, good, love, listen",152,2023-01-17
9,"stings, stung, mosquito, bite, bee",80,2023-01-17
10,"shakira, song, feminist, criticize, women",130,2023-01-17
11,"piqu, support, difference, hide, ajshdahsd",67,2023-01-17
12,"shakira, piqu, gossip, talk, topic",103,2023-01-17
13,"song, shakira, piqu, good, diss",89,2023-01-17
14,"energy, spike, tidy, sleep, rush",37,2023-01-17
15,"session, shakira, sessio, listen, ibiza",70,2023-01-17
16,"shakira, chinga, tera, terraform, fh",87,2023-01-17
17,"song, shakira, bad, listen, sick",107,2023-01-17
18,"rolex, casio, shakira, watch, #rolex",90,2023-01-17
19,"shakira, song, exes, dedicated, serenade",86,2023-01-17
20,"clara, shakira, cha, chia, song",57,2023-01-17
21,"shakira, song, head, listen, mind",122,2023-01-17
22,"peru, fonasa, #fiestadelosabrazos, mackenna, venezuela",33,2023-01-17
23,", click, comedian, love, ove",59,2023-01-17
24,"karol, shakira, song, @karolg, anuel",20,2023-01-17
25,"shakira, piqu, mother, mom, gerard",27,2023-01-17
26,"casio, shakira, #casio, brand, song",82,2023-01-17
27,"tiktok, shakira, song, dance, choreography",58,2023-01-17
28,"piqu, clara, unfaithful, chia, cheated",8,2023-01-17
29,"shakira, billing, failed, invoice, crying",79,2023-01-17
30,"children, shakira, song, mother, father",59,2023-01-17
31,"shakira, @youtube, hd, featuring, official",43,2023-01-17
32,"cheated, shakira, safe, men, beyonc",83,2023-01-17
33,"league, kings, piqu, #kingsleague, salvador",104,2023-01-17
34,"shakira, listen, song, stening, singing",67,2023-01-17
35,"wolf, uh, shakira, guys, newbies",30,2023-01-17
36,"shakira, universe, venezuelan, colombia, colombian",40,2023-01-17
37,"plagiarism, briella, shakira, venezuelan, song",67,2023-01-17
38,"law, mother, shakira, neighbor, video",23,2023-01-17
39,"views, shakira, youtube, day, music",36,2023-01-17
40,"gelato, piqu, rakuten, yen, jacquard",41,2023-01-17
41,"bzrp, shakira, session, song, listen",45,2023-01-17
43,"addicted, shakira, song, obsessed, music",62,2023-01-17
44,"bizarrap, shakira, session, song, sessio",37,2023-01-17
45,"itchy, itch, tchy, scratch, eyes",33,2023-01-17
46,"women, shakira, billing, phrase, @shakira",24,2023-01-17
47,"shakira, concert, tour, tickets, rbd",25,2023-01-17
48,"paquita, barrio, del, shakira, message",215,2023-01-17
49,"theme, shakira, song, burn, rotten",40,2023-01-17
50,"neighbor, shakira, song, volume, listen",37,2023-01-17
51,"shakira, great, looked, girl, beg",45,2023-01-17
52,"fancam, mutual, shakira, thread, sugar",39,2023-01-17
53,"shakira, piqu, instagram, follow, peina",14,2023-01-17
55,"piqu, unfaithful, defend, men, cheated",24,2023-01-17
56,"dick, corre, dic, gym, game",15,2023-01-17
57,"shakira, album, song, release, @shakira",32,2023-01-17
58,"piqu, arrocha, swish, queles, cabelin",29,2023-01-17
59,"shakira, miley, year, cyrus, song",46,2023-01-17
60,"booed, shore, #bbb23, crowd, bbb",1,2023-01-17
61,"ferrari, twingo, shakira, traded, exchange",36,2023-01-17
62,"bbb, series, #bbb23, watch, movie",68,2023-01-17
63,"children, shakira, piqu, urra, harm",29,2023-01-17
64,"peak, peas, today, test, community",30,2023-01-17
65,"photo, piqu, shakira, notificatio, deleted",4,2023-01-17
66,"monthly, spotify, artist, listen, #14",5,2023-01-17
67,"shakira, play, song, shakirazo, @unatomboy",7,2023-01-17
68,"horns, shakira, song, money, music",32,2023-01-17
69,"pickle, fredao, alcapurrias, bagulho, pelamordideus",25,2023-01-17
70,"esse, piqu, nesse, @lusuaarezz, larguer",32,2023-01-17
71,"#pique, #shakira, piqu, shakira, #shakirapique",25,2023-01-17
72,"brand, shakira, market, song, advertising",35,2023-01-17
73,"twingo, piqu, arrived, league, kings",35,2023-01-17
74,"twingo, shakira, toyo, #twingo, @shakira",19,2023-01-17
75,"defend, piqu, support, men, people",25,2023-01-17
76,"january, day, shakira, dedicated, song",38,2023-01-17
77,"treasury, tax, debt, shakira, pay",32,2023-01-17
78,"aquarius, shakira, aquarian, venue, aries",31,2023-01-17
79,"shakira, year, younger, age, older",19,2023-01-17
80,"jam, piqu, shakira, jar, strawberry",34,2023-01-17
81,"arol, aa, anuel, tusa, birthday",2,2023-01-17
82,"piqu, pagode, eeee, queles, borotho",13,2023-01-17
83,"shakira, guys, joo, man, left",21,2023-01-17
84,"spanish, shakira, song, english, speak",28,2023-01-17
85,"betrayed, shakira, guys, courage, imagine",39,2023-01-17
86,"piqu, day, today, friday, tomorrow",18,2023-01-17
87,"gelato, bag, gelapique, lucky, jacquard",10,2023-01-17
88,"piqu, idiot, imbecile, stupid, neta",16,2023-01-17
89,"women, money, shakira, crying, song",16,2023-01-17
90,"brain, gym, bit, shakira, work",16,2023-01-17
91,"witch, balcony, law, mother, shakira",51,2023-01-17
92,"shakira, famous, piqu, uiz, borja",5,2023-01-17
93,"parody, derbez, rosaldo, alessandra, eugenio",80,2023-01-17
94,"gelato, elf, @el_pepperoni_, hunks, roomwear",7,2023-01-17
95,"gelato, bag, everyday, reservation, tote",18,2023-01-17
96,"casio, piqu, hotter, hurt, hahahahahahahaaa",24,2023-01-17
97,"piqu, song, pika, singing, tuned",22,2023-01-17
98,"nano, snidel, lily, universe, brown",11,2023-01-17
99,"shakira, hommmmmmmlook, independent, slime, meters",23,2023-01-17
100,"chew, swallow, shakira, mortify, song",23,2023-01-17
101,"davies, tennis, cup, federation, kosmos",10,2023-01-17
102,"queen, shakira, quee, slaaayyy, usua",8,2023-01-17
103,"barba, ahahaj, shakira, piqu, esse",2,2023-01-17
104,"liar, beyonc, beautiful, shakira, bogot",4,2023-01-17
105,"hurt, shakira, pain, wuaka, song",18,2023-01-17
106,"shakira, dog, cat, song, puppies",8,2023-01-17
107,"birthday, shakira, day, piqu, celebrate",14,2023-01-17
108,"bunny, bad, shakira, spotify, latin",17,2023-01-17
109,"dreamt, shakira, dream, piqu, tangerine",14,2023-01-17
110,"ramos, puyol, iniesta, xavi, piqu",5,2023-01-17
111,"chart, debut, billboard, music, #1",21,2023-01-17
112,"love, shakira, abkhab, jdkajdksjd, pupils",15,2023-01-17
113,"gym, training, rush, peak, cardio",20,2023-01-17
114,"shakira, ability, shoes, adec, #quen",8,2023-01-17
115,"team, shakira, #teamshakira, #shakirabzrp, #teampiqu",27,2023-01-17
116,"hair, shakira, blonde, brunette, curls",19,2023-01-17
117,"shakira, love, @997now, ove, #airdrop",11,2023-01-17
118,"piqu, boku, rikkko, callen, fiuk",14,2023-01-17
119,"shakira, fifa, madrid, soccer, football",18,2023-01-17
120,"gossip, shakira, topic, subcelebs, veeeerrr",21,2023-01-17
121,"polo, #shopmycloset, @poshmarkapp, #poshmark, shirt",8,2023-01-17
122,"gelato, bag, tote, reservation, lucky",18,2023-01-17
123,"bzrp, session, music, shakira, #53",23,2023-01-17
124,"twingo, shakira, piqu, gerard, league",48,2023-01-17
125,"shakira, podcast, @yosoyoria, @juansinatra, @joesefjoesef",15,2023-01-17
126,"casio, rolex, watch, piqu, eduin",17,2023-01-17
127,"piqu, bastards, slutty, girl, paquita",16,2023-01-17
128,"birthday, cake, impressive, celebrate, shakira",1,2023-01-17
129,"juventus, shakira, song, tiktok, post",4,2023-01-17
130,"spike, zig, trenbolone, cypher, koba",19,2023-01-17
131,"gelato, reservation, gelapique, bag, lucky",14,2023-01-17
132,"piqu, ugly, handsome, cute, white",20,2023-01-17
133,"shakira, love, yoyo, ful, fans",12,2023-01-17
134,"shakira, grow, wanted, dream, brazilian",16,2023-01-17
135,"piqu, hate, religio, bob, category",7,2023-01-17
136,"sorority, shakira, @educaride, lack, relation",8,2023-01-17
137,"spotify, stream, bzrp, session, fastest",11,2023-01-17
138,"twingo, ferrari, piqu, car, gerard",29,2023-01-17
139,"pike, shakira, insert, normies, bernardo",12,2023-01-17
140,"shakira, hot, beautiful, almrddd, bitchen",16,2023-01-17
141,"halftime, shakira, bowl, rihanna, super",8,2023-01-17
142,"romance, wanted, piqu, experience, relationship",23,2023-01-17
143,"theme, shakira, piqu, boring, sick",20,2023-01-17
144,"shakira, #1, hot, debut, billboard",16,2023-01-17
145,"shakira, immense, resistance, famous, career",2,2023-01-17
146,"women, toll, shakira, marvelosa, iquiousse",8,2023-01-17
147,"expensive, sucker, player, post, photo",15,2023-01-17
148,"jakrajutatip, corruption, ann, gerard, common",1,2023-01-17
149,"wall, build, law, house, shakira",31,2023-01-17
150,"monetize, shakira, money, bangaderas, exposed",7,2023-01-17
151,"shaki, piqu, shak, puuues, ciiiiiaoooo",10,2023-01-17
152,"nou, camp, league, final, kings",9,2023-01-17
153,"sanz, alejandro, shakira, ale, tortura",38,2023-01-17
154,"shakira, piqu, messi, clara, argentina",17,2023-01-17
155,"superteam, federation, chair, form, league",1,2023-01-17
156,"shakira, prettier, reminiscent, wana, jepsen",13,2023-01-17
157,"anthology, shakira, wrote, ladybug, write",16,2023-01-17
159,"diss, track, shakira, drop, trac",14,2023-01-17
160,"children, piqu, mother, father, concluded",4,2023-01-17
161,"mood, today, simm, ragnar, soraya",15,2023-01-17
162,"shakira, mother, mom, zont, hahahajajjja",14,2023-01-17
163,"eggs, shakira, clara, likes, @unam_mx",6,2023-01-17
164,"#nowplaying, shakira, owplaying, play, #only1djsmitty",6,2023-01-17
165,"queen, spoken, kinga, diva, ook",3,2023-01-17
166,"seek, hide, play, pick, kids",9,2023-01-17
167,"gelato, bag, tote, everyday, reservation",6,2023-01-17
170,"casio, sponsorship, denying, piqu, agreement",23,2023-01-17
171,"shakira, earn, bizarrap, song, dollars",31,2023-01-17
172,"tweet, shakira, twitter, talk, #harta",10,2023-01-17
173,"party, pickle, ghtclub, spfc, willingness",8,2023-01-17
174,"snoopy, gelato, hoodie, pink, cute",9,2023-01-17
175,"carnival, mood, year, kkkkkkkkkt, capricha",10,2023-01-17
176,"#amazon2022, ichiba, #2023, rakuten, gray",5,2023-01-17
177,"memes, shakira, song, cheemsify, banker",13,2023-01-17
178,"coma, piqu, buried, february, woke",3,2023-01-17
179,"shakira, song, listen, heard, burde",14,2023-01-17
180,"infidelity, piqu, pure, comunica, luisito",4,2023-01-17
181,"aggression, shakira, composer, excerpt, song",5,2023-01-17
182,"bunny, shakira, santafe, klan, cellphones",2,2023-01-17
183,"uh, person, good, sound, shakira",5,2023-01-17
184,"costume, cha, shakira, piqu, photo",3,2023-01-17
185,"casio, piqu, shakira, sponsorship, denying",18,2023-01-17
186,"yeri, shakira, mona, feel, mua",20,2023-01-17
187,"shakira, love, kiss, diosa, jajsjsjsjsjsjsj",12,2023-01-17
188,"gelato, piece, set, bag, lucky",7,2023-01-17
189,"music, piqu, itch, itchy, sal",6,2023-01-17
190,"@tomaseba, liberal, conservative, children, harassed",1,2023-01-17
191,"@1027kiisfm, single, @bizarrap, bzrp, music",7,2023-01-17
192,"shakira, big, small, @rosazuluaga_, fear",9,2023-01-17
193,"vuelve, goal, singing, shakira, piqu",1,2023-01-17
194,"nano, snidel, universe, lily, rakuten",2,2023-01-17
197,"hips, lie, shakira, txt, dont",9,2023-01-17
199,"waka, #nowplaying, #salsa, #runion, #latino",5,2023-01-17
200,"pray, shakira, lupe, catholic, day",6,2023-01-17
201,"team, piqu, jahsjaja, valka, xdxdxd",10,2023-01-17
202,"tsubamame, atsumori, @elpachecale, cute, collaboration",1,2023-01-17
203,"shakira, piqu, return, rearranged, #ley",11,2023-01-17
204,"friends, friendship, reciprocity, friendssss, mood",12,2023-01-17
205,"worth, shakira, olds, woman, perfect",3,2023-01-17
206,"team, shakira, piqu, anuel, #ppcdsalvc",12,2023-01-17
207,"gelato, bag, reservation, lucky, everyday",4,2023-01-17
209,"shakira, foi, cancin, habla, como",8,2023-01-17
210,"cuckold, shakira, husband, beyonc, coo",9,2023-01-17
211,"picnic, hidden, time, andouille, socket",4,2023-01-17
212,"gelato, bag, piqu, sale, gelapique",2,2023-01-17
213,"father, piqu, eep, dad, bahiano",5,2023-01-17
214,"serenade, balcony, fans, shakira, house",24,2023-01-17
215,"spotify, shakira, song, lulipampin, toxica",5,2023-01-17
216,"gelato, bag, lucky, popular, inside",2,2023-01-17
217,"nano, snidel, lily, @sofipelotudaa, brown",2,2023-01-17
219,"fault, piqu, boitat, sururu, ucl",3,2023-01-17
220,"babo, shakira, #babo, geros, yeri",46,2023-01-17
221,"emelec, talisca, nazario, radar, football",1,2023-01-17
222,"ate, shakira, eat, crumbs, famine",9,2023-01-17
223,"gelato, amazon, sale, bag, dgry",3,2023-01-17
224,"afraid, hell, today, damn, big",10,2023-01-17
225,"spade, zelllll, gndem, kings, episode",5,2023-01-17
226,"guetta, peas, david, black, eyes",5,2023-01-17
227,"fred, #bbb23, bbb, abravanel, #teamteamfred",9,2023-01-17
228,"fierce, marti, skin, shakira, heartbreak",1,2023-01-17
229,"older, year, piqu, shakira, yrs",7,2023-01-17
230,"eiza, gonzlez, support, liam, shakira",56,2023-01-17
232,"booed, surreal, #bbb23, crowd, states",1,2023-01-17
233,"henry, cavill, #henrycavill, shakira, #estopasaentiktok",3,2023-01-17
234,"gelato, gelapique, selena, piqu, straps",8,2023-01-17
235,"splash, shakira, thousandth, trac, kkkkkkkkk",6,2023-01-17
236,"barp, @bizarrap, single, session, music",14,2023-01-17
237,"word, shakira, song, hear, rausch",8,2023-01-17
238,"selena, weekend, weeknd, shakira, piqu",4,2023-01-17
239,"@957thevibe, @bizarrap, single, bzrp, hey",10,2023-01-17
240,"battery, defense, lasts, relationship, longer",2,2023-01-17
241,"paquita, collaboration, shakira, neighborhood, barrio",40,2023-01-17
242,"unnoticed, website, hidden, message, gerard",4,2023-01-17
243,"gelato, pullover, beige, powder, navy",6,2023-01-17
244,"love, shakira, kjasnbkjasnkasnkasnk, credibleeeeeee, dear",7,2023-01-17
245,"championship, shakira, cup, piqu, #lamesareoaenvivo",10,2023-01-17
246,"expect, clara, piqu, child, baby",2,2023-01-17
247,"cha, @maariadess, clara, including, shakira",1,2023-01-17
248,"bts, turizo, estreo, bomba, ozuna",2,2023-01-17
249,"gelato, gelapique, bag, lucky, reservation",6,2023-01-17
250,"gucci, shein, deleted, shakira, oooooooothers",17,2023-01-17
251,"lvaro, block, carnival, jelly, rio",1,2023-01-17
252,"gelato, stock, bag, amazon, exclusive",20,2023-01-17
253,"infidelity, shakira, song, potent, disq",9,2023-01-17
254,"fluffy, gelato, bag, tote, renewed",4,2023-01-17
255,"#tiktok, check, video, shakira, fun",3,2023-01-17
256,"cringe, mioh, dioh, shakira, ook",1,2023-01-17
257,"eggs, piqu, hahahahahakakjahh, pulse, jsjsjssjssj",3,2023-01-17
258,"salt, piqu, satisfied, kkkkk, @radio_pichincha",2,2023-01-17
260,"views, #cleopatra, @casio0ficia, wikipedia, trend",4,2023-01-17
261,"karma, shakira, arma, cheated, nuria",11,2023-01-17
263,"humble, moment, shakira, humility, sochaux",7,2023-01-17
264,"resident, shakira, hit, residente, beef",1,2023-01-17
265,"beat, understand, piqu, haha, hahahaha",13,2023-01-17
266,"pico, epaaaaa, meamorrrr, empanada, wire",5,2023-01-17
267,"grudge, shakira, baby, resentful, wanabe",7,2023-01-17
268,"gelato, bag, dgry, ongoing, pfkb",3,2023-01-17
269,"surgica, duck, ducklings, song, shakira",1,2023-01-17
0,"miley, shakira, cyrus, song, flowers",559,2023-01-18
1,"photo, piqu, clara, cha, ibrahimovic",29,2023-01-18
2,"pike, play, today, kkkk, catch",152,2023-01-18
3,"@shakira, #shakira, shakira, @bizarrap, #shakirapique",128,2023-01-18
4,"shakira, piqu, cheated, betrayed, unfaithful",88,2023-01-18
5,"shakira, mom, song, singing, dad",151,2023-01-18
6,"jam, shakira, jelly, strawberry, jar",244,2023-01-18
8,"shakira, song, good, listen, love",103,2023-01-18
9,"stings, stung, mosquito, bite, bee",73,2023-01-18
10,"shakira, feminist, song, criticize, women",115,2023-01-18
11,"piqu, evil, liar, ruined, mmgbooo",81,2023-01-18
12,"shakira, piqu, talk, people, fight",63,2023-01-18
13,"song, shakira, piqu, dedicated, diss",71,2023-01-18
14,"spike, energy, sleep, rush, tidy",52,2023-01-18
15,"session, shakira, listen, sessio, ibiza",59,2023-01-18
16,"shakira, holmes, encyclopedia, jahsksk, endoscopy",71,2023-01-18
17,"song, shakira, bad, listen, sick",72,2023-01-18
18,"rolex, casio, shakira, watch, #rolex",62,2023-01-18
19,"shakira, song, dedicated, exes, breakup",68,2023-01-18
20,"clara, shakira, cha, chia, song",78,2023-01-18
21,"shakira, song, head, listen, mind",90,2023-01-18
22,"#unam, #4tatransformacinen, #lorenamerino, @beatrizgmuller, triquis",53,2023-01-18
23,", click, overview, love, loads",64,2023-01-18
24,"karol, shakira, song, anuel, #karolg",15,2023-01-18
25,"piqu, mother, shakira, mom, gerard",34,2023-01-18
26,"casio, shakira, #casio, exponential, brand",40,2023-01-18
27,"tiktok, shakira, dance, song, choreography",94,2023-01-18
28,"piqu, unfaithful, clara, cha, salinas",8,2023-01-18
29,"shakira, billing, failed, invoice, crying",71,2023-01-18
30,"children, shakira, song, father, mother",41,2023-01-18
31,"shakira, @youtube, hd, featuring, official",42,2023-01-18
