topic,text_id,doc
23,591986,Mis dos Rolex ⌚ #Shakira #ShakiraxBizarrap #Rolex https://t.co/tiaFvC0xQI
23,601994,‘Ni Rolex ni Casio’; Lucero y Mijares mandan mensaje a Shakira https://t.co/xDcLIV94Zm
23,759161,"El Rolex 

@shakira https://t.co/xoqnjRaYj7"
23,641572,"Soy un CASIO… que un día quiere jugar futbol como un Rolex 🙂🙏⚽️ 

#Shakira #Pique #ShakiraPique #Casio #Rolex #Futbol"
23,511347,"rolex deveria agilizar e patrocinar a shakira, baixava o facho de piqué na hora https://t.co/vkM0mjP8Mp"
23,776277,Che ahora que pienso tengo un Casio que me dice la probabilidad de pescar según el día.. un Rolex puede hacer eso Shakira??
23,505359,"RT @Casio_Mx: No seas como #Shakira, mejor se como #Eminem que prefiere los #Casio por encima de los #Rolex. https://t.co/HL5vaiD0NP"
24,512744,Ni yo le tiro tanto a un vato como Casio a Shakira
24,520833,Cancelado Casio por tirarle tanto hate a Shakira.
24,515439,"Ya me aburrieron los tweets de Casio por lo de Shakira, ush"
24,515719,jsldhsljsla lo q esta lucrando casio gracias a shakira https://t.co/oQKdfXpugp
24,525820,A todo esto lo interesante que debe estar el contrato entre Shakira y los fabricantes de Casio. La publicidad factura (?) https://t.co/gOB4Xno5BT
24,598416,#casio yo lo porto con orgullo #Shakira #ShakiraxBizarrap #ShakiraBZRP https://t.co/WrZMQ3oqa5
24,600477,tremenda campaña de marketing le hizo la shakira a casio
24,505919,"Casio ha aportado más a la humanidad que Shakira,"
24,780199,"Me cambiaron por un Cassio 🥺💔 

#shakira #fyp #instagood #picture #dayphotography #blackandwhite en Shakira :) https://t.co/AVINDP91HX"
24,501262,"RT @Maxjimenezr: @CasioTeam No puede ser. 🤣 ... imagino al team Casio ayer: Vamos, TODOS a BUSCAR una foto de Shakira con Casio https://t.c…"
25,731024,"Shakira, Shakira: The GRAMMY Museum Experience' se estrena el 4 de marzo de 2023! ❤️🇨🇴
Prepárense para celebrar a la superestrella mundial @shakira, ganadora de múltiples premios @RecordingAcad y @LatinGRAMMYs a través de la nueva experiencia interactiva, solo en el @GRAMMYMuseum https://t.co/I1bXTZJwsl"
25,725214,".@GRAMMYMuseum will unveil the 'Shakira, Shakira: The GRAMMY Museum Experience' on March 4! 
https://t.co/8bq5Mf8SVl https://t.co/SOM5yIrky3"
25,730192,Austellung im Grammy Musuem ab März: https://t.co/oXvcsmaiuj
25,733852,"CACETEEEEEEEE
bora Shakira confirma a presença no Grammy desse ano https://t.co/FE6c5W6UzT"
25,731574,¡También conquista los Grammy! El Museo de los Grammy dedicará una exposición a la carrera musical de Shakira. #RegístrateGratis https://t.co/ym24jc895r
25,733600,"El Museo del Grammy anuncia la exposición “Shakira, Shakira” que celebra la trayectoria de la cantante https://t.co/4zPBYT5xwO"
25,756271,"Shakira, Shakira: The GRAMMY Museum Experience – GRAMMY Museum    My only reason to visit Los Ángeles.  https://t.co/L9PQF0SiSQ"
25,735757,"MIRADAS
Tendrá Shakira  exposición  en Museo del Grammy

https://t.co/6AeF9Fu44C"
25,740653,"El #GRAMMYMuseum de Los Ángeles inaugurará exposición permanente en reconocimiento del legado artístico y creativo de #Shakira.🤩

https://t.co/VAJBKmW1PN"
25,776488,"La cantante @Shakira sigue sumando éxitos a su carrera profesional. El próximo sábado 4 de marzo del presente año se inaugurará en la ciudad de Los Ángeles “Shakira: The Grammy Museum Experience”, la exposición  que busca honrar su trayectoria musical.

#Cisneros https://t.co/b5UVu3X5WR"
26,608625,"shakira
- xaninha https://t.co/4gfZBsLklt"
26,589638,Shakira ft Hacienda: el beef del año https://t.co/tZcLG30los vía @YouTube
26,543951,Shakira - Hasta que te pique el anuel  (feat. Karol g)
26,677361,The Monster by Shakira featuring Calibre 50
26,637176,Yo te lo dije - Shakira Feat. Clara Chía 😁 https://t.co/j5k3iqZFco
26,642114,See You Again by Sam Smith featuring Shakira
26,660435,"Shakira - Try Everything (Official Video) https://t.co/zda6YQaL9f @YouTubeより

とらい！えゔりしんぐ！"
26,656077,Clara Chía - Nos salpicaron (ft. Shakira)
26,689569,Shakira - Las de la Intuición (Official HD Video) https://t.co/8hb7OPhDw2 via @YouTube
26,743745,TITRE Underneath Your Clothes B [Live Acoustic Version] DE Shakira RadioSouvenirsFM Parfois les images peuvent ne pas être juste https://t.co/9eFQE8TgOL
27,529227,"""Shakira como madre debería pensar en sus hijos antes de sacar una canción que afecta a su padre""

El padre, afectadísimo: https://t.co/T1wT8p4nXC"
27,627267,Ciertas personas preocupadas por los hijos de Shakira porque dijo la verdad y el peladito sabía antes en las andanzas en las que andaba el papá jajajaja pero eso sí no les preocupa  😂😂😂😂😂
27,538223,"Si entendieran cuanto daño hacen a sus hijos... @shakira y @3gerardpique, dejarían tanto rencor. 

Mera opinión."
27,592478,"For some reason, I believe Shakira spoke to her boys before hand about the release of her song. I don’t think she would want them to find out from someone else. We all make comments but when it comes right down to it, we don’t know everything."
27,597435,"les voy a dar mi opinión sobre los hijos de shakira primero ni siquiera deberían tener acceso a la canción y no creo que la tengan tampoco y segundo ya la pasaron como el pico con canción o no, los acosaron en todas partes cuando esto salió"
27,600135,A las que están preocupadas por los hijos de Shakira. https://t.co/Xm4kuhLwn2
27,716921,La relación de Shakira es el caro ejemplo de: El que duerme con niños amanece cagado.
27,628206,"Que estricta es/era la Sociedad, respecto a la fama, cuando Luis Miguel tuvo hijos, sepultó su carrera artística. Cuando Shakira tuvo hijos no pasó nada, pues estaba completando su ciclo natural (reproducción) de ser humano."
27,763059,LO.PRIMORDIAL Y TODO SU ENFOQUE PARA SHAKIRA DEBERIA SER SUS HIJOS Y CRIAR NIÑOS QUE TEMGAN MUCHO AMOR EN SU CORAZON Y SEAM FELICES..... https://t.co/ecHxq0nwp7
27,728164,La v. bruja NO quería nietos con Shakira vieja nazi querían que fueran raza pura catalána está vieja es una enferma narcisista ojalá se vayan de esa casa.. https://t.co/xXnCRoyHFL https://t.co/3WhEdFhsZT
28,528201,JAJAJA Paquita mandándole un mensaje a Shakira era todo lo que necesitaba ver 🤣
28,528966,"La paquita mandándole ánimos ala Shakira jajaja a huevo que si mana, una lloradita y a chngrle! Love @paquitaoficialb 🫶🏻🫶🏻"
28,542864,Ya le contestó Shakira a Paquita la del barrio? Estoy que no puedo con la dudaaa
28,542415,“Para que chin…” Paquita la del Barrio recomienda a Shakira canción para... https://t.co/m9uOx0xNpr vía @YouTube
28,543134,"Paquita la del Barrio motivando a Shakira por su fracaso amoroso con Piqué, es el clarísimo ejemplo de que las mujeres por muy viejas y cansadas que estén, van a sacar fuerzas para seguir chingando la buena reputación de nosotros los varoncitos."
28,549365,Paquita la del Barrio se solidariza con Shakira (Video) https://t.co/iT7alHaqGM a través de @esconusted_ https://t.co/wKb4B6AT37
28,554817,Paquita la del Barrio responde a Shakira por su BIZARRAP 53 https://t.co/WfAMbslViF via @YouTube
28,580455,"Si la canción de Shakira la cantara Paquita la del Barrio, tendría más éxito.

Se sabe"
28,615556,“Estoy contigo”: el mensaje de Paquita La del Barrio a Shakira https://t.co/GvGldPv4hk a través de @el_pais
28,650435,"#EscápateConRF | ¡Eso es apoyo, caray!😁 Paquita la del Barrio no dudó en mandarle un mensaje de apoyo a Shakira.🙌 https://t.co/RTsI2XFMPu"
29,600937,"Cuando Karol G anuncie su colaboración con Shakira, debemos hacernos los sorprendidos y que no sabiamos nada, ok?"
29,578283,Se imaginan donde se unan Shakira y karolg g? jajajajajaja que pecao
29,739479,"Esto es lo que sabemos sobre de la canción de Shakira y Karol G 👀👇
https://t.co/cfIv6KSYj4"
29,606700,There is a rumor that #Shakira and #KarolG are going to do a song together. Can we manifest this? @shakira @karolg
29,634110,"Shakira y Karol G, ¿preparan una nueva venganza musical juntas? 

Todo parece indicar que las dos colombianas estarían cocinando un nuevo tema directo al corazón de sus ex

Como si de https://t.co/wIAAYTRh4k #entretenimiento #viral"
29,741159,La otra semana se viene karol g ft Shakira 🫣
29,757136,Shakira y Karol G lanzarán nuevo tema conjunto https://t.co/6xqPhVHfjO
29,741247,"#Música | ¡Confirmado! Shakira y Karol G tendrán una canción juntas. Cuéntenos, ¿qué opina de este dúo? ↓
https://t.co/N7MLC77YBi"
29,756608,"Canción de Shakira con Karol G será una realidad
https://t.co/B1gw3KoQ1P https://t.co/C7WnXtdU6Q"
29,579385,Shakira por los senderos de Karol G.
30,602258,"La rabia de @shakira con Clara Chía, no es por la edad, sino por la madurez que esta muestra a sus ataques. Debería aprenderle un poquito acerca del comportamiento de una dama. La reacción de Shaki parece la de la moza no la de la esposa."
30,512998,Lastima que Clara Chia no aplica para Si te vas de Shakira
30,524154,"Shakira debe estar escuchado su ultimo tema 24/7
Y a la Clara Chia me la imagino en la misma con illicits affairs de Taylor como pare sentir menos culpa"
30,592024,Clara Chía reacciona por fin al nuevo tema de Shakira https://t.co/UfY0l3VRjf
30,609484,"Clara, la novia? de Pique, con la que cago a Shakira, no sólo le robaba la mermelada, sino que se ponía sus cremas caras y USABA SU ROPA, ya fue Shakira dedícale otra session pero ahora a la Clara, te perdono todo menos que uses mi ropa y mis cosas"
30,645198,"Amor, seguro que no te afectó la canción de Shakira?
No, Clara que no. No hagamos Casio a eso, yo te Twingo a ti."
30,641827,Shakira viendo como a Clara Chia tambien la engañaron https://t.co/R8XkU7TUh7
30,659806,Al menos Shakira le dijo a Clara mala persona y no bruja pedazo de cuero.
30,685534,"Clara,mente kkkkkk Shakira arrasou kkk"
30,678423,"Justo en un momento importante para Shakira, una mujer merodeaba su hogar, la tuvieron que custodiar cubriendo su identidad y el nombre de Clara Chía salió a relucir.
https://t.co/uDSNKDI5pD https://t.co/rKvefNhHRv"
31,777273,Me urge el video donde abuchean a Pique para mejorar mi día
31,765464,los abucheos q se han escuchao cuando ha salido el charlando tranquilamente con Piqué JAJAJAAJJAJA #esland2023
31,765540,"Sale Piqué en los #esland2023  y lo abuchean LOOOOOL 
Esland https://t.co/ebl0wZDdpF"
31,765794,LA GENTE ABUCHEANDO A PIQUÉ CUANDO SALE HABLANDO CON IBAI ME ESTOY AHOGANDO #esland2023
31,765795,"JAJAJAJJA ABUCHEARON A PIQUÉ EL MEJOR PUBLICOOOOOO

#esland2023"
31,765835,La gente abucheando a gerard pique me meo
31,765932,Abucheos a Piqué BSUDNISKAKAMAKA adoro
31,765969,"LE DECIAN ""BUUU"" A PIQUE AKFNKQKX"
31,766048,COMO ABUCHEAN A PIQUÉ JAJDUABD
31,780643,Poesía que ayer el público abucheara a xk/cathy y a piqué los pocos segundos que salieron 🤌 poesía 🤌
32,514818,"por esses casos e outro mais  q quando Shakira cantou : “una loba como yo no está pa' tipos como tú”,ela simplesmente hablou tudo 🤣
🙏 q todas as mulheres se deem conta dessas palavras importantíssimas de shak"
32,520459,"España tiene más cara de loba que Shakira.

#MissUniverse2022"
32,658291,Lo mejor para la loba 😘 https://t.co/zUwjFXGa6l
32,533404,"""Uma loba como eu não é pra caras como você"". Shakira me deu a frase perfeita pra fazer amigos no Tinder. Ou inimigos. 😅"
32,536365,Que exista uma loba chamada @shakira dentro de você  pra cada Piqué que cruzar seu caminho
32,577806,"Una loba como yo no está pa’ novatos 😉 

¡OUT NOW 🔥!
@shakira ll @bizarrap Music Session #53 https://t.co/pddyG2SwLR"
32,591330,Y una loba como yo no está pa tipos como tuUuUuU @shakira 💖🐺
32,704680,"Mi hermano, que se ha criado escuchando ""Loba"" de Shakira, me ha preguntado si en la frase ""una loba como yo no está pa' tipos como tú"" se llama ""loba"" de la misma manera que se usa ""perra"" como empoderamiento. Niño, es perfectamente la canción que más veces has escuchado 😐"
32,770866,a she wolf like me isn’t for men like you!! tell’em shakira! https://t.co/c6jwfSss53
32,755534,Yo me quede en la etapa de loba de Shakira. Sorry.
33,566397,"la mejor parte de la canción se shakira es esa que dice que le dejaron a la suegra de vecina, a work of art"
33,615569,shakira es el claro ejemplo de no vivir en la casa de los suegros y/o compartir espacios comunes
33,698929,"#Entretenimiento Uy no, qué dulzura tener una suegra así🙁🚨😰 https://t.co/CtscY5jmfC"
33,679988,"Unas ganas de romper todo. Qué suegra del mal 
Pobre @shakira https://t.co/APEmUhBiCb"
33,730224,"Si a ud su suegra le pone la mano y le calla como la ex-suegra a shakira y su pareja no hace nada. ESTAS SOLTERISIMX BB, date cuenta"
33,722288,Cómo que Shakira sufrió maltratos de manos de si suegra!? 😳 https://t.co/APS0Vg8mKQ
33,701175,La suegrita de @shakira https://t.co/nU2w6Drq2j
33,736305,Maryfer Centeno analiza el video de Shakira y su exsuegra: ?Estos gestos son reprobables?: https://t.co/Hw5ezBFfmD
33,734029,el video de la ex suegra de shakira mandando a callarla diosss ??
33,777442,"vídeo completo de Shakira y su ex suegra, suscríbete para más contenido ... https://t.co/HLMuT0HC2o vía @YouTube Esto es abuso?"
34,527612,Estas son las canciones por las que Shakira ha sido señalada de cometer plagio  - via @elnuevodia https://t.co/JediFPcOvD
34,616876,"Bueno, a final de cuentas y en otro contexto, Yasmín Esquivel hizo lo mismo que ha hecho Shakira durante toda su carrera; facturar y sacarle el mayor provecho a un plagio."
34,597471,"#Entretenimiento Briella: la cantante que acusa a Shakira de plagiar su canción con Bizarrap y otros artistas la apoyaron https://t.co/0Orruc3qA7 a través de @guaranafm 
@briellamusic 
@shakira https://t.co/Pl6SaJIzvJ"
34,610481,"A shakira la acusaron de plagio hasta mas no poder, pero a quevedo el cantante favorito de muchos que criticaron a shakira, no lo acusan de plagio, dejen de ser doble moral"
34,527918,La vida entera de Shakira es un plagio. @ataveyra @LoboReggaetonPR @Tita__PR https://t.co/tYarHIQ7Ox
34,639183,"¿Por qué dicen que canción de #Shakira y #Bizarrap sería plagio? Esta es la similitud 👀

https://t.co/uiUHFX0cbe
https://t.co/uiUHFX0cbe"
34,700531,Al final Shakira plagió o no plagió la canción?
34,506816,"@_v1kt0r__ @_ajaytuque @briellamusic Jejeje lo que pasa es q ya Shakira lleva varios copiando. No es plagio pero si ya se pasa, le falta originalidad en sus compases"
34,681172,Quién es la tiktoker que acusa a Shakira de plagio por su coreografía viral https://t.co/lPoDQaCPyU
34,510535,"Briella, cantante que señaló supuesto plagio de Shakira, ahora es acusada de copiar a otra canción - https://t.co/doFucKQOWB https://t.co/86l4ZUQmbc"
35,626984,#FAMA Shakira y Piqué se siguen en Instagram tras polémica https://t.co/bHG3GHpHnB
35,601211,"Si Shakira y pique se siguieron, por que usted no me desbloquea? 
Vea que estoy soltera 🤣🤭"
35,622145,Como que después de la canción de Shakira se volvieron a seguir mutuamente Shakira y piqué 😟
35,622504,"Esto es real? Dije yo.
Shakira y Piqué se siguen, me hace acordar a alguien pero no les voy a decir quien soy https://t.co/0sf7HtVr71"
35,627474,Shakira y Pique se siguen de nuevo en instagram y lo acabo de chequear. Me siento estafada
35,635408,Cómo así que Piqué y Shakira se volvieron a seguir en ig¿¿¿¿????
35,642884,Shakira y Piqué se volvieron a seguir en Instagram. Nos comimos la curva ?
35,651218,"Shakira y piqué se volvieron a seguir en insta. Quee?? Como??? Esto es real? Dije yo, esto es real??"
35,711784,Lo que no entiendo es porque piqué y Shakira siguen teniendo fotos juntos en Instagram????!!!?
35,710425,"shakira e piqué ainda se seguem,como é isso"
36,495878,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,499521,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,499522,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,500438,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,509136,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,497539,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,498740,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,499707,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,504257,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
36,508179,"RT @CasioTeam: Si llegamos a 250.000 seguidores, le enviamos un CASIO a Shakira. Háganlo posible.."
37,619577,"#Colombia most trending wikipedia pages for Jan 17th 

⭐#Cleopatra with 16.5K views ⚡

⭐#Shakira with 5.1K views ⚡

⭐#The_Last_of_Us with 4.2K views ⚡

⭐#Jhon_Jáder_Durán with 2.9K views ⚡

For more trending pages, please visit: https://t.co/WeLDcitOkA"
37,647045,"#Colombia most trending wikipedia pages for Jan 17th 

⭐#Cleopatra with 16.5K views ⚡

⭐#Shakira with 5.1K views ⚡

⭐#The_Last_of_Us with 4.2K views ⚡

⭐#Jhon_Jáder_Durán with 2.9K views ⚡

For more trending pages, please visit: https://t.co/WeLDcitOkA"
37,689071,"Top 100 - Czech Republic CLEAN 🇨🇿:

🥇 Miley Cyrus (8 days)
🥈 David Guetta, Bebe Rexha
🥉 Sam Smith, Kim Petras ⬆️
4️⃣ Calin ⬆️
5️⃣ Miguel
6️⃣ Eminem ⬇️
7️⃣ Bizarrap, Shakira ⬆️
8️⃣ OneRepublic
9️⃣ Calin ⬇️
🔟 Lady Gaga

#MondayMotivation #MusicMonday
https://t.co/PzlSfV8PBz"
37,692470,"Top 100 - Switzerland CLEAN 🇨🇭:

🥇 Miley Cyrus (10 days)
🥈 Bizarrap, Shakira
🥉 AYLIVA
4️⃣ Central Cee
5️⃣ Rosa Linn ⬆️
6️⃣ David Guetta, Bebe Rexha ⬇️
7️⃣ Metro Boomin, The Weeknd ⬆️
8️⃣ OneRepublic ⬇️
9️⃣ Taylor Swift
🔟 Miguel ⬆️

#WednesdayWisdom #HumpDay
https://t.co/Xbdk33j3JA"
37,698456,"Top 100 - Colombia CLEAN 🇨🇴:

🥇 Miley Cyrus ⬆️
🥈 Bizarrap, Shakira ⬇️
🥉 Ozuna
4️⃣ Feid
5️⃣ Bad Bunny, Bomba Estéreo ⬆️
6️⃣ Feid ⬆️
7️⃣ Manuel Turizo ⬇️
8️⃣ Bizarrap, Quevedo
9️⃣ Bad Bunny
🔟 Feid

#TuesdayThoughts #TravelTuesday
https://t.co/brBm8Du1Oy"
37,756131,"Top 100 - Guatemala CLEAN 🇬🇹:

🥇 Bizarrap, Shakira (3 days)
🥈 Miley Cyrus
🥉 Ozuna
4️⃣ Bad Bunny, Bomba Estéreo
5️⃣ Feid
6️⃣ Manuel Turizo ⬆️
7️⃣ Fuerza Regida, Grupo Frontera ⬇️
8️⃣ Bad Bunny ⬇️
9️⃣ Bad Bunny
🔟 Bad Bunny

#WeekendVibes #ShoutoutSaturday
https://t.co/ZbjrPK11Ru"
37,740414,"Top 25 San Francisco CLEAN:

🥇 Miley Cyrus (13 days)
🥈 SZA
🥉 Fuerza Regida, Grupo Frontera
4️⃣ SZA
5️⃣ Bizarrap, Shakira
6️⃣ Metro Boomin, The Weeknd, 21 Savage
7️⃣ Óscar Maydon, Junior H
8️⃣ Drake, 21 Savage
9️⃣ Carin Leon
🔟 SZA ⬆️

#FridayFeeling #Friday
https://t.co/uBZw6BKQNN"
37,718384,"Top 25 Los Angeles CLEAN:

🥇 Miley Cyrus (11 days)
🥈 Fuerza Regida, Grupo Frontera
🥉 SZA
4️⃣ Bizarrap, Shakira
5️⃣ Carin Leon, Grupo Frontera
6️⃣ SZA
7️⃣ Óscar Maydon, Junior H ⬆️
8️⃣ Metro Boomin ⬇️
9️⃣ Kali Uchis ⬇️
🔟 Bad Bunny

#WednesdayWisdom #HumpDay
https://t.co/XtSwfXY7zx"
37,746010,"Top 100 - Paraguay CLEAN 🇵🇾:

🥇 Bizarrap, Shakira (15 days)
🥈 Miley Cyrus
🥉 Quevedo
4️⃣ Ozuna ⬆️
5️⃣ Quevedo ⬇️
6️⃣ Bad Bunny, Bomba Estéreo
7️⃣ Bizarrap, Quevedo
8️⃣ Quevedo, Myke Towers ⬆️
9️⃣ Manuel Turizo ⬇️
🔟 La Joaqui ⬆️

#FridayFeeling #Friday
https://t.co/ZvRCihZc3A"
37,775888,"Top 25 Los Angeles CLEAN:

🥇 Fuerza Regida, Grupo Frontera (2 days)
🥈 Miley Cyrus
🥉 SZA
4️⃣ Bizarrap, Shakira
5️⃣ Óscar Maydon, Junior H
6️⃣ Carin Leon, Grupo Frontera
7️⃣ Bad Bunny
8️⃣ SZA
9️⃣ Metro Boomin, The Weeknd
🔟 Drake

#MondayMotivation #MusicMonday
https://t.co/2bbrPHCC7U"
