topic,words,label,coherence,name,size
165,queen-deserve-love-humble-queenaaaa-undisputed-throne-celebrate-succeed-aaa,,,queen-deserve-love-humble-queenaaaa-undisputed-throne-celebrate-succeed-aaa,199
166,seek-hide-play-kids-pick-catch-longer-flag-pike-game,,,seek-hide-play-kids-pick-catch-longer-flag-pike-game,198
167,gelato-bag-tote-everyday-reservation-piqu-lucky-contents-attention-piece,,,gelato-bag-tote-everyday-reservation-piqu-lucky-contents-attention-piece,190
168,@chrisxxxarauz-alert-spoilers-anuel-karol-collaboration-coming-called-shakira-piqu,,,@chrisxxxarauz-alert-spoilers-anuel-karol-collaboration-coming-called-shakira-piqu,188
169,loan-#maxtv-kabutey-tariq-samini-muntaka-lamptey-#tv3newday-kumasi-#wkhkyd,,,loan-#maxtv-kabutey-tariq-samini-muntaka-lamptey-#tv3newday-kumasi-#wkhkyd,187
170,casio-denying-sponsorship-piqu-sponsor-agreement-league-statement-kings-commercial,,,casio-denying-sponsorship-piqu-sponsor-agreement-league-statement-kings-commercial,186
171,shakira-earn-bizarrap-song-dollars-success-session-#53-euros-money,,,shakira-earn-bizarrap-song-dollars-success-session-#53-euros-money,186
172,shakira-tweet-twitter-retweet-unfollow-song-notifications-talk-read-thing,,,shakira-tweet-twitter-retweet-unfollow-song-notifications-talk-read-thing,185
173,party-nerve-mood-birthday-drink-club-people-wanted-thing-year,,,party-nerve-mood-birthday-drink-club-people-wanted-thing-year,181
174,snoopy-gelato-hoodie-pink-cute-white-piqu-collaboration-buy-good,,,snoopy-gelato-hoodie-pink-cute-white-piqu-collaboration-buy-good,180
175,carnival-mood-carniva-year-block-party-day-rush-parade-peak,,,carnival-mood-carniva-year-block-party-day-rush-parade-peak,179
176,#amazon2022-ichiba-#2023-rakuten-gray-amazon-pink-sold,,,#amazon2022-ichiba-#2023-rakuten-gray-amazon-pink-sold,178
177,memes-shakira-song-thing-laugh-good-share-listen-tired-fiu,,,memes-shakira-song-thing-laugh-good-share-listen-tired-fiu,177
178,piqu-dead-gerard-die-peace-buried-rest-alive-kill-pass,,,piqu-dead-gerard-die-peace-buried-rest-alive-kill-pass,173
179,shakira-song-listen-heard-person-thinking-neta-music-population-theme,,,shakira-song-listen-heard-person-thinking-neta-music-population-theme,173
180,infidelity-piqu-photo-pure-likes-clara-infide-defend-support-fidelity,,,infidelity-piqu-photo-pure-likes-clara-infide-defend-support-fidelity,173
181,phrase-shakira-removed-avoid-song-legal-bizarrap-author-eityn-aggression,,,phrase-shakira-removed-avoid-song-legal-bizarrap-author-eityn-aggression,170
182,@soy_de_lo_peor-nria-@eselenemigoo-shakira-bud-@elponycosmico-ant-tom-volume-engaged,,,@soy_de_lo_peor-nria-@eselenemigoo-shakira-bud-@elponycosmico-ant-tom-volume-engaged,170
183,person-good-sound-shakira-@shakira-#adrianmxcoacalco-chew-song-#shakira-guaracha,,,person-good-sound-shakira-@shakira-#adrianmxcoacalco-chew-song-#shakira-guaracha,169
184,cha-photo-clara-shakira-piqu-reacted-official-mart-gerard-responds,,,cha-photo-clara-shakira-piqu-reacted-official-mart-gerard-responds,169
185,casio-piqu-sponsor-shakira-#caraotashow-sponsorship-song-sequels-agreement-announced,,,casio-piqu-sponsor-shakira-#caraotashow-sponsorship-song-sequels-agreement-announced,169
186,shakira-yeri-feel-mona-mua-miley-yerimua-@yerimua-cyrus-kenia,,,shakira-yeri-feel-mona-mua-miley-yerimua-@yerimua-cyrus-kenia,166
187,love-shakira-diosa-jajsjsjsjsjsjsj-jajsja-dec-bunda-beautifu-bb-lpm,,,love-shakira-diosa-jajsjsjsjsjsjsj-jajsja-dec-bunda-beautifu-bb-lpm,166
188,gelato-bag-piece-set-lucky-online-regular-gelapique-type-happybag,,,gelato-bag-piece-set-lucky-online-regular-gelapique-type-happybag,165
189,music-piqu-itch-splash-sal-shakira-pico-outpique-perdon-itchy,,,music-piqu-itch-splash-sal-shakira-pico-outpique-perdon-itchy,164
190,@tomaseba-harassed-park-image-worry-children-shakira-flinch-@cesar_ped-miad,,,@tomaseba-harassed-park-image-worry-children-shakira-flinch-@cesar_ped-miad,163
191,@bizarrap-single-bzrp-session-music-@shakira-play-shakira-dear-hey,,,@bizarrap-single-bzrp-session-music-@shakira-play-shakira-dear-hey,156
192,shakira-big-giant-bigger-tall-song-fear-height-girl-measures,,,shakira-big-giant-bigger-tall-song-fear-height-girl-measures,152
193,stadium-singing-shakira-song-piqu-pro-video-entire-play-watch,,,stadium-singing-shakira-song-piqu-pro-video-entire-play-watch,152
194,nano-snidel-rolex-@casioteam-sad-casio-remember-great-shakira-universe,,,nano-snidel-rolex-@casioteam-sad-casio-remember-great-shakira-universe,151
195,@elperiodico-@popcrave-reportedly-film-karol-barcelona-report-video-shakira-week,,,@elperiodico-@popcrave-reportedly-film-karol-barcelona-report-video-shakira-week,151
196,balco-reportedly-witch-@shakiramedia-loop-bzrp-shakira-listen-session-today,,,balco-reportedly-witch-@shakiramedia-loop-bzrp-shakira-listen-session-today,150
197,hips-lie-shakira-dont-dance-jam-liar-man-song-txt,,,hips-lie-shakira-dont-dance-jam-liar-man-song-txt,150
198,dubai-arrested-cctv-sex-police-hotel-brazil-link-boyfriend-video,,,dubai-arrested-cctv-sex-police-hotel-brazil-link-boyfriend-video,149
199,waka-africa-freshlyground-#nowplaying-#caraibes-#salsa-#runion-#amriquelatine-#antilles-#latino,,,waka-africa-freshlyground-#nowplaying-#caraibes-#salsa-#runion-#amriquelatine-#antilles-#latino,146
200,pray-shakira-religion-saint-god-prayer-goddess-@shakira-pastor-queen,,,pray-shakira-religion-saint-god-prayer-goddess-@shakira-pastor-queen,146
201,team-piqu-funen-valka-friends-eta-maje-grenade-stiesa-forster,,,team-piqu-funen-valka-friends-eta-maje-grenade-stiesa-forster,145
202,@elpachecale-renault-pleasure-worldwide-tsubamame-humiliating-business-casio-atsumori-piqu,,,@elpachecale-renault-pleasure-worldwide-tsubamame-humiliating-business-casio-atsumori-piqu,144
203,shakira-piqu-return-imagine-coming-retur-bac-thing-couple-left,,,shakira-piqu-return-imagine-coming-retur-bac-thing-couple-left,144
204,friends-friendship-heal-love-save-reciprocity-peak-good-mood-ong,,,friends-friendship-heal-love-save-reciprocity-peak-good-mood-ong,142
205,worth-shakira-clara-chia-song-julia-@shakira-referring-lawyer-understand,,,worth-shakira-clara-chia-song-julia-@shakira-referring-lawyer-understand,141
206,team-shakira-piqu-question-support-#twigo-#musicsession-uuuuh-#shakira-choose,,,team-shakira-piqu-question-support-#twigo-#musicsession-uuuuh-#shakira-choose,141
207,gelato-bag-reservation-lucky-piqu-everyday-sale-online-contents-exclusive,,,gelato-bag-reservation-lucky-piqu-everyday-sale-online-contents-exclusive,140
208,customers-loyal-@casioteam-rolex-shakira-loyalty-build-brand-point-piqu,,,customers-loyal-@casioteam-rolex-shakira-loyalty-build-brand-point-piqu,140
209,shakira-como-llor-cancin-temazo-pego-elle-pega-pero-piqu,,,shakira-como-llor-cancin-temazo-pego-elle-pega-pero-piqu,139
210,cuckold-shakira-beyonc-imagine-miley-jimena-listen-monument-wome-thing,,,cuckold-shakira-beyonc-imagine-miley-jimena-listen-monument-wome-thing,138
211,picnic-andouille-socket-douille-summer-beach-lake-hole-france-bleus,,,picnic-andouille-socket-douille-summer-beach-lake-hole-france-bleus,137
212,gelato-stock-bag-amazon-piqu-piece-set-happy-gelapique-sale,,,gelato-stock-bag-amazon-piqu-piece-set-happy-gelapique-sale,137
213,piqu-father-dad-damn-defend-brother-son-lporta-mother-joan,,,piqu-father-dad-damn-defend-brother-son-lporta-mother-joan,135
214,balcony-fans-serenade-shakira-house-greet-barcelona-#shakira-singer-singing,,,balcony-fans-serenade-shakira-house-greet-barcelona-#shakira-singer-singing,134
215,spotify-shakira-song-listen-play-flowers-playlist-wrapped-session-miley,,,spotify-shakira-song-listen-play-flowers-playlist-wrapped-session-miley,132
216,warriors-@sonymusiclatin-gelato-bag-group-wonderful-walk-@bizarrap-incredible-team,,,warriors-@sonymusiclatin-gelato-bag-group-wonderful-walk-@bizarrap-incredible-team,131
217,@sofipelotudaa-discreet-nano-link-snidel-lily-brown-face-piqu-universe,,,@sofipelotudaa-discreet-nano-link-snidel-lily-brown-face-piqu-universe,130
218,@jotadebepe-pal-earlier-sponsor-announced-rolex-wearing-market-unfaithful-minutes,,,@jotadebepe-pal-earlier-sponsor-announced-rolex-wearing-market-unfaithful-minutes,130
219,fault-piqu-blame-moedas-incompetent-petro-yepes-plane-medina-liam,,,fault-piqu-blame-moedas-incompetent-petro-yepes-plane-medina-liam,128
220,babo-shakira-#babo-video-panini-geros-yeri-mua-mona-song,,,babo-shakira-#babo-video-panini-geros-yeri-mua-mona-song,127
221,#thewalkingdead-#usagalles-#elite6-#saudiarabia-#svleaks-#thecrown-#twitterdown-rona-#fifa-#eldenring,,,#thewalkingdead-#usagalles-#elite6-#saudiarabia-#svleaks-#thecrown-#twitterdown-rona-#fifa-#eldenring,127
222,ate-shakira-eat-crumbs-song-food-left-bacon-chop-farofa,,,ate-shakira-eat-crumbs-song-food-left-bacon-chop-farofa,126
223,gelato-bag-pnk-pfkb-ongoing-amazon-sale-piqu-lucky-piece,,,gelato-bag-pnk-pfkb-ongoing-amazon-sale-piqu-lucky-piece,126
224,afraid-hell-today-dick-damn-screwed-big-kick-hotel-kkkkk,,,afraid-hell-today-dick-damn-screwed-big-kick-hotel-kkkkk,126
225,spade-kings-ace-rip-borderland-alice-peek-fight-game-sown,,,spade-kings-ace-rip-borderland-alice-peek-fight-game-sown,126
226,guetta-peas-david-black-worry-eyes-shakira-#nowplaying-#edm-farruko,,,guetta-peas-david-black-worry-eyes-shakira-#nowplaying-#edm-farruko,125
227,fred-#bbb23-larissa-unimpeded-niccio-marlia-gabriel-jade-bbb-mood,,,fred-#bbb23-larissa-unimpeded-niccio-marlia-gabriel-jade-bbb-mood,124
228,marti-official-gerard-chia-@jorgelozanoh-shakira-clara-piqu-wolf-message,,,marti-official-gerard-chia-@jorgelozanoh-shakira-clara-piqu-wolf-message,123
229,piqu-older-shakira-year-younger-age-yrs-dating-wife-men,,,piqu-older-shakira-year-younger-age-yrs-dating-wife-men,123
230,eiza-gonzlez-support-liam-shakira-#eizagonzlez-hemsworth-miley-cyrus-reminds,,,eiza-gonzlez-support-liam-shakira-#eizagonzlez-hemsworth-miley-cyrus-reminds,123
231,#missuniverse2022-piqu-fault-#missuniverse-#misscolombia-#missuniverse2023-colombia-jury-#pique-crown,,,#missuniverse2022-piqu-fault-#missuniverse-#misscolombia-#missuniverse2023-colombia-jury-#pique-crown,122
232,booed-pico-dick-auditorium-audience-hahahahaha-esland-pike-crazy-clip,,,booed-pico-dick-auditorium-audience-hahahahaha-esland-pike-crazy-clip,122
233,henry-cavill-shakira-photo-superman-uploaded-caine-cav-time-@shakira,,,henry-cavill-shakira-photo-superman-uploaded-caine-cav-time-@shakira,120
234,gelato-gelapique-straps-wrist-bag-piqu-design-itch-buy-exclusive,,,gelato-gelapique-straps-wrist-bag-piqu-design-itch-buy-exclusive,120
235,splash-shakira-music-song-love-@shakira-mencia-ahahahaha-time-spattered,,,splash-shakira-music-song-love-@shakira-mencia-ahahahaha-time-spattered,120
236,barp-@bizarrap-single-shakira-session-music-@shakira-play-items-display,,,barp-@bizarrap-single-shakira-session-music-@shakira-play-items-display,119
237,word-shakira-song-thinking-hear-time-read-remember-mind-chano,,,word-shakira-song-thinking-hear-time-read-remember-mind-chano,119
238,selena-weeknd-shakira-weekend-piqu-balvin-sensual-bunny-bad-song,,,selena-weeknd-shakira-weekend-piqu-balvin-sensual-bunny-bad-song,119
239,@bizarrap-single-bzrp-@957thevibe-hey-music-session-@shakira-play-shakira,,,@bizarrap-single-bzrp-@957thevibe-hey-music-session-@shakira-play-shakira,118
240,battery-defense-lasts-relationship-@casioteam-longer-casio-watch-shakira-piqu,,,battery-defense-lasts-relationship-@casioteam-longer-casio-watch-shakira-piqu,117
241,paquita-collaboration-shakira-barrio-neighborhood-#paquitaladelbarrio-del-@paquitaoficialb-duet-@shakira,,,paquita-collaboration-shakira-barrio-neighborhood-#paquitaladelbarrio-del-@paquitaoficialb-duet-@shakira,116
242,@popbase-spotify-stream-biggest-history-unnoticed-earn-shakira-bizarrap-hidden,,,@popbase-spotify-stream-biggest-history-unnoticed-earn-shakira-bizarrap-hidden,115
243,gelato-pullover-beige-powder-navy-pajamas-loungewear-border-pink-color,,,gelato-pullover-beige-powder-navy-pajamas-loungewear-border-pink-color,115
244,love-shakira-beautiful-oooooooooooooo-aaahyiaaa-kjasnbkjasnkasnkasnk-goosaaaaa-lifeaaaaa-credibleeeeeee-fkfkffkfkfk,,,love-shakira-beautiful-oooooooooooooo-aaahyiaaa-kjasnbkjasnkasnkasnk-goosaaaaa-lifeaaaaa-credibleeeeeee-fkfkffkfkfk,114
245,championship-shakira-piqu-cup-title-needed-worldwide-champion-league-soccer,,,championship-shakira-piqu-cup-title-needed-worldwide-champion-league-soccer,113
246,pregnancy-pharmacy-cha-clara-pregnant-piqu-test-rumors-caught-gerard,,,pregnancy-pharmacy-cha-clara-pregnant-piqu-test-rumors-caught-gerard,113
247,@maariadess-bed-including-criticize-chia-literally-clara-song-shakira-cha,,,@maariadess-bed-including-criticize-chia-literally-clara-song-shakira-cha,112
248,feid-turizo-quevedo-bunny-bizarrap-ozuna-estreo-manuel-clean-bomba,,,feid-turizo-quevedo-bunny-bizarrap-ozuna-estreo-manuel-clean-bomba,112
249,gelato-gelapique-bag-lucky-reservation-buy-contents-piqu-sold-spoilers,,,gelato-gelapique-bag-lucky-reservation-buy-contents-piqu-sold-spoilers,112
250,deleted-gossip-gucci-shakira-oooooooothers-photo-shein-ended-magine-@guarromantico_,,,deleted-gossip-gucci-shakira-oooooooothers-photo-shein-ended-magine-@guarromantico_,110
251,block-jelly-rio-carnival-janeiro-shakira-called-geleia-jeleia-create,,,block-jelly-rio-carnival-janeiro-shakira-called-geleia-jeleia-create,110
252,gelato-stock-amazon-bag-piqu-exclusive-online-piece-set-happy,,,gelato-stock-amazon-bag-piqu-exclusive-online-piece-set-happy,109
253,infidelity-shakira-song-pure-puro-criticize-complain-@lailanyysota-lover-infiel,,,infidelity-shakira-song-pure-puro-criticize-complain-@lailanyysota-lover-infiel,109
254,fluffy-gelato-bag-tote-renewed-sew-lucky-contents-cute-piqu,,,fluffy-gelato-bag-tote-renewed-sew-lucky-contents-cute-piqu,109
255,#tiktok-check-video-shakira-#pique-skakira-doble-rafart-tiktok-piqu,,,#tiktok-check-video-shakira-#pique-skakira-doble-rafart-tiktok-piqu,108
256,cringe-shakira-song-lot-lyrics-listen-time-people-tiktok-memes,,,cringe-shakira-song-lot-lyrics-listen-time-people-tiktok-memes,108
257,eggs-piqu-sucks-chicken-yolk-eat-referee-kins-sick-potential,,,eggs-piqu-sucks-chicken-yolk-eat-referee-kins-sick-potential,107
258,salt-piqu-@radio_pichincha-@tvcecuador-@cnegobec-saltpique-sal-queeedaaatee-regatas-#summervibes,,,salt-piqu-@radio_pichincha-@tvcecuador-@cnegobec-saltpique-sal-queeedaaatee-regatas-#summervibes,106
259,@aury_aury-disrespect-unfaithful-family-shakira-piqu-gwer-century-wake-wife,,,@aury_aury-disrespect-unfaithful-family-shakira-piqu-gwer-century-wake-wife,106
260,@casio0ficia-recover-account-views-official-twitter-close-#cleopatra-friends-shakira,,,@casio0ficia-recover-account-views-official-twitter-close-#cleopatra-friends-shakira,106
261,karma-shakira-rua-arma-unfaithful-cheated-piqu-@shakira-antonio-@3gerardpique,,,karma-shakira-rua-arma-unfaithful-cheated-piqu-@shakira-antonio-@3gerardpique,105
262,@queenofnoises-battery-loyalty-defense-lasts-@casioteam-ibai-piqu-longer-casio,,,@queenofnoises-battery-loyalty-defense-lasts-@casioteam-ibai-piqu-longer-casio,105
263,humble-moment-shakira-humility-thing-hoy-humblest-piqu-dance-@shakira,,,humble-moment-shakira-humility-thing-hoy-humblest-piqu-dance-@shakira,105
264,residente-shakira-resident-beef-shooter-shooting-minutes-@residente-session-threw,,,residente-shakira-resident-beef-shooter-shooting-minutes-@residente-session-threw,103
265,beat-understand-piqu-zabala-supremo-polenta-#nieve-carniva-fiat-safety,,,beat-understand-piqu-zabala-supremo-polenta-#nieve-carniva-fiat-safety,103
266,pico-defend-empanada-people-hahahaha-hahaha-vato-understand-hate-thing,,,pico-defend-empanada-people-hahahaha-hahaha-vato-understand-hate-thing,103
267,grudge-shakira-baby-resentful-song-bb-replacement-hold-#cepostaperte-supposed,,,grudge-shakira-baby-resentful-song-bb-replacement-hold-#cepostaperte-supposed,102
268,@football__tweet-casi-grard-partnership-exchange-announced-rolex-response-lyrics-gelato,,,@football__tweet-casi-grard-partnership-exchange-announced-rolex-response-lyrics-gelato,101
269,ducklings-singing-shakira-duck-song-tuuuu-tuuuuuu-uuuu-daughter-uuu,,,ducklings-singing-shakira-duck-song-tuuuu-tuuuuuu-uuuu-daughter-uuu,101
