Topic,Words,Frequency,Timestamp
10,"amp, magnuscarlsen, gmwesleyso123, chess960, fischerrandom",15,2023-05-01
11,"wildcard, 2019, wfrcc, as, runner",8,2023-05-01
12,"shifts, jkbswtcuc5, bwcuwnknl0, 10, top",1,2023-05-01
13,"stunner, 4z7tpnvyax, rinck, tricky, white",1,2023-05-01
14,"exhrwd55w9, crmskzeuea, gqqzoppnv6, h5k7ikozsj, jesse",2,2023-05-01
15,"nepo, feel, nepoding, he, clip",9,2023-05-01
16,"jagdishmitra, c_p_gurnani, _paragshah, tech_mahindra, ew9raa864h",5,2023-05-01
17,"ding, funny, chess, seen, nepoding",6,2023-05-01
18,"chess, o6t42ynk9o, sherlock, holmes, castlelite",5,2023-05-01
19,"match, oz9bh6lwkn, uninspired, obzhncxcye, afterthoughts",3,2023-05-01
20,"wc, renounce, merely, inaugural, women",2,2023-05-01
21,"list, num2, veselin, vladimir, qmycylafhk",29,2023-05-01
22,"rapid, classical, 3x, defend, 60min",11,2023-05-01
23,"nepo, akbardurrani0, portions, 2nd, classical",8,2023-05-01
24,"wc, must, renounce, merely, inaugural",8,2023-05-01
25,"ian, trophy, that, worldchesschampionship, close",4,2023-05-01
26,"he, world, champion, style, best",6,2023-05-01
28,"owy3ixjdqp, image, beauty, show, this",1,2023-05-01
29,"oqaqzajxio, sofv28kclw, maker, ding, needed",2,2023-05-01
31,"male, word, women, dwgflorida, jaltucher",10,2023-05-01
32,"ding, 20minutes, cookie, won, fide_chess",5,2023-05-01
-1,"houston, https, co, the, texas",108,2023-05-02
0,"fide_chess, you, godkimminjae, warthog_new, thegiftofchess",31,2023-05-02
1,"danareiznieceoz, phchess, davidllada, emilsutovsky, advorkovich",13,2023-05-02
2,"invictuspapers, metgalaxkun, 7a85vbaewb, tutordrea, yumlvc8pm3",1,2023-05-02
3,"champion, world, ding, liren, chess",16,2023-05-02
4,"ecuonline, susanpolgar, chessdom, lichess, europeechecs",4,2023-05-02
5,"ybtcjtsm6f, lgkco5yje4, version, staff, davidhowellgm",2,2023-05-02
6,"magnus, emperor, traderpatrik, is, carlsen",11,2023-05-02
7,"rg6, pushes, utter, blooded, bezv1s22pg",2,2023-05-02
8,"gotham, reels, foryou, tiktok, entertainment",2,2023-05-02
10,"itself, guys, sergey, niemann, hans",1,2023-05-02
11,"wildcard, 2019, wfrcc, as, runner",7,2023-05-02
13,"ixl1glvuwy, richter, bishops, tricky, white",1,2023-05-02
14,"suajoe31sj, end, eli_1985_mor, unforgettable, analyze",1,2023-05-02
15,"r99a0prowj, chessclips, 93t9qgvy6p, ouch, confused",2,2023-05-02
16,"harry, norm, 4ncl, pfz4e78erb, grieve",2,2023-05-02
17,"rapport, ding, oayzpn5pxb, jnthbui7yc, sportstar",4,2023-05-02
18,"pwan0msezv, twpugvbuul, rbfighekja, jzi36evsql, visceral",3,2023-05-02
19,"wore, yyz21ak3rq, shapan, who, won",1,2023-05-02
20,"wc, vodjpvik1x, renounce, merely, inaugural",1,2023-05-02
22,"rapid, classical, 3x, defend, 60min",6,2023-05-02
23,"nepo, czar, butcher, surname, reference",3,2023-05-02
24,"wc, must, renounce, merely, inaugural",5,2023-05-02
26,"schachnotizen, world, champion, it, romain_edouard",11,2023-05-02
28,"chess, world, championship, 8swasze5dh, disruption",3,2023-05-02
29,"gl75q5zo58, c8r0mo1p2l, king, likes, earth",2,2023-05-02
30,"c2, swindled, u81slmv0bu, 51, qg6",1,2023-05-02
31,"women, champion, groberunfug1, world, men",6,2023-05-02
32,"pawsonpawns, yairlv, bro, became, until",1,2023-05-02
-1,"the, houston, of, https, co",40,2023-05-03
0,"fide_chess, its, yes, read, was",8,2023-05-03
1,"phchess, they, danareiznieceoz, davidllada, emilsutovsky",19,2023-05-03
2,"fcbayern, selbstbestimmungsgesetz, nft, toopqqupom, apxthdy9zk",2,2023-05-03
3,"liren, ding, world, champion, chinese",6,2023-05-03
4,"table, ecuonline, susanpolgar, chessdom, europeechecs",3,2023-05-03
6,"wucxnfwfy6, dos, profile, worldchampionship, change",1,2023-05-03
7,"revealing, adage, resistance, gqkdzoyqm2, poet",1,2023-05-03
8,"checkmate, gotham, reels, foryou, tiktok",2,2023-05-03
9,"etodlxcs3x, nuts, worldchesschampionship, this, is",1,2023-05-03
11,"wildcard, 2019, wfrcc, as, runner",4,2023-05-03
13,"u5jtduvjgp, chessgrandprix, chessman, chesspuzzle, mate",1,2023-05-03
14,"dt5zyaerxe, wcc2023, draw, how, about",1,2023-05-03
16,"jagdishmitra, c_p_gurnani, tech_mahindra, _paragshah, dubaichess",7,2023-05-03
18,"kg5wlp4lmk, persistence, 67xng7bvdj, potentials, underestimate",2,2023-05-03
22,"rapid, classical, 3x, 60min, defend",4,2023-05-03
24,"wc, must, renounce, merely, inaugural",4,2023-05-03
26,"ashamed, title, kinda, awarded, world",4,2023-05-03
27,"hishamcity, heshamcity, asianchess, turki_alalshikh, farsi",1,2023-05-03
31,"technically, jewel, zinanmelo, queerthassie, division",1,2023-05-03
32,"abd08922063, number, yet, world, is",1,2023-05-03
-1,"the, of, serbiachess1, to, and",52,2023-05-04
0,"nigelshortchess, fide_chess, organize, kasparov63, thank",9,2023-05-04
1,"official, federation, russian, دبي, silwana",2,2023-05-04
2,"bitcoin, reacting, donate, 1mh8siapegrr3f9bzfeuddsvsrvg16cvhs, wa5pkb0pjm",2,2023-05-04
3,"awt7lwfyvd, camus, albert, brink, geiftwjwys",1,2023-05-04
4,"ecuonline, chessdom, europeechecs, susanpolgar, lichess",42,2023-05-04
8,"domain, gotham, reels, foryou, tiktok",3,2023-05-04
10,"help, treatment, pls, father, voice",1,2023-05-04
11,"wildcard, 2019, wfrcc, as, runner",6,2023-05-04
13,"2liplwbuc1, chessgrandprix, chessman, chesspuzzle, chessboard",1,2023-05-04
16,"dubaisc, tech_mahindra, jagdishmitra, c_p_gurnani, _paragshah",10,2023-05-04
17,"kovdhsplso, troubling, realize, won, even",1,2023-05-04
21,"list, kasparov63, num2, veselin, vladimir",5,2023-05-04
22,"rapid, classical, 3x, defend, 60min",6,2023-05-04
24,"wc, must, renounce, merely, inaugural",5,2023-05-04
26,"diminish, incumbent, elos, natural_biggie, refuses",2,2023-05-04
31,"angela, rwnxalalny, slixqwx9vz, team, score",1,2023-05-04
32,"nicest, respect, player, europeechecs, chessdom",1,2023-05-04
-1,"dubai, fide_chess, the, of, chess",30,2023-05-05
0,"uploaded, eweidamuhammed, pwlae, fide_chess, share",8,2023-05-05
1,"google, information, president, ugurmen77426874, russian",8,2023-05-05
2,"dsth2dxtxd, womeninstem, metaverse, fintech, debugging",1,2023-05-05
3,"champion, ding, world, sense, liren",4,2023-05-05
4,"ecuonline, susanpolgar, chessdom, womchess, europeechecs",13,2023-05-05
5,"hellokostya, 0c81kggmij, dvlkfegzbh, violent, silent",2,2023-05-05
6,"emperor, carslen, pov, botez, euricofonseca2",2,2023-05-05
8,"checkmate, gotham, reels, foryou, tiktok",2,2023-05-05
9,"icr72xo09q, seaningle, guardian, bennyficial1, article",1,2023-05-05
10,"6iu3vhpa7x, gmhikaru, amp, patzers, gmwesleyso123",2,2023-05-05
11,"wildcard, 2019, wfrcc, as, runner",20,2023-05-05
13,"1voroubin5, chessgrandprix, magnus, chessman, chesspuzzle",1,2023-05-05
16,"fibmqsniby, impaired, aicfb_in, wheels, arabs",2,2023-05-05
18,"buys, zbpqcb5p1l, clothes, sister, mom",1,2023-05-05
20,"wc, vodjpvik1x, renounce, merely, inaugural",7,2023-05-05
22,"rapid, classical, 3x, 60min, defend",9,2023-05-05
23,"63dx0cgm9j, nepo, mythical, pbates801, retire",3,2023-05-05
24,"wc, must, renounce, merely, inaugural",5,2023-05-05
26,"it, there, kulkajinkya, xujiayu, but",2,2023-05-05
27,"hishamcity, abdulaalwahshi, saudiolympic, ksachess, worthy",1,2023-05-05
-1,"houston, section, african, africanchesscon, co",15,2023-05-06
0,"fide_chess, phchess, otrdoubleyellow, davidllada, he",9,2023-05-06
1,"otrdoubleyellow, phchess, russian, culturewarmyth, putin",16,2023-05-06
4,"ecuonline, susanpolgar, chessdom, europeechecs, lichess",6,2023-05-06
8,"gotham, reels, foryou, tiktok, entertainment",2,2023-05-06
10,"amp, magnuscarlsen, gmwesleyso123, hansmokeniemann, lachesisq",13,2023-05-06
11,"wildcard, 2019, wfrcc, as, runner",1,2023-05-06
16,"global, agreement, tech_mahindra, unujis1f7t, mammadov",2,2023-05-06
22,"rapid, classical, 3x, 60min, defend",1,2023-05-06
24,"wc, must, renounce, merely, inaugural",10,2023-05-06
-1,"anahi_ortiz05, fideamericas, fidewomen, fide_chess, of",33,2023-05-07
0,"fide_chess, phchess, that, fide, vgwebgyvlx",14,2023-05-07
1,"phchess, russian, russia, fide_chess, war",17,2023-05-07
3,"fold, i6c0ertokf, repetition, becoming, congrats",1,2023-05-07
4,"prearranged, goldenbeer0, rubrykaeng, muzychuk, mariyamuzychuk",2,2023-05-07
5,"u2zxcfl9bt, lennartootes, said, ve, all",1,2023-05-07
6,"refuses, exiting, defending, format, thanks",1,2023-05-07
8,"reelsvideo, gotham, reels, foryou, tiktok",2,2023-05-07
9,"sweeter, remwrx0rw2, hurts, happens, worldchesschampionship",1,2023-05-07
10,"donkcheck, racist, magnuscarlsen, hansmokeniemann, graceful",2,2023-05-07
11,"wfrcc, wildcard, 2019, 2022, gmhikaru",2,2023-05-07
13,"rxvqajw6qq, white, move, dingliren, fide",1,2023-05-07
16,"pkijsregty, marks, ultimate, east, minds",1,2023-05-07
20,"wc, vodjpvik1x, renounce, merely, inaugural",2,2023-05-07
21,"veselin, vladimir, list, model, role",7,2023-05-07
22,"rapid, classical, 3x, 60min, defend",2,2023-05-07
26,"tarjeijs, champ, ok, never, tournament",1,2023-05-07
32,"defo, keti, crush, riga_niki, keti_chess",1,2023-05-07
-1,"the, phchess, fide_chess, karjakin, for",39,2023-05-08
0,"phchess, fide_chess, antonis__kon, you, don",43,2023-05-08
1,"phchess, you, fide_chess, war, and",95,2023-05-08
2,"xsiyjzorhb, sales, 100daysofcode, 1055cc, fitnessjourney",1,2023-05-08
4,"ecuonline, susanpolgar, womchess, chessdom, europeechecs",4,2023-05-08
6,"karjakin, neponmiachtchi, can, beats, super",1,2023-05-08
7,"superbetchessclassic, nepo, saintlouis, xufonwo2gh, rematch",2,2023-05-08
8,"sizes, tohumsatışlarıbaşladı, chessolympiad, vg6whn8lpt, f5b8vsmtpt",2,2023-05-08
10,"forced, gmwesleyso123, lost, magnuscarlsen, eminent",2,2023-05-08
11,"wildcard, 2019, wfrcc, as, runner",4,2023-05-08
12,"grandchesstour, aglstrhkk6, microcosm, y0xuwq9fym, fails",2,2023-05-08
16,"gcl, league, jagdishmitra, tech_mahindra, c_p_gurnani",3,2023-05-08
18,"knight, vasyl, dehg2g3crj, backwards, toughest",1,2023-05-08
20,"wc, women, fischer_random, vodjpvik1x, renounce",14,2023-05-08
22,"rapid, classical, 3x, 60min, defend",2,2023-05-08
24,"wc, must, renounce, merely, inaugural",1,2023-05-08
29,"dealing, gct, queensgambit, superbetchessclassic, emotions",1,2023-05-08
31,"worship, ghetto, scube24338896, antonis__kon, ridiculous",1,2023-05-08
-1,"emilsutovsky, karjakin, alekhine, fide_chess, phchess",45,2023-05-09
0,"phchess, emilsutovsky, fide_chess, rashedgreatone, you",16,2023-05-09
1,"phchess, emilsutovsky, fide_chess, and, is",42,2023-05-09
4,"ecuonline, womchess, chessdom, europeechecs, susanpolgar",11,2023-05-09
8,"reelsinstagram, gotham, reels, foryou, tiktok",2,2023-05-09
15,"fantastic, arch, nemesis, khc0frnonj, superbetchessclassic",1,2023-05-09
16,"tech_mahindra, india, gcllive, jagdishmitra, c_p_gurnani",7,2023-05-09
26,"pjpcwte6e2, holder, defeating, previous, became",1,2023-05-09
27,"hishamcity, abdulaalwahshi, ksachess, saudiolympic, participate",1,2023-05-09
-1,"fide_chess, the, in, co, https",24,2023-05-10
0,"fide_chess, phchess, meyer_dunker, you, indeed",12,2023-05-10
1,"phchess, russian, you, fide_chess, they",40,2023-05-10
3,"75zbkukt2e, autographs, superbetchessclassic, 5th, gave",1,2023-05-10
4,"susanpolgar, ecuonline, onthequeenside, chessdom, womchess",15,2023-05-10
6,"magnus, ebe5yptscp, influencers, backed, world",2,2023-05-10
8,"reelsinstagram, gotham, reels, foryou, tiktok",2,2023-05-10
11,"wildcard, 2019, wfrcc, as, runner",6,2023-05-10
13,"e3e8prkwif, clue, closely, puzzle, stunning",1,2023-05-10
20,"wc, vodjpvik1x, renounce, merely, inaugural",1,2023-05-10
23,"gct, poland, weeks, gonna, isn",1,2023-05-10
26,"earned, paid, title, acm, l22a9wrq86",2,2023-05-10
31,"competed, adult, entirely, almaty, well",1,2023-05-10
-1,"chrisbirdia, dgukesh, rating, tepesigeman, fide_chess",25,2023-05-11
0,"sandraschmidtia, bodenseeperlen, fide_chess, so, phchess",7,2023-05-11
1,"phchess, danareiznieceoz, davidllada, emilsutovsky, fide_chess",12,2023-05-11
4,"ecuonline, susanpolgar, chessdom, europeechecs, womchess",5,2023-05-11
8,"gothamchess, reelsinstagram, gotham, reels, foryou",2,2023-05-11
10,"neffatiyassine, magnuscarlsen, tepesigeman, classical, dgukesh",3,2023-05-11
11,"wildcard, 2019, wfrcc, as, runner",7,2023-05-11
16,"gautam, prasad, bidur, jkbfswjqfh, nepal",1,2023-05-11
20,"wc, vodjpvik1x, renounce, merely, inaugural",7,2023-05-11
21,"list, veselin, vladimir, model, role",2,2023-05-11
22,"rapid, classical, 3x, 60min, defend",5,2023-05-11
24,"wc, must, renounce, merely, inaugural",1,2023-05-11
-1,"co, https, fide_chess, godblessamerica, rapid",14,2023-05-12
0,"nowhere, fide_chess, zwimjxovk5, ish, coloring",5,2023-05-12
1,"phchess, occupation, emilsutovsky, putin, danareiznieceoz",7,2023-05-12
3,"prwllsmynz, chroniclelive, generation, inspire, column",1,2023-05-12
4,"ecuonline, womchess, susanpolgar, chessdom, europeechecs",8,2023-05-12
8,"checkmate, sjaak, design, reelsinstagram, шахматы",2,2023-05-12
11,"wildcard, 2019, wfrcc, as, runner",9,2023-05-12
16,"montesilvano, qimhb98oem, gfilsfccfp, november, italy",1,2023-05-12
20,"wc, vodjpvik1x, renounce, merely, inaugural",4,2023-05-12
22,"rapid, classical, 3x, 60min, defend",4,2023-05-12
24,"wc, must, renounce, merely, inaugural",4,2023-05-12
-1,"money, ecuonline, europeechecs, chessdom, susanpolgar",23,2023-05-13
0,"there, fide_chess, vlad_chess, incompetence, cas",4,2023-05-13
1,"council, management, board, federation, russian",3,2023-05-13
4,"ecuonline, chessdom, susanpolgar, europeechecs, lichess",16,2023-05-13
8,"twitchstreamer, checkmate, memes, gotham, foryou",3,2023-05-13
9,"50, gu4hxmpddz, worldchesschampionship, think, about",1,2023-05-13
10,"champchesstour, talentless, newinchess, racist, cheater",2,2023-05-13
11,"wildcard, 2019, wfrcc, as, runner",2,2023-05-13
16,"upbd3g1goh, assam, bharatchess64, humpy_koneru, timesofindia",2,2023-05-13
17,"klq3tfm2t7, 3bdeee5d6e, gotten, fatigue, mom",1,2023-05-13
20,"wc, vodjpvik1x, renounce, merely, inaugural",1,2023-05-13
21,"champchesstour, veselin, vladimir, list, model",1,2023-05-13
22,"rapid, classical, 3x, 60min, defend",2,2023-05-13
26,"short, aka, kasparov, rings, dzztqfnjse",1,2023-05-13
-1,"platform, ndbwc0igbk, later, join, thank",45,2023-05-14
0,"ndbwc0igbk, platform, later, join, thank",15,2023-05-14
3,"yhf4zll8be, significantly, tip, beating, showed",1,2023-05-14
4,"susanpolgar, ecuonline, chessdom, lichess, europeechecs",19,2023-05-14
11,"wildcard, 2019, wfrcc, as, runner",6,2023-05-14
13,"greys, blacks, whites, squares, teams",1,2023-05-14
20,"wc, vodjpvik1x, renounce, merely, inaugural",3,2023-05-14
22,"rapid, classical, 3x, 60min, defend",3,2023-05-14
24,"wc, must, eli_1985_mor, renounce, merely",1,2023-05-14
-1,"slow, fr_chess, mandoran, fkqpkuvtl1, advorkovich",25,2023-05-15
0,"arturoboomerang, segregated, michaelshermer, anyone, fide_chess",3,2023-05-15
1,"sanctions, list, indirect, being, made",2,2023-05-15
4,"ecuonline, chesscom, susanpolgar, chessdom, europeechecs",3,2023-05-15
8,"ypufddwwzd, knighthouse, bookrelease, literary, leap",1,2023-05-15
10,"gmwesleyso123, magnuscarlsen, csqpod, gmhikaru, fabianocaruana",14,2023-05-15
11,"wildcard, 2019, wfrcc, andriybar, fabianocaruana",4,2023-05-15
15,"poetically, 56fomfxg1t, glances, falling, shaking",1,2023-05-15
16,"cm, globalchessleague, gcl, thebigmove, jagdishmitra",3,2023-05-15
20,"wc, vodjpvik1x, renounce, merely, inaugural",3,2023-05-15
21,"veselin, list, vladimir, model, role",1,2023-05-15
22,"rapid, classical, 3x, defend, 60min",3,2023-05-15
24,"wc, must, renounce, merely, inaugural",3,2023-05-15
31,"sexualize, unaware, climax, rahal_michael, reached",1,2023-05-15
-1,"of, fide_chess, chess, https, co",13,2023-05-16
0,"stefanloeffler, shame, s7kizomqiq, kjlurfxljk, if_echo00",4,2023-05-16
1,"independence, declaration, embedded, mf, reminds",3,2023-05-16
4,"ecuonline, susanpolgar, chessdom, womchess, lichess",18,2023-05-16
8,"xw0xtrvwpr, exhibition, ncf_chessfed, nigeriachess, creativity",1,2023-05-16
10,"sergeykaryakin, hansmokeniemann, gmnaroditsky, magnuscarlsen, lachesisq",9,2023-05-16
11,"wildcard, 2019, wfrcc, as, runner",7,2023-05-16
16,"jagdishmitra, globalchessleague, gcl, speak, chirman",2,2023-05-16
20,"wc, vodjpvik1x, renounce, merely, inaugural",9,2023-05-16
22,"rapid, classical, 3x, 60min, defend",3,2023-05-16
24,"wc, must, renounce, merely, inaugural",1,2023-05-16
27,"hishamcity, turki_alalshikh, asianchess, heshamcity, fide_chess",64,2023-05-16
31,"c38kcinkvb, austria, turlow, clever, invited",1,2023-05-16
-1,"rule, rating, kindly, the, of",18,2023-05-17
0,"julesgambit, fide_chess, just, nathanbrown128, wind",5,2023-05-17
1,"nation, spirit, aarundhchauhan, sportsman, portraying",2,2023-05-17
4,"ecuonline, chessdom, susanpolgar, lichess, chesscom",25,2023-05-17
8,"water, u6hur71e4f, packaged, chia, filtered",1,2023-05-17
11,"wildcard, 2019, wfrcc, as, runner",2,2023-05-17
16,"jagdishmitra, c_p_gurnani, _paragshah, tech_mahindra, dubaichess",5,2023-05-17
20,"wc, vodjpvik1x, renounce, merely, inaugural",3,2023-05-17
22,"rapid, classical, 3x, 60min, defend",2,2023-05-17
24,"wc, must, renounce, merely, inaugural",2,2023-05-17
26,"2700, 2700chess, incorrect, sharjah, arjun",1,2023-05-17
-1,"chess, the, of, and, to",53,2023-05-18
0,"globaltimesnews, two0one9raps, ezclap101, offices, hdz6fcowpi",4,2023-05-18
1,"turniej, за, играют, на, polska",2,2023-05-18
2,"almaniya, glazersout, นอ, ชาอ, cskvspbks",6,2023-05-18
3,"superbetrapidblitzpoland, levonaronian, warsaw, replace, aronian",1,2023-05-18
4,"musical, rediscover, theater, iknowhimsowell, recently",1,2023-05-18
6,"jeaniusoftheweek, jeanius, anal, beads, week",1,2023-05-18
8,"de, chess, checkmate, chessgame, que",142,2023-05-18
10,"gongarjol, podu, bangalikhisti, galagal, followforfollowback",1,2023-05-18
13,"puzzle, white, chesspuzzle, checkmate, improvemychess",6,2023-05-18
14,"ham, hungry, kitchen, 8pm, ours",1,2023-05-18
16,"jagdishmitra, chess, addventuresmusic, tech_mahindra, humility",11,2023-05-18
18,"yourself, club, quick, behind, chess",2,2023-05-18
20,"wc, chessqueen, women, fischer_random, nl9m4izgxp",1,2023-05-18
22,"rope, reuben, velvet, sammy, 1945",1,2023-05-18
28,"uriah, nephew, challenging, excited, week",1,2023-05-18
-1,"gmkritz, thegiftofchess, co, https, lined",5,2023-05-19
0,"meet, carl_portman, inboxed, agbagah_herman, lance",4,2023-05-19
1,"athos_jesus, leonid35050932, idiots, speech, fully",1,2023-05-19
4,"charlestandoh11, chessforchamps, chesskidcom, thegiftofchess, susanpolgar",8,2023-05-19
11,"wildcard, 2019, wfrcc, as, runner",1,2023-05-19
16,"gcl, 0nboxgqbzd, viswanathan, chairman, ex",4,2023-05-19
24,"wc, must, renounce, merely, inaugural",2,2023-05-19
26,"poooor, restricted, conclusion, drew, champion",1,2023-05-19
27,"hishamcity, heshamcity, turki_alalshikh, asianchess, registering",1,2023-05-19
31,"women, men, affraying, encouraged, amp",4,2023-05-19
-1,"co, https, the, in, harika",10,2023-05-20
0,"fide_chess, nice, shohrehbayat, 14vqsypdqi, dwewcn0bpj",8,2023-05-20
1,"phchess, cooksheriffil, genocide, emilsutovsky, russian",6,2023-05-20
4,"plummer, streetart, losangeles, hollywood, 7xvsk1ud5c",1,2023-05-20
10,"wadimrosenstein, gmwesleyso123, lachesisq, chess960, fischerrandom",3,2023-05-20
11,"wildcard, 2019, wfrcc, fabianocaruana, as",2,2023-05-20
16,"isaf35xdmu, bytcua2vmm, rncwtq1sgi, maneuvers, gambits",2,2023-05-20
20,"wc, vodjpvik1x, renounce, merely, inaugural",2,2023-05-20
21,"veselin, vladimir, list, model, role",2,2023-05-20
22,"rapid, classical, 3x, defend, 60min",1,2023-05-20
24,"wc, must, renounce, merely, inaugural",2,2023-05-20
31,"women, maxwell12402371, female, men, ssanesti",5,2023-05-20
-1,"alirezafirouzja, luca_mht, gmjuditpolgar, sergeykaryakin, levaronian",10,2023-05-21
0,"sayyesto2800, chess959, kwp2suvycv, coronadocity, jbe8epuuno",3,2023-05-21
4,"ecuonline, womchess, nook, susanpolgar, europeechecs",5,2023-05-21
10,"gmwesleyso123, hansmokeniemann, magnuscarlsen, luca_mht, sergeykaryakin",11,2023-05-21
11,"wildcard, 2019, wfrcc, fabianocaruana, as",1,2023-05-21
13,"longisland, 1pyjdbyghq, mate, find, white",1,2023-05-21
16,"pounding, tuned, seat, remarkable, dubaichess",1,2023-05-21
21,"kasparov63, list, veselin, vladimir, model",1,2023-05-21
22,"classical, rapid, 3x, defend, 60min",1,2023-05-21
24,"wc, must, renounce, merely, inaugural",1,2023-05-21
31,"women, she, welcoming, ssanesti, men",2,2023-05-21
-1,"feparaj, coparaguay, jennperezr, the, teacher",11,2023-05-22
0,"onwenu_ct, vibrator, bead, anal, bring",2,2023-05-22
4,"ecuonline, womchess, europeechecs, onthequeenside, lichess",3,2023-05-22
10,"gunnarbjorns, joejanchess, uyvnqbehqp, iexpresssports, nodirbekgm",1,2023-05-22
11,"wildcard, 2019, wfrcc, as, runner",5,2023-05-22
16,"globe, corner, notch, legends, bringing",1,2023-05-22
20,"wc, vodjpvik1x, renounce, merely, inaugural",2,2023-05-22
22,"rapid, classical, 3x, defend, 60min",6,2023-05-22
24,"wc, must, renounce, merely, inaugural",3,2023-05-22
-1,"jennperezr, feparaj, coparaguay, master, success",1,2023-05-23
10,"sginpzv4wx, frchess, unsurprisingly, gmhikaru, eh",2,2023-05-23
22,"rapid, classical, lepwsozg4k, frchess, unsurprisingly",2,2023-05-23
