topic,text_id,doc
23,1084088,"Vergüenza de arbitraje, perdonadas 2 rojas, a Vinicius y a Camavinga, da 5 min y se llega al 97.... Ahora hablad de Negreira, hijos de la gran puta."
23,1085338,Espérate que hay más de un negreira… vaya arbitraje!!!
23,1085443,"Vergüenza de arbitraje ,sigue Negreira"
23,1086146,Muy Negreira este arbitraje
23,1086372,"Madre mía el arbitraje, es flipante, siguen haciendo efecto los billetes a Negreira"
23,1086697,"El arbitraje es de traca, amarillas perdonadas ya a Busquets y a Gavi, de verdad yo no entiendo porqué si ya no tienen a Negreira a sueldo"
23,1087308,Increíble el arbitraje lamentable que estamos teniendo en contra. Esta pitando NEGREIRA. OTRA VEZ
23,1087414,El arbitraje es muy de Negreira
23,1088439,Hoy lo que más me preocupa es el arbitraje por lo acontecido con el tema Negreira. Pensando más allá con mucha visión… ojito y dios quiera que sea un buen partido “limpio”. Estamos en un blanco fácil y esto si lo voy hablar me sale de mis ovarios ir tres pasos alante de los hdp.
23,1089096,"Es increíble!!!
La @rfef y la @CTARFEF echando balones fuera!!!!
Hagan un poco de autocrítica cuando en cada jornada hay decisiones arbitrales más que dudosas...
No OS CREE NADIE!!!
#Negreira
#negreiragate https://t.co/f1rQdxWcuy"
24,1088293,"El presidente de LaLiga afirmando públicamente que no quiere que el Real Madrid fiche a los mejores jugadores.

Este es nuestro presidente de LaLiga señores, y luego decís que PORQUE el Real Madrid no apoyó el comunicado de LaLiga por lo de Negreira.

DIMITE YA. https://t.co/UYnp0AK0Ka"
24,1080878,Es que meter a Barcelona y Madrid en el mismo saco con el tema Negreira no hay quien se crea que es una cosa inocente. https://t.co/CUijv0r9uU
24,1081850,Acabarán diciendo que lo del caso Negreira es culpa del Real Madrid. Cosas de la disonancia cognitiva extrema. O igual es puro cinismo. https://t.co/aGvzpfgjZm
24,1087867,No sabía que Ruth Lorenzo es Directora de Fútbol del FC Barcelona. Ahí tiene el Barcelona un argumento para igualarlo con que Enríquez Negreira no pintaba nada en el CTA 😂😂. #LaCopaRTVE https://t.co/vVrENSGIlC
24,1087948,"En serio, que CUALQUIER aficionado del Real Madrid tenga los bemoles de ni tan siquiera HABLAR del caso Negreira... es de tenerlos TO GORDACOS, con todo lo que han robado y siguen robando"
24,1087968,"Real Madrid: El madridismo grita por el 'Caso Negreira': ""¡Corrupción en la Federación!"" | Marca https://t.co/khM6pVi3LZ https://t.co/wG9M4VdzTk"
24,1088644,Hoy hay que repudiar el Barcagate y todo lo referente a Negreira y compañía en el Bernabéu! Basta de atropellos impunes y que pague quien tenga que pagar.
24,1089613,Yo si fuera el Madrid el implicado en lo de Negreira renegaba en ese mismo momento del club y no saldría a defenderle con las cosas que hay publicadas. Es más exigiría hasta que tiraran el Estadio a cabezazos los implicados.
24,1089736,"Caso Negreira: ¿Cómo fueron los Clásicos Real Madrid - Barcelona durante la época del escándalo?

#CopaDelRey #LaCopaMola #LaLiga #RealMadrid #Barça #ElClásico

https://t.co/Xjv4PrHOdZ"
24,1089925,"#barçagate Lo que deberíais hacer los socios es ir al estadio a pedir explicaciones de estos pagos que manchan vuestra imagen del club. En vez de estar peleando contra fans del #RealMadrid , sois un meme. Y encima a defender al presi. #negreiragate #negreira"
25,1083708,Noche Negreira en el bernabeu
25,1086078,El espíritu de Negreira está sobrevolando el Bernabéu está noche.
25,1086842,El espíritu de Negreira vuela por el Bernabeu...
25,1087401,El espíritu de Negreira en el Bernabéu
25,1087525,La mano de Negreira acecha el Bernabéu
25,1081479,Mañana el ambiente del Bernabeu se culiara a los hijos de negreira.
25,1085575,La sombra de Negreira planea por el Bernabéu https://t.co/lrziW1y7b2
25,1086784,Las sombras de Negreira en el Bernabeu
25,1087498,Negreira está presente en el Bernabéu
25,1087565,Se está empezando a asomar la sombra de Negreira al Bernabéu 😂
26,1080853,"Una joya de la hemeroteca. Negreira acababa de designa a Medina Cantalejo (actual Pte del CTA) para un Clásico. Año 2002.
Recordad que hace 4 días decía este hombre que nunca supo exactamente lo que hacía Negreira en el CTA. 🤓 https://t.co/M1r4CEZTJB"
26,1080880,"Una joya de la hemeroteca. Negreira acababa de designa a Medina Cantalejo (actual Pte del CTA) para un Clásico. Año 2002.
Recordad que hace 4 días decía este hombre que nunca supo exactamente lo que hacía Negreira en el CTA. 🤓 https://t.co/6gKc2hZ1FC"
26,1081559,"Señor presidente del ⁦@CTARFEF⁩ Medina Cantadelejos usted que llamó “el pequeño Nicolás” a Enríquez Negreira, parece que olvidó que era el vocal de capacitación y designación del departamento que usted preside ahora. Tanta mentira solo puede llevar a pensar q conocían todo https://t.co/nCDw7PGd8i"
26,1089457,"Están reconociendo que el CTA sabía desde 2021 lo que sucedía con Negreira.

JAJAJAJAJJAJAJAJAJJ QUÉ ES ESTO SEÑORAAAAAAA."
26,1085260,"📢 La afición opina

 🗣️ Luis Medina Cantalejos se pronuncia tras el “Caso Negreira”…

⁉️ ¿Te convencen las palabras del Presidente del CTA?

📻 ¡A las 23.05h. lo debatimos en #ElPelotazoCSR!"
26,1088707,Hoy el CTA nos ha dejado claro que la corrupción no acabó en 2018 con la marcha de Negreira.
26,1088855,"El presidente del CTA, el que decía que no sabía lo que hacía Negreira. No se puede tener más vergüenza. https://t.co/wL5SvdqGrU"
26,1089120,"Todos los años que se han hablado del “Villarato”, de Sánchez Arminio … y Medina Cantalejo poniéndole como ejemplo ahora, como si se hubiese enterado de todo esto hubiese fulminado a Negreira 😂. Se tienen que ir TODOS los del CTA."
26,1089380,"Que vergüenza @CTARFEF El culpable es el que ha filtrado el cuestionario. Vosotros que acogisteis 20 años a un vendido y a su hijo no tenéis culpa ninguna. De Presidente del CTA está actualmente el protegido de Enríquez Negreira, con eso se explica todo"
26,1089811,"El CTA es una vergüenza. 
Ahora saldrán diciendo que no conocían a Negreira y se quedarán tan tranquilos 😂 https://t.co/3E1ppPYKfE"
27,1089786,"INCREÍBLE, ESCÁNDALO #Negreira #Barçagate https://t.co/pL2XHkg6AZ"
27,1081565,"#vamos @MovistarFutbol @vamos @ElDiaDespues @movistar @jmalvpal Qué casualidad! El hijo de Negreira contratado por @carlosplus para comentar los arbitrajes, y claro, suavizando las acciones del Barca. Quién querrá ver esta Liga? @rfef @laliga @Tebasjavier #barcagate #eltinglao https://t.co/dx6NPu6lIT"
27,1081594,Novedades sobre las facturas de Negreira del #BarçaGate sí sí el #barcagate https://t.co/qe8PomnW7w
27,1083020,"ahora a hablar otra vez del tema negreira, del barcagate, de la situación económica. Porque te fútbol 🤫… #ElClasico"
27,1090038,"#BarçaGate si al final Negreira que era el bedel del @CTARFEF, va a ser un pobre indigente que dormía entre cartones https://t.co/qZyoTmBgSu"
27,1090165,Esto del #barcagate esta cada día mas gracioso. El sextete es Negreira y su epoca mas gloriosa una autentica mentira https://t.co/QD1poTISNZ
27,1081237,"#ClasicoCopaDelRey Xavi Hernández el 1 de Marzo de 2050: ""El Barcelona es un equipo en construcción""...Los Negreira's boys y el victimismo"
27,1081395,Donde no salen los Negreira en el #Barcagate https://t.co/k66ody85TY
27,1085518,Volvio Negreira y Florentino con el pañal cagao #barçagate https://t.co/ogNAIDoqGk
27,1088788,Con tal de no hablar del #barcagate ni de Negreira os vais a cualquier lado #corrupcion https://t.co/EU5hMmQoQW
28,1081452,"📁 @rsalmurri 

ESPAI BARÇA 

• Nerviosismo por parte de algunos inversores pero se mantiene el OPTIMISMO para cerrar la financiación antes del 31 de Marzo

• El caso Negreira NO ES EL ÚNICO elemento que altera la negociación (Ej: Limak y dificultad de inscripción de jugadores)"
28,1081611,"😱 Debido al caso de Enríquez Negreira con el Barcelona, la situación económica del club podría cambiar 

🔥 Algunos inversores que querían entrar en el proyecto a través de Goldman Sachs o JP Morgan, dan dejado en suspenso su participación 

https://t.co/VsI4kGyR6B"
28,1088161,El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça https://t.co/F9xSJqJjn1
28,1081104,El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça //PUEDE SER SANCIONADO. https://t.co/WXRnEQsHIi
28,1081656,El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça https://t.co/XvXVAZM3BI
28,1081704,🔴 El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça https://t.co/q5utZICykb https://t.co/QmvqVYBVav
28,1081705,🔴 El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça https://t.co/SShiZXq9NU https://t.co/722ifLm2Am
28,1089549,El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça https://t.co/YZHHIX7uSq
28,1089929,El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça https://t.co/AVZKLWsPLr
28,1090160,"El Barcelona ya sufre el 'caso Enríquez Negreira': varios inversores se retiran del Espai Barça.
 https://t.co/21f53VCNzR"
29,1083632,"#Madrid | VIDEO | Aficionados del Real Madrid lanzan billetes con el rostro de Laporta por el caso Negreira — Un grupo de aficionados del Real Madrid protestó y lanzó billetes con el rostro de Joan Laporta, presidente del FC Ba... https://t.co/Ljk0r8iaTq"
29,1082651,"Seguidores del Real Madrid protestan afuera del Bernabeú por 'caso Negreira'

https://t.co/7eXq0dre4X"
29,1084741,"Los madridistas protestando el ""Caso Negreira"" en el Bernabéu. https://t.co/A5TLfNH6bR"
29,1087854,La afición del Madrid rechaza el caso Negreira: reparten billetes con la cara de Laporta https://t.co/oqGgKZJJg7
29,1087983,"💥 Los aficionados del Real Madrid se manifiestan en los alrededores del Santiago Bernabéu con cánticos contra la RFEF y Laporta tras el 'Caso Negreira'

@GoalEspana https://t.co/TYB1qmaNS7"
29,1087911,Torcedores do Real Madrid em frente ao Santiago Bernabéu gritando 'corrupção na federação' e protestando contra a RFEF e o Barça pelo Caso Negreira. 😂 https://t.co/0xHjTlnXKR
29,1088065,"Manifestaciones en contra de Laporta por el caso ""Negreira"" afuera del Santiago Bernabéu

""Laporta...pagale..""

¿Opiniones?

#HalaMadrid #RealMadrid #HalaMadridynadamas #soccerlife #footballer #futbol #fútbol #ChampionsLeague #UefaChampionsLeague #madridista #madridismo https://t.co/Iv5SrqMiPI"
29,1088085,"🚨 Manifestación ante el Santiago Bernabéu antes del partido de hoy por el Caso Negreira. 

Los aficionados del Real Madrid lanzan billetes con la cara de Joan Laporta gritando 'corrupción en la federación'.

https://t.co/71632hn5nz"
29,1088114,Image: Real Madrid fans outside the Santiago Bernabéu shouting 'corruption in the federation' and protesting against the RFEF and Barça over the Negreira Case. https://t.co/WaNUWL29DF
29,1088123,Image: Real Madrid fans outside the Santiago Bernabéu shouting 'corruption in the federation' and protesting against the RFEF and Barça over the Negreira Case. https://t.co/5Ky2KmDRmF
30,1082709,Clamor en el Bernabéu por el ‘Caso Negreira’: lluvia de billetes de 500 euros con la cara de Laporta https://t.co/P6LiAztNOx
30,1082680,Caso Negreira: reparten 20.000 billetes de 500€ con la cara de Laporta en el clásico Madrid-Barcelona https://t.co/xeqFQ4KdsH via @voz_populi
30,1082845,Clamor en el Bernabéu por el ‘Caso Negreira’: lluvia de billetes de 500 euros con la cara de Laporta: https://t.co/LZTwszpQNc
30,1084512,Clamor en el Bernabéu por el ‘Caso Negreira’: lluvia de billetes de 500 euros con la cara de Laporta: https://t.co/ZIawY3Cq0w
30,1084600,Clamor en el Bernabéu por el ‘Caso Negreira’: lluvia de billetes de 500 euros con la cara de Laporta https://t.co/TDIJpiOfy1
30,1088596,Caso Negreira: reparten 20.000 billetes de 500€ con la cara de Laporta en el clásico Madrid-Barcelona. https://t.co/JKDM98sBoH
30,1088690,"🔴 Caso Negreira: reparten 20.000 billetes de 500€ con la cara de Laporta en el clásico Real Madrid-Barcelona

https://t.co/5uuCsDNUgc"
30,1082754,Billetes de 500 euros con la cara de Laporta en el Bernabéu para denunciar el caso Negreira https://t.co/HVOqBcUERF vía @eldebate_com
30,1088126,Clamor en el Bernabéu por el ‘Caso Negreira’: lluvia de billetes de 500 euros con la cara de Laporta https://t.co/zaPHISQStx
30,1088614,Caso Negreira: reparten 20.000 billetes de 500€ con la cara de Laporta en el clásico Madrid-Barcelona https://t.co/GRgTpZaHlI vía @voz_populi
31,1085484,Hoy los bizums funcionaban y a munuera lo ha llevado al estadio el hijo de Negreira https://t.co/aj0uDoIpTI
31,1085418,Munuera Montero es del club vip de Negreira.
31,1086369,Munuera le ha mandado un bizum Negreira o algo
31,1085767,"que hijo de la grandisima puta es munuera montero, marca negreira. Esta noche tiene un ingreso en su cuenta bancaria. HIJO DE PUTA"
31,1086417,Que vergüenza Negreira....digo Munuera.
31,1086331,Increíble permisividad de munuera negreira para con la dureza de los culés
31,1086716,Munuera provocando a Vinicius ... @CTARFEF lo de Negreira sigue vigente. LADRONES.
31,1086453,Munuera Montero al nivel de la mafia del @CTARFEF y de la @rfef. La mano de Negreira es muy larga.
31,1087515,Munuera Montero ha recibido el bizum de Negreira.
31,1087495,Munuera sigue cobrando de Negreira
32,1083673,"Imaginon que el corrupto F. C. No ha dejado la práctica de pagar árbitro, porque se le vieron las costuras todas las las divididas para el Barsa. Y las tarjetas de regalo Gavi tenía que estar expulsado hace tiempo"
32,1085342,"Parecer que el BARSA SIGUE PAGANDO, EL CANON A LOS ÁRBITROS. La CORRUPCIÓN está de moda entre los ROJOS-SEPARATISTAS"
32,1085384,"Cualquier jugada dudosa a favor del Barsa.

Arbitraje sibilino de manual"
32,1086214,El arbitraje perfecto pa el barsa
32,1085907,"No le puedes meter mano a un Barsa ordenadito y ya, y te pones a protestar cada jugada arbitral. Patético."
32,1087372,"jajajajajajajajaja, vaya robo. Vaya descaros de los empleados del barsa en el CTA. La tarjeta a Vinicius es la mayor vergüenza que recuerdo en el arbitraje en mucho tiempo"
32,1088622,"Cada vez tengo más claro que el Barsa, además del fondo de reptiles administrado por Negreira y ya veremos si por alguien de más arriba para influenciar el sistema arbitral completo, creó otro fondo de reptiles para pagar salarios a los analistas arbitrales de TODOS los medios https://t.co/0QLlUQWIr0"
32,1089108,"Durante 17 años el barsa paga al vicepresidente por unos presuntos favores arbitrales, pero según los árbitros ellos no sabían nada.
Ahora vas y te crees https://t.co/AJQf9IU2hj"
32,1089424,"El arbitraje y el barsa, para mí, siempre tendrá una mancha imborrable. Siempre."
32,1089677,La compra de árbitros por el Barsa ha dejado de ser un relato para ser una realidad desde que se supieron los pagos al vicepresidente del CTA https://t.co/5BBiEjcN6l
33,1080996,"Negreira international, le ha robado a Benzemá su premio..."
33,1087428,Negreira cup
33,1084439,negreira cup
33,1086145,Definitivamente la Negreira Cup
33,1086584,Copa de Negreira👏🏻👏🏻👏🏻
33,1086990,Negreira cup
33,1087113,NEGREIRA CUP
33,1087449,"NEGREIRA CUP.

FLORENTINO SACA A LOS CHAVALES DEL CAMPO"
33,1087451,La negreira cup
33,1087474,NEGREIRA CUP
34,1088460,La RFEF afirma que una persona del Gobierno conocía el 'caso Negreira' pero no lo denunció.
34,1083157,"La @rfef estudia querellarse contra Albert Soler pq conocía el 'caso Negreira'. Luego, a pesar de estar en el Gobierno, no lo denunció. Un escenario q ya apuntó @TheObjective_es hace semanas https://t.co/if8TOOjdu3"
34,1088598,"La RFEF apunta a un cómplice en el 'caso Negreira': ""Existe alguna persona que conociendo los hechos, no los denunció"" https://t.co/7r8PvpG5no"
34,1089000,Vaya discurso del Sánchez Martínez discurso que no lo ha escrito el lo han utilizado de marioneta para limpiar el nombre RFEF en fin todos los que estaban en esa sala son cómplices de negreira y estan hasta el cuello y estás cagados por eso se tapan
34,1089240,"🎙️ Andreu Camps, sobre el caso Negreira:

""La RFEF ha podido constatar que existiría alguna persona que, conociendo los hechos de primera mano, no los denunció cuando tenía responsabilidades gubernamentales"" https://t.co/RMg3KNnce9"
34,1089361,"🚨Andreu Camps, secrétaire général de la @rfef, sur l’affaire Negreira:

💬 Pendant ce temps, la RFEF a pu constater l’existence d’une personne qui, connaissant les faits et ne les a pas dénoncés"".

Via @relevo https://t.co/lh4Ecwfroq"
34,1089374,"Andreu Camps, secretario general de la RFEF, sobre el conocimiento del 'Caso Negreira':

💬 ""Durante este tiempo la RFEF ha podido constatar que existiera una persona que, conociendo los hechos de primera mano, no los denunció"". https://t.co/KolmdvbMxl"
34,1089427,"Andreu Camps, secretario general de la RFEF, sobre el 'caso Negreira':

""La RFEF ha podido constatar que existiría alguna persona que conociendo los hechos de primera mano, no los denunció cuando tenía responsabilidades gubernamentales""

▶https://t.co/0Ix6dDs3KF https://t.co/4XsB9sLG9H"
34,1088173,La RFEF afirma que una persona del Gobierno conocía el 'caso Negreira' pero no lo denunció https://t.co/ZuTA1CGCot vía @TheObjective_es
34,1089398,"OJO A LO QUE REVELA ANDREU CAMPS (secretario general de la RFEF): 

""La RFEF ha podido constatar que existiría alguna persona que conociendo los hechos (Caso Negreira) de primera mano, no los denunció cuando tenía responsabilidades gubernamentales""

…"
35,1089140,Medina Cantalejo se queda tan tranquilo mintiendole a la prensa que parece más implicado aún que Negreira.
35,1089154,"Como hable Negreira, Medina Cantalejo se caga"
35,1081189,"Pregunta seria:
El mismo Medina Cantalejo que dijo que Negreira no era nadie?
Ese al que Negreira comunicó su ascenso y todo lo demás?
Venga ya, @LaLiga está podrida y estos solo quieren lavar todo para permitir que @FCBarcelona salga limpio, porque están de mi3rda hasta arriba! https://t.co/s18c2hlzyA"
35,1087591,He visto las imágenes de las declaraciones de Medina Cantalejo y de verdad que me han impactado y se me ha caído alguna lágrima. Creo que hay que cerrar el affaire de E. Negreira y tirar palante. Sigan sigan!!
35,1088572,"Medina Cantalejo es un corrupto. no tengo pruebas, tampoco dudas.

Si no lo fuera... hoy hubiera quemado a Negreira, pero no lo ha hecho: a mentido reiteradas veces, para protegerle. Negreira era, como en el PSOE, el mediador.

#CorrupcionenlaFederacion"
35,1088621,"Esto es de coña Rubén .. de verdad, una rueda de prensa para esta propaganda / esperpento. Apesta mucho y autocrítica cero. Una estatua a negreira le van a poner. Indignación máxima https://t.co/QyhGudwCH5"
35,1088626,Enriquez Negreira no debió pertenecer a ninguna generación... ni de las de ahora ni de las pasadas. Qué vergüenza de rueda de prensa. https://t.co/X2DfMFBCn4
35,1088886,Bueno ya sabemos con seguridad que Medina Cantalejo es igual de corrupto que Negreira y que todo el @CTARFEF está metido en el ajo.
35,1089073,"Medina Cantalejo está metido hasta dentro también, Negreira es quien le ascendió y dijo que no lo conocía...🤷 Ojalá estén todos así de juntitos el día que salga toda la verdad"
35,1089367,¿Por qué parece que Medina Cantalejo nos está echando la bronca a todos mientras da explicaciones sobre el escándalo Negreira?
36,1081324,"Mira, como Enríquez Negreira https://t.co/jV7eExjk4M"
36,1081356,Enríquez Negreira https://t.co/8ZaTkGVyCF
36,1081344,Despues de lo de Enriquez Negreira esto da hasta ternurica. https://t.co/nh7MOxefG0
36,1082070,Enriquez Negreira https://t.co/qKp3Yd8xpU
36,1081915,"Como dijo Enriquez Negreira: ""Pedid y se os dará"" https://t.co/MzNJqj2LM9"
36,1084761,José María Enriquez Negreira https://t.co/eXhuAXZISH
36,1087874,Enriquez Negreira https://t.co/bROde8ix4A
36,1088149,A DON JOSÉ MARÍA ENRÍQUEZ NEGREIRA. https://t.co/cI94Mh9Ko2
36,1088766,ENRÍQUEZ NEGREIRA... EL ÁRBITRO DE LA CURVA https://t.co/VyOclzjw2T
36,1082419,Enriquez Negreira... https://t.co/e39bJz5ZmJ
37,1082043,"El madridismo grita por el 'Caso Negreira': ""¡Corrupción en la Federación!"" https://t.co/2tDyoHyRdx https://t.co/cBLScQI75Z"
37,1082995,cuando algún madridista m argumente algo lógico echando a un lado el caso negreira y q estamos fuera d europa estaré encantado d escucharle
37,1084788,Entre las putas del PSOE y la mafia de negreira estamos apañaos 🤬 España va de puta madre
37,1085271,ANTESPAÑOL de Podemos JAVIER OLIVARES del MINISTERIO DEL TIEMPO @rtve SEÑALA 600 asesinatos durante la transición española pero se ENORGULLECE de SER COMUNISTA (con más de 100MILLONES de asesinatos q NO CONDENA). HDLGP ❌ #alvise #Red Real Madrid #PSOE Barsa PutiSOE #Adara https://t.co/1Knci2uOd9 https://t.co/LC6g8yVT2f
37,1087662,"El madridismo grita por el 'Caso Negreira': ""¡Corrupción en la Federación!"" https://t.co/TxTRw5GeWk https://t.co/S3l9CSoGBg"
37,1087992,"El madridismo grita por el 'Caso Negreira': ""¡Corrupción en la Federación!"" https://t.co/BSO7of79Be"
37,1088014,"El madridismo grita por el caso Negreira: ""¡Corrupción en la Federación!""

https://t.co/B5jjRQLe6D"
37,1088132,"De un sector, dice... 🤣🤣
 Será por que el resto de madridistas estamos aplaudiendo la corrupción de la Federación, Negreira y el VARsa, que lleva más de 20 años perjudicándonos.
Qué cuajo tenéis, sin-ver-güen-zas!!! https://t.co/pxfuNZKbor"
37,1088174,"El madridismo grita por el 'Caso Negreira': ""¡Corrupción en la Federación!"" https://t.co/3pG5PqJr9I https://t.co/AqPr6ekY3U"
37,1089314,"El CTA sabía lo de Negreira, el Tito Berni llevaba de putas a medio PSOE mientras hablaban de abolir la titulacion...

Resulta que la España Happy flower de la Izquierda progre woke es tan corrupta como la del PP...

O incluso mucho más https://t.co/c0JDGRmWi9"
38,1081828,#Golazo NEGREIRA DIME COSAS MI ARMA! https://t.co/W00NfjFrh4
38,1089111,"#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME DE CAGALUERA TRAMPERO! 
-""HIJO DE PUTA, ME CAGO EN TU MADRE! '
-""PIRIPIPIPÍ POPOPOMPOM YO SUECO Y NI DIOS SE ENTERA!"" https://t.co/xT6Fc8JOTh"
38,1089135,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/3P7lCGXVIV
38,1089158,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/T8luIDk6IY
38,1089175,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/qCMovASGIf
38,1089185,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/KXc8eabEDs
38,1089189,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/EGTez9h3eh
38,1089192,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME https://t.co/GAXp3q9Y4R
38,1089205,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME! https://t.co/t2Og6ov3vu
38,1089208,#Golazo CUÉNTAME COSAS NEGREIRA! CUÉNTAME! https://t.co/jeZBqBqAdE
39,1088924,Justo cuando presenta su denuncia vs los corruptos… asi trabajaba Negreira. https://t.co/7RHWdVAUg9
39,1087856,"Que rapiditos ha estado Tebas borrando este video donde se demuestra que el hijo de Negreira sigue dentro de los medios, ocultando pruebas como un mafioso https://t.co/86KhXSW8xT"
39,1088162,"Negreira debía ser el único Vice Presidente de cualquier institución que curraba por amor al arte. Que solidaridad!
Nos toman por idiotas los ladronzuelos estos."
39,1088235,"En este país no paramos de ascender a los más tontos , incompetentes y sectarios ! Qué país !! Y lo dice en la era de las palancas y en caso Negreira  ! https://t.co/GZoGfJlwgg"
39,1089125,"Que le diría a Negreira si lo tuviera delante? nada, tampoco tenia mucha comunicación durante el tiempo que estuvo aquí.

No había mucha comunicación con el vicepresidente. Sigan"
39,1089194,Se conoce que Negreira debía de ser astronauta y no vicepresidente del CTA. https://t.co/cbMCnqvJxk
39,1089673,Menuda mafia. Se les llena la boca diciendo que Negreira es un sinvergüenza y el único que tiene cojones a denunciarlo es apartado. Eso sí que hace sospechar cada vez más de lo vuestro @CTARFEF https://t.co/4H8BVUNFWz
39,1089810,Está claro que la corrupción no terminó en 2018. Sigue. ¿Quién es el nuevo Negreira? Yo apuesto por Clos Gómez. https://t.co/2cEAJGEZUI
39,1090078,Negreira ya no era vicepresidente y sus “informes” dejaron de ser precisos. https://t.co/iSUkHR21ki
39,1088950,"El pequeño detalle que omiten los árbitros es que Negreira no era vicepresidente por oposición no por haber hecho un MBA. Negreira era árbitro, era uno de ellos. Negreira se corrompió. El que lo hiciera como vicepresidente nos hace pensar que ya antes podría haberse corrompido https://t.co/LKoBWeQwL7"
40,1081350,"Hola, buenas. Seguimos con la mafia. 
Este señor, hijo de Enriquez Negreira, hasta hace 1 semana asesoraba y llevaba a los arbitros a los partidos en el Camp Nou, el estadio del FC Barcelona. https://t.co/Sn3XlM65lB"
40,1087615,Nuevos detalles del caso Negreira: el exárbitro no tenía propiedades a su nombre y no se sabe dónde iba el dinero que cobró del Barça https://t.co/hpMtMG12cJ
40,1081204,Juanma Castaño diciendo que ya está demostrado que el Barça le pagaba a Enríquez Negreira. Y qué? Si no se demuestra que se ha comprado a un árbitro no hay nada de nada.
40,1081207,En @partidazocope siguen con lo de Negreira. Pero nadie demuestra que se haya comprado a algún árbitro en un partido del Barça.
40,1088488,"Así funciona la mafia. Así funcionaba la sociedad Negreira-Barcelona. No pagaban, que se sepa, a un árbitro para amañar un partido. Simplemente le hacían entender que su futuro en el arbitraje y sus 140.000 euros anuales, dependían de cómo pintaran al Barcelona. https://t.co/zoeNreQoIj"
40,1088546,"Hoy los árbitros españoles han desmontado la ""teoría"" de que el Barça influyera en los colegiados: ""No hay ni una prueba ni una evidencia de que un árbitro haya sido deshonesto""
Y además han reconocido que el CTA también pagó facturas del hijo de Negreira, siendo su padre vice. https://t.co/Q1BX6HJZT1"
40,1089488,"Casi todos los álbitros en activo, más sus jefes, El Medina y el Clos, están ahí por obra y gracia de un régimen surgido bajo la influencia y la podredumbre de Negreira, Negreirita y el FC Palankas. Cómo para pagar 120 eurazos al mes al Movistar y al Roures&amp;Tebas y lo suyo."
40,1088649,"Han hablado la Federación y los árbitros. Te lo resumo:
- dicen que son los más interesados en que se investiguen los pagos del Barça a Negreira y su hijo
- saben que para su imagen pública la sospecha les hace mucho daño
- la Federación también pagó a las empresas del padre y.."
40,1090062,Nuevos detalles del caso Negreira: el exárbitro no tenía propiedades a su nombre y no se sabe dónde iba el dinero del Barça https://t.co/xQ27eboMay
40,1090112,Nuevos detalles del caso Negreira: el exárbitro no tenía propiedades a su nombre y no se sabe dónde iba el dinero que cobró del Barça https://t.co/K89vxe3Q1m
41,1089935,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou: https://t.co/r5Mld9vLzt"
41,1084467,"Peligro en el BAR;  😂😂

Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou: https://t.co/7lFUMizT1i"
41,1085821,En el var Gonzalez González el acompañante del hijo de Negreira al Nou camp no esperemos nada bueno
41,1088501,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou:
PARA QUE IVAS DE PASAJERO O PARA RECOGER LAS ULTIMAS CONSIGNAS QUE CORRUCION MAFIA SICILIANA https://t.co/kWosxFxHX1"
41,1089558,"González González, el árbitro que iba con el hijo de Negreira al Camp Nou, estará en el VAR https://t.co/DBR1LBUZkc"
41,1089757,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou: https://t.co/2nyrgEtMOi"
41,1089844,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou: https://t.co/2elS1Bzzqb"
41,1089914,"González González, el árbitro que iba con el hijo de Negreira al Camp Nou, estará en el VAR https://t.co/qVGvAVA4vD"
41,1089998,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou: https://t.co/4efzEpcV0Q"
41,1090063,"Peligro en el VAR: estará González González, el árbitro que iba con el hijo de Negreira al Camp Nou: https://t.co/V7Tz656XHt"
42,1089975,Los presuntos pagos del FC Barcelona a Enríquez Negreira vislumbran un posible delito de corrupción en el deporte | E&amp;J https://t.co/CZx0ZK7TWG
