Topic,Words,Frequency,Timestamp
10,"pike, round, today, play, #bbb23",170,2023-01-25
11,"shakira, spotify, billboard, song, session",89,2023-01-25
12,"shakira, runt, #memoriahistorica, #fotosantiguas, #colombiaantigua",53,2023-01-25
13,"shakira, song, listen, sick, theme",43,2023-01-25
14,"gelato, piqu, bag, gelapique, loungewear",99,2023-01-25
15,"shakira, session, play, listen, song",33,2023-01-25
16,"shakira, mom, song, singing, listen",52,2023-01-25
17,"shakira, bzrp, session, bizarrap, song",37,2023-01-25
18,"shakira, jam, jelly, strawberry, ate",22,2023-01-25
19,"shakira, song, concert, rbd, album",61,2023-01-25
21,"piqu, twingo, casio, photo, ferrari",54,2023-01-25
22,"twingo, shakira, ferrari, traded, change",31,2023-01-25
23,"casio, rolex, shakira, watch, #rolex",17,2023-01-25
24,"casio, shakira, song, sale, @reasonwhy",13,2023-01-25
25,"shakira, music, bzrp, session, play",7,2023-01-25
26,"shakira, hd, @youtube, official, video",23,2023-01-25
27,"children, shakira, mother, song, talk",22,2023-01-25
28,"barrio, paquita, del, shakira, #shakira",14,2023-01-25
29,"karol, shakira, collaboration, february, release",41,2023-01-25
30,"clara, shakira, chia, cha, prettier",23,2023-01-25
31,"booed, piqu, basketball, forgive, game",11,2023-01-25
32,"wolf, shakira, guys, cryptic, uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu",16,2023-01-25
33,"law, mother, shakira, video, shut",52,2023-01-25
34,"plagiarism, shakira, song, choreography, goey",3,2023-01-25
35,"piqu, shakira, instagram, follow, unfollow",15,2023-01-25
37,"boomin, #wednesdaywisdom, #humpday, sza, metro",10,2023-01-25
0,"piqu, photo, clara, cha, gerard",6163,2023-01-26
1,"piqu, shakira, song, clara, mother",1990,2023-01-26
2,"stings, spike, peak, today, stung",1132,2023-01-26
3,"shakira, song, cheated, betrayed, people",1026,2023-01-26
4,"shakira, song, queen, @shakira, downgrade",420,2023-01-26
5,"miley, shakira, cyrus, song, flowers",134,2023-01-26
6,"shakira, women, money, billing, invoice",135,2023-01-26
7,"shakira, song, listen, addicted, head",162,2023-01-26
8,"@shakira, shakira, #shakira, love, @3gerardpique",182,2023-01-26
9,"shakira, song, love, listen, good",97,2023-01-26
10,"pike, today, play, carnival, add",225,2023-01-26
11,"shakira, spotify, song, listen, artist",122,2023-01-26
12,"shakira, #lavega, #banreservas, piqu, #alemania",232,2023-01-26
13,"shakira, song, listen, bad, sick",101,2023-01-26
14,"gelato, piqu, bag, gelapique, loungewear",116,2023-01-26
15,"shakira, session, play, song, sessio",45,2023-01-26
16,"shakira, mom, song, singing, listen",72,2023-01-26
17,"shakira, bzrp, session, bizarrap, song",59,2023-01-26
18,"shakira, jam, jelly, ate, eat",132,2023-01-26
19,"shakira, song, concert, album, release",113,2023-01-26
21,"piqu, twingo, casio, photo, ferrari",109,2023-01-26
22,"twingo, shakira, ferrari, traded, car",89,2023-01-26
23,"casio, rolex, shakira, watch, traded",44,2023-01-26
24,"casio, shakira, song, brand, #shakira",31,2023-01-26
25,"museum, grammy, exhibition, shakira, interact",282,2023-01-26
26,"shakira, featuring, @youtube, wyclef, video",46,2023-01-26
27,"children, shakira, song, mother, father",63,2023-01-26
28,"paquita, shakira, barrio, #shakira, del",19,2023-01-26
29,"karol, shakira, collaboration, song, release",32,2023-01-26
30,"clara, shakira, chia, cha, prettier",73,2023-01-26
31,"booed, piqu, nba, game, #chiringuitoderb",6,2023-01-26
32,"wolf, shakira, guys, song, hd",29,2023-01-26
33,"law, mother, shakira, video, resurfaced",72,2023-01-26
34,"plagiarism, shakira, briella, song, accused",10,2023-01-26
35,"piqu, shakira, instagram, follow, photo",62,2023-01-26
37,"#thursdaythoughts, #thursdate, bunny, boomin, feid",30,2023-01-26
0,"piqu, photo, clara, gerard, cha",2328,2023-01-27
1,"piqu, shakira, song, clara, mother",1264,2023-01-27
2,"stings, today, spike, peak, day",1322,2023-01-27
3,"shakira, song, cheated, people, betrayed",815,2023-01-27
4,"shakira, song, queen, @shakira, love",358,2023-01-27
5,"miley, shakira, song, cyrus, flowers",157,2023-01-27
6,"shakira, women, money, billing, tax",196,2023-01-27
7,"shakira, song, listen, head, addicted",191,2023-01-27
8,"@shakira, shakira, #shakira, love, @bizarrap",173,2023-01-27
9,"shakira, song, good, listen, love",149,2023-01-27
10,"pike, today, play, good, day",245,2023-01-27
11,"shakira, spotify, session, bzrp, music",130,2023-01-27
12,"shakira, gecko, fancam, piqu, #shakira",298,2023-01-27
13,"shakira, song, listen, theme, sick",92,2023-01-27
14,"gelato, piqu, bag, rakuten, gelapique",243,2023-01-27
15,"shakira, session, play, song, listen",91,2023-01-27
16,"shakira, song, mom, singing, listen",125,2023-01-27
17,"shakira, bzrp, session, bizarrap, song",68,2023-01-27
18,"shakira, jam, jelly, strawberry, jar",141,2023-01-27
19,"shakira, concert, rbd, tickets, song",132,2023-01-27
21,"piqu, twingo, casio, league, gerard",44,2023-01-27
22,"twingo, shakira, ferrari, traded, song",65,2023-01-27
23,"rolex, casio, shakira, watch, exchange",27,2023-01-27
24,"casio, shakira, company, #casio, song",23,2023-01-27
25,"museum, grammy, exhibition, shakira, interact",320,2023-01-27
26,"shakira, featuring, hd, @youtube, video",72,2023-01-27
27,"children, shakira, song, kids, father",42,2023-01-27
28,"paquita, barrio, shakira, del, message",24,2023-01-27
29,"karol, shakira, song, release, collaboration",105,2023-01-27
30,"clara, shakira, chia, cha, song",44,2023-01-27
31,"booed, piqu, surez, nba, celebrate",4,2023-01-27
32,"wolf, shakira, guys, howl, uh",42,2023-01-27
33,"law, mother, shakira, video, piqusplit",74,2023-01-27
34,"plagiarism, shakira, song, accused, briella",20,2023-01-27
35,"piqu, shakira, instagram, follow, insta",27,2023-01-27
37,"#friday, #fridayfeeling, boomin, clean, bizarrap",44,2023-01-27
0,"piqu, clara, photo, gerard, cha",1403,2023-01-28
1,"piqu, shakira, song, clara, gerard",769,2023-01-28
2,"stings, today, spike, peak, dick",1278,2023-01-28
3,"shakira, song, cheated, women, woman",452,2023-01-28
4,"shakira, song, queen, @shakira, video",227,2023-01-28
5,"miley, shakira, cyrus, song, flowers",133,2023-01-28
6,"shakira, women, money, billing, @shakira",122,2023-01-28
7,"shakira, song, listen, head, addicted",179,2023-01-28
8,"@shakira, shakira, #shakira, love, @bizarrap",130,2023-01-28
9,"shakira, song, love, listen, good",127,2023-01-28
10,"pike, today, play, woke, good",289,2023-01-28
11,"shakira, spotify, music, session, song",132,2023-01-28
12,"#fit, #colombiangirls, #bigassgirls, #webcam, #models",110,2023-01-28
13,"shakira, song, listen, bad, good",87,2023-01-28
14,"gelato, piqu, bag, gelapique, lucky",177,2023-01-28
15,"shakira, session, play, song, listen",139,2023-01-28
16,"shakira, mom, song, singing, listen",136,2023-01-28
17,"shakira, bzrp, session, bizarrap, song",49,2023-01-28
18,"shakira, jam, jelly, strawberry, jar",92,2023-01-28
19,"shakira, concert, song, rbd, release",77,2023-01-28
21,"piqu, twingo, casio, gerard, ferrari",34,2023-01-28
22,"twingo, shakira, ferrari, traded, renault",40,2023-01-28
23,"casio, rolex, shakira, watch, song",22,2023-01-28
24,"casio, shakira, #casio, song, @shakira",17,2023-01-28
25,"grammy, museum, exhibition, shakira, interact",101,2023-01-28
26,"shakira, @youtube, featuring, hd, video",62,2023-01-28
27,"children, shakira, song, rsula, mother",24,2023-01-28
28,"paquita, shakira, barrio, del, #shakira",23,2023-01-28
29,"karol, shakira, song, release, collaboration",187,2023-01-28
30,"clara, shakira, chia, cha, song",35,2023-01-28
31,"booed, facin, piqu, nba, rick",2,2023-01-28
32,"wolf, shakira, guys, song, newbies",42,2023-01-28
33,"law, mother, shakira, video, centeno",51,2023-01-28
34,"plagiarism, shakira, briella, accused, song",7,2023-01-28
35,"piqu, shakira, jadr, abravane, lari",3,2023-01-28
37,"#shoutoutsaturday, #weekendvibes, bunny, estreo, bizarrap",35,2023-01-28
0,"piqu, clara, photo, gerard, cha",1230,2023-01-29
1,"piqu, shakira, song, clara, mother",569,2023-01-29
2,"stings, peak, spike, dick, today",1283,2023-01-29
3,"shakira, song, cheated, people, betrayed",315,2023-01-29
4,"shakira, song, queen, @shakira, video",174,2023-01-29
5,"miley, shakira, song, cyrus, flowers",100,2023-01-29
6,"shakira, women, money, billing, failed",111,2023-01-29
7,"shakira, song, listen, neighbor, head",163,2023-01-29
8,"@shakira, shakira, #shakira, love, song",94,2023-01-29
9,"shakira, song, good, love, listen",120,2023-01-29
10,"pike, play, today, crystalline, morning",246,2023-01-29
11,"shakira, spotify, stream, song, @shakira",96,2023-01-29
12,"shakira, piqu, people, fancam, #shakira",123,2023-01-29
13,"shakira, song, listen, bad, good",93,2023-01-29
14,"gelato, piqu, bag, gelapique, loungewear",181,2023-01-29
15,"shakira, session, play, song, sessio",103,2023-01-29
16,"shakira, mom, song, singing, listen",118,2023-01-29
17,"shakira, bzrp, session, bizarrap, song",68,2023-01-29
18,"shakira, jam, jelly, strawberry, jar",55,2023-01-29
19,"shakira, concert, song, album, @shakira",89,2023-01-29
21,"piqu, twingo, casio, ebay, #uominiedonne",18,2023-01-29
22,"twingo, ferrari, shakira, traded, car",21,2023-01-29
23,"rolex, casio, shakira, watch, song",18,2023-01-29
24,"casio, shakira, depeche, bidet, vl",6,2023-01-29
25,"grammy, museum, exhibition, shakira, interact",64,2023-01-29
26,"shakira, single, @youtube, featuring, video",96,2023-01-29
27,"children, shakira, mother, divorce, song",15,2023-01-29
28,"shakira, paquita, barrio, peculiar, banda",11,2023-01-29
29,"karol, shakira, song, collaboration, sony",70,2023-01-29
30,"clara, shakira, chia, cha, song",27,2023-01-29
31,"booed, piqu, #esland2023, esland, people",622,2023-01-29
32,"wolf, shakira, guys, uh, song",33,2023-01-29
33,"law, mother, shakira, video, face",32,2023-01-29
34,"plagiarism, shakira, #msica, #plagio, accused",5,2023-01-29
35,"piqu, shakira, instagram, follow, mariska",10,2023-01-29
36,"@casioteam, gelato, casio, reach, send",1,2023-01-29
37,"#lazysunday, #sundayfunday, bunny, boomin, bizarrap",37,2023-01-29
0,"piqu, clara, photo, gerard, cha",1094,2023-01-30
1,"piqu, shakira, song, clara, gerard",548,2023-01-30
2,"stings, peak, spike, today, dick",1349,2023-01-30
3,"shakira, song, cheated, people, betrayed",269,2023-01-30
4,"shakira, song, queen, @shakira, release",171,2023-01-30
5,"miley, shakira, cyrus, song, flowers",92,2023-01-30
6,"shakira, women, money, billing, song",109,2023-01-30
7,"shakira, song, listen, addicted, head",142,2023-01-30
8,"@shakira, shakira, #shakira, love, @bizarrap",71,2023-01-30
9,"shakira, song, good, listen, love",99,2023-01-30
10,"pike, today, carnival, play, staring",273,2023-01-30
11,"shakira, spotify, monthly, listen, artist",104,2023-01-30
12,"fancam, shakira, thread, mutual, views",117,2023-01-30
13,"shakira, song, listen, music, bad",71,2023-01-30
14,"gelato, piqu, bag, gelapique, loungewear",216,2023-01-30
15,"shakira, session, play, song, listen",69,2023-01-30
16,"shakira, song, mom, singing, listen",86,2023-01-30
17,"shakira, bzrp, session, bizarrap, song",49,2023-01-30
18,"shakira, jelly, eat, jam, time",120,2023-01-30
19,"shakira, concert, song, tour, tickets",83,2023-01-30
21,"piqu, twingo, casio, league, gym",13,2023-01-30
22,"twingo, shakira, ferrari, renault, car",27,2023-01-30
23,"rolex, casio, shakira, watch, exchange",24,2023-01-30
24,"casio, shakira, #casio, song, brand",14,2023-01-30
25,"museum, grammy, exhibition, shakira, interact",39,2023-01-30
26,"shakira, @youtube, wyclef, hd, video",43,2023-01-30
27,"children, shakira, song, abuse, parents",17,2023-01-30
28,"paquita, shakira, barrio, del, #shakira",11,2023-01-30
29,"karol, shakira, song, release, collaboration",42,2023-01-30
30,"clara, shakira, chia, cha, song",35,2023-01-30
31,"booed, piqu, esland, award, auditorium",133,2023-01-30
32,"wolf, shakira, guys, newbies, song",38,2023-01-30
33,"law, mother, shakira, video, neighbor",17,2023-01-30
34,"plagiarism, shakira, briella, song, melody",6,2023-01-30
35,"piqu, shakira, instagram, curiosa, #ojo",5,2023-01-30
37,"#mondaymotivation, #musicmonday, bunny, bizarrap, clean",38,2023-01-30
0,"piqu, clara, cha, photo, gerard",275,2023-01-31
1,"piqu, shakira, song, clara, video",152,2023-01-31
2,"stings, spike, peak, day, today",395,2023-01-31
3,"shakira, song, cheated, men, people",97,2023-01-31
4,"shakira, bazan, sigrid, song, queen",72,2023-01-31
5,"miley, shakira, cyrus, song, flowers",34,2023-01-31
6,"shakira, women, billing, money, crying",30,2023-01-31
7,"shakira, song, listen, addicted, time",43,2023-01-31
8,"@shakira, shakira, #shakira, love, @alicedellrey",23,2023-01-31
9,"shakira, song, love, listen, good",41,2023-01-31
10,"pike, play, today, fred, time",86,2023-01-31
11,"shakira, spotify, cgtn, craft, song",16,2023-01-31
12,"shakira, #covid19, government, consternation, heart",34,2023-01-31
13,"shakira, song, bad, singing, listen",25,2023-01-31
14,"gelato, piqu, bag, loungewear, gelapique",69,2023-01-31
15,"shakira, session, play, song, sessio",15,2023-01-31
16,"shakira, song, mom, listen, singing",28,2023-01-31
17,"shakira, bzrp, session, song, bizarrap",13,2023-01-31
18,"shakira, jelly, jam, eat, strawberry",62,2023-01-31
19,"shakira, concert, song, album, release",27,2023-01-31
21,"piqu, celtinha, crespo, ceni, bez",3,2023-01-31
22,"twingo, shakira, ferrari, virginia, ariel",3,2023-01-31
23,"rolex, casio, shakira, watch, yessss",6,2023-01-31
25,"museum, grammy, exhibition, shakira, interact",9,2023-01-31
26,"shakira, @youtube, #lamejormusica, #radioencuentro, hd",19,2023-01-31
27,"shakira, children, #megusta, narcissus, stepfather",3,2023-01-31
28,"shakira, paquita, @charliemariotti, barrio, prm",8,2023-01-31
29,"karol, shakira, collaboration, wakafans, @espiapop",8,2023-01-31
30,"clara, shakira, cha, depression, chia",8,2023-01-31
31,"booed, piqu, esland, #esland2023, award",18,2023-01-31
32,"wolf, shakira, dance, guys, girl",14,2023-01-31
33,"law, mother, shakira, video, singer",9,2023-01-31
35,"piqu, shakira, instagram, follow, stopped",2,2023-01-31
37,"boomin, onerepublic, #tuesdaythoughts, #traveltuesday, ayliva",2,2023-01-31
